row_index,payload_norm,label,sqli_type_hint
12930,71404358f,0,
12931,trese,0,
12932,stalin,0,
12933,dey,0,
12934,mandbula,0,
12935,clica,0,
12936,sarri de ter,0,
12937,wynnie,0,
12938,angold@callofduty6.nu,0,
12939,whitman,0,
12940,domeable,0,
12941,dipterocrea,0,
12942,t1iesti70,0,
12943,"molinos, los",0,
12944,84082482w,0,
12945,frades,0,
12946,c/ juan perez arriete 19 13e,0,
12947,zelada,0,
12948,pravia,0,
12949,"martel 153,",0,
12950,waring,0,
12951,verney,0,
12952,mcduffie,0,
12953,revivificar,0,
12954,8.32244E+15,0,
12955,scott,0,
12956,m601c1te,0,
12957,22997473a,0,
12958,santa cruz del comercio,0,
12959,donhierro,0,
