row_index,payload_norm,label,sqli_type_hint
25320,SELECT DISTINCT cage FROM relationship,0,
25321,SELECT COUNT ( DISTINCT receive ) FROM experiment,0,
25322,SELECT Count ( * ) AS eaten,0,
25323,FROM ( SELECT DISTINCT wealth FROM planet ),0,
25324,SELECT * FROM force,0,
25325,SELECT * FROM long WHERE examine = 'log',0,
25326,SELECT * FROM chance WHERE similar = 'pile',0,
25327,SELECT * FROM vowel WHERE soil = giving,0,
25328,SELECT * FROM write WHERE silk = 'remain' AND City = 'wait',0,
25329,SELECT * FROM card WHERE library = 'share' OR himself = 'course',0,
25330,SELECT * FROM avoid WHERE chamber = 'port' OR learn = 'it',0,
25331,SELECT * FROM powerful WHERE NOT distant = 'observe',0,
25332,SELECT * FROM turn WHERE massage = 'western' AND ( troops = 'everyone' OR women = 'expression' ),0,
25333,SELECT * FROM anybody WHERE NOT truck = 'tone' AND NOT zipper = 'build',0,
25334,SELECT * FROM paragraph ORDER BY prevent,0,
25335,SELECT * FROM shake ORDER BY jar DESC,0,
25336,"SELECT * FROM missing ORDER BY string, along",0,
25337,"SELECT * FROM radio ORDER BY wind ASC, sang DESC",0,
25338,"INSERT INTO apple ( difference, bat, jungle, including, circle, today ) VALUES ( 'title', 'repeat'. end', 'let', 'floating', 'explore', 'tax' )",0,
25339,"INSERT INTO child ( any, pony, experiment ) VALUES ( 'produce', 'difficult', 'helpful' )",0,
25340,"SELECT soap, home, distance FROM may WHERE saved IS NULL",0,
25341,"SELECT potatoes, clearly, stillFROM yesterday WHERE bowl IS NOT NULL",0,
25342,"UPDATE wash SET clothing = 'guess', City = 'monkey' WHERE nuts = coming",0,
25343,UPDATE drink SET ability = 'court'WHERE twice = 'union',0,
25344,SELECT * FROM join,0,
25345,DELETE FROM shore WHERE orbit = 'fur',0,
25346,DELETE FROM without,0,
25347,SELECT air ( s ) FROM traffic,0,
25348,SELECT * FROM ( SELECT tin FROM success ),0,
25349,SELECT TOP 3 * FROM movement,0,
