payload_norm,sqli_type,db_engine,confidence,reasoning,verdict,critique_reasons,suggested_type,suggested_db,id,a_type,a_db,a_signals,c_type,c_db,c_signals,payload_inner
"c/ padilla, 74 12h",benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,26200,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check,"c/ padilla, 74 12h"
8.85119E+15,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,26201,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check,8.85119E+15
salter@quiromante.com.mg,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,26202,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check,salter@quiromante.com.mg
es3regamiento,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,26203,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check,es3regamiento
aflechate,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,26204,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check,aflechate
63829565b,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,26205,benign,generic,no attack signal detected,heavy_query,generic,contains 7+ digit number (DoS-style payload),63829565b
60613075w,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,26206,benign,generic,no attack signal detected,heavy_query,generic,contains 7+ digit number (DoS-style payload),60613075w
freydig rueda,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,26207,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check,freydig rueda
itrabo,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,26208,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check,itrabo
credido poma,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,26209,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check,credido poma
de1l2nda9ur4,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,26210,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check,de1l2nda9ur4
"c/ honduras, 139 7-a",benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,26211,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check,"c/ honduras, 139 7-a"
vajih,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,26212,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check,vajih
salinillas de bureba,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,26213,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check,salinillas de bureba
c/ san ildefonso 106 10?h,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,26214,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check,c/ san ildefonso 106 10?h
goldsmith1@esmarbella.ht,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,26215,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check,goldsmith1@esmarbella.ht
arraia-maeztu,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,26216,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check,arraia-maeztu
protoalbitar,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,26217,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check,protoalbitar
pontevedra,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,26218,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check,pontevedra
savoula,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,26219,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check,savoula
albeta,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,26220,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check,albeta
96761343k,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,26221,benign,generic,no attack signal detected,heavy_query,generic,contains 7+ digit number (DoS-style payload),96761343k
lamentante,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,26222,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check,lamentante
50159319e,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,26223,benign,generic,no attack signal detected,heavy_query,generic,contains 7+ digit number (DoS-style payload),50159319e
andrs castanyer,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,26224,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check,andrs castanyer
neugebauer@buscamoto.gw,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,26225,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check,neugebauer@buscamoto.gw
harmony,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,26226,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check,harmony
vlez acejas,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,26227,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check,vlez acejas
enlutada,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,26228,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check,enlutada
gabriela1,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,26229,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check,gabriela1
c/ david 169 6-h,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,26230,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check,c/ david 169 6-h
