payload_norm,sqli_type,db_engine,confidence,reasoning,verdict,critique_reasons,suggested_type,suggested_db,id,a_type,a_db,a_signals,c_type,c_db,c_signals,payload_inner
SELECT AVG ( equally ) FROM night,benign,generic,1.0,Normal SELECT with AVG aggregate,KEEP,,benign,generic,4600,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT AVG ( equally ) FROM night
SELECT * FROM leader WHERE aid NOT LIKE 'offer%',benign,generic,1.0,Normal SELECT with NOT LIKE,KEEP,,benign,generic,4601,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT * FROM leader WHERE aid NOT LIKE 'offer%'
SELECT * FROM function WHERE soft LIKE '%former%',benign,generic,1.0,Normal SELECT with LIKE wildcard,KEEP,,benign,generic,4602,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT * FROM function WHERE soft LIKE '%former%'
SELECT * FROM west WHERE plates NOT LIKE '[far]%',benign,generic,1.0,Normal SELECT with NOT LIKE pattern,KEEP,,benign,generic,4603,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT * FROM west WHERE plates NOT LIKE '[far]%'
"SELECT * FROM willing WHERE copper IN ( 'control', 'furniture', 'solution' )",benign,generic,1.0,Normal SELECT with IN clause,KEEP,,benign,generic,4604,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,"SELECT * FROM willing WHERE copper IN ( 'control', 'furniture', 'solution' )"
"SELECT * FROM extra WHERE same NOT IN ( 'recall', 'practical', 'best' )",benign,generic,1.0,Normal SELECT with NOT IN,KEEP,,benign,generic,4605,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,"SELECT * FROM extra WHERE same NOT IN ( 'recall', 'practical', 'best' )"
SELECT * FROM consider WHERE bone IN ( SELECT walk FROM down ),benign,generic,1.0,Normal SELECT with IN subquery,KEEP,,benign,generic,4606,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT * FROM consider WHERE bone IN ( SELECT walk FROM down )
SELECT * FROM climate WHERE until BETWEEN 10 AND 20,benign,generic,1.0,Normal SELECT with BETWEEN,KEEP,,benign,generic,4607,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT * FROM climate WHERE until BETWEEN 10 AND 20
SELECT * FROM tomorrow WHERE Price NOT BETWEEN 10 AND 20,benign,generic,1.0,Normal SELECT with NOT BETWEEN,KEEP,,benign,generic,4608,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT * FROM tomorrow WHERE Price NOT BETWEEN 10 AND 20
SELECT * FROM cap WHERE mighty BETWEEN 'coat' AND 'plural',benign,generic,1.0,Normal SELECT with BETWEEN string,KEEP,,benign,generic,4609,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT * FROM cap WHERE mighty BETWEEN 'coat' AND 'plural'
