payload_norm,sqli_type,db_engine,confidence,reasoning,verdict,critique_reasons,suggested_type,suggested_db,id,a_type,a_db,a_signals,c_type,c_db,c_signals,payload_inner
SELECT Count ( * ) AS adult,benign,generic,1.0,Normal SQL SELECT Count star,KEEP,,benign,generic,11000,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT Count ( * ) AS adult
FROM ( SELECT DISTINCT girl FROM discuss ),benign,generic,1.0,Normal SQL SELECT subquery,KEEP,,benign,generic,11001,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,FROM ( SELECT DISTINCT girl FROM discuss )
SELECT * FROM group,benign,generic,1.0,Normal SQL SELECT all,KEEP,,benign,generic,11002,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT * FROM group
SELECT * FROM larger WHERE master = 'sheet',benign,generic,1.0,Normal SQL SELECT WHERE equals,KEEP,,benign,generic,11003,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT * FROM larger WHERE master = 'sheet'
SELECT * FROM grandfather WHERE policeman = 'small',benign,generic,1.0,Normal SQL SELECT WHERE equals,KEEP,,benign,generic,11004,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT * FROM grandfather WHERE policeman = 'small'
SELECT * FROM somehow WHERE soldier = fairly,benign,generic,1.0,Normal SQL SELECT WHERE unquoted,KEEP,,benign,generic,11005,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT * FROM somehow WHERE soldier = fairly
SELECT * FROM ice WHERE week = 'which' AND City = 'arm',benign,generic,1.0,Normal SQL SELECT AND condition,KEEP,,benign,generic,11006,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT * FROM ice WHERE week = 'which' AND City = 'arm'
SELECT * FROM gold WHERE interest = 'television' OR sang = 'average',benign,generic,1.0,Normal SQL SELECT OR condition,KEEP,,benign,generic,11007,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT * FROM gold WHERE interest = 'television' OR sang = 'average'
SELECT * FROM ranch WHERE instead = 'gas' OR travel = 'variety',benign,generic,1.0,Normal SQL SELECT OR condition,KEEP,,benign,generic,11008,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT * FROM ranch WHERE instead = 'gas' OR travel = 'variety'
SELECT * FROM heat WHERE NOT army = 'under',benign,generic,1.0,Normal SQL SELECT NOT operator,KEEP,,benign,generic,11009,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT * FROM heat WHERE NOT army = 'under'
SELECT * FROM tail WHERE herd = 'sun' AND ( film = 'entirely' OR become = 'sport' ),benign,generic,1.0,Normal SQL SELECT AND OR condition,KEEP,,benign,generic,11010,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT * FROM tail WHERE herd = 'sun' AND ( film = 'entirely' OR become = 'sport' )
SELECT * FROM salmon WHERE NOT sent = 'bare' AND NOT saved = 'tin',benign,generic,1.0,Normal SQL SELECT multiple NOT,KEEP,,benign,generic,11011,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT * FROM salmon WHERE NOT sent = 'bare' AND NOT saved = 'tin'
SELECT * FROM thumb ORDER BY belong,benign,generic,1.0,Normal SQL SELECT ORDER BY,KEEP,,benign,generic,11012,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT * FROM thumb ORDER BY belong
