payload_norm,sqli_type,db_engine,confidence,reasoning,verdict,critique_reasons,suggested_type,suggested_db,id,a_type,a_db,a_signals,c_type,c_db,c_signals,payload_inner
SELECT * FROM sold WHERE softly BETWEEN send09/01/1996ants AND extra15/31/1996manner,benign,generic,1.0,Malformed date range in BETWEEN,KEEP,,benign,generic,7400,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT * FROM sold WHERE softly BETWEEN send09/01/1996ants AND extra15/31/1996manner
SELECT * FROM social WHERE run BETWEEN '1996-07-01' AND '1996-07-31',benign,generic,1.0,Normal SELECT with BETWEEN date,KEEP,,benign,generic,7401,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT * FROM social WHERE run BETWEEN '1996-07-01' AND '1996-07-31'
SELECT AVG ( fresh ) FROM milk SELECT SUM ( voice ),benign,generic,1.0,Normal SELECT with AVG and SUM aggregate,KEEP,,benign,generic,7402,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT AVG ( fresh ) FROM milk SELECT SUM ( voice )
SELECT COUNT ( favorite ) FROM thirty,benign,generic,1.0,Normal SELECT with COUNT aggregate,KEEP,,benign,generic,7403,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT COUNT ( favorite ) FROM thirty
SELECT COUNT ( burstID ) FROM pocket,benign,generic,1.0,Normal SELECT with COUNT aggregate,KEEP,,benign,generic,7404,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT COUNT ( burstID ) FROM pocket
SELECT AVG ( Price ) FROM forward,benign,generic,1.0,Normal SELECT with AVG aggregate,KEEP,,benign,generic,7405,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT AVG ( Price ) FROM forward
SELECT * FROM noise WHERE gray BETWEEN '1996-07-01' AND '1996-07-31',benign,generic,1.0,Normal SELECT with BETWEEN date,KEEP,,benign,generic,7406,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT * FROM noise WHERE gray BETWEEN '1996-07-01' AND '1996-07-31'
"SELECT personalID AS ID, tape AS couple FROM happy",benign,generic,1.0,Normal SELECT with column alias,KEEP,,benign,generic,7407,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,"SELECT personalID AS ID, tape AS couple FROM happy"
"SELECT fightingID AS ID, fire AS constantly FROM come",benign,generic,1.0,Normal SELECT with column alias,KEEP,,benign,generic,7408,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,"SELECT fightingID AS ID, fire AS constantly FROM come"
"SELECT world AS hide, youth AS [flat] FROM brave",benign,generic,1.0,Normal SELECT with column alias,KEEP,,benign,generic,7409,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,"SELECT world AS hide, youth AS [flat] FROM brave"
"SELECT nest, leave+ ', ' + wool+ ' ' + coffee+ ', ' + top AS greater FROM rod",benign,generic,1.0,Normal SELECT with string concatenation,KEEP,,benign,generic,7410,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,"SELECT nest, leave+ ', ' + wool+ ' ' + coffee+ ', ' + top AS greater FROM rod"
SELECT low ( s ) FROM money INNER JOIN,benign,generic,1.0,Normal SELECT with function and INNER JOIN,KEEP,,benign,generic,7411,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT low ( s ) FROM money INNER JOIN
"SELECT clock,bare,fruit,mile,tree ( ( bottom JOIN hurried ON planning.state = society.chair ) INNER JOIN weON Orders.bar = child.sheepID )",benign,generic,1.0,Normal SELECT with function and multiple JOINs,KEEP,,benign,generic,7412,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,"SELECT clock,bare,fruit,mile,tree ( ( bottom JOIN hurried ON planning.state = society.chair ) INNER JOIN weON Orders.bar = child.sheepID )"
SELECT small ( s ) FROM force LEFT JOIN,benign,generic,1.0,Normal SELECT with function and LEFT JOIN,KEEP,,benign,generic,7413,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT small ( s ) FROM force LEFT JOIN
"SELECT coat,fought,cost FROM avoid LEFT JOIN Orders ON men.marriedID = exchange.were ORDER BY finest.recognize",benign,generic,1.0,Normal SELECT with LEFT JOIN and ORDER BY,KEEP,,benign,generic,7414,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,"SELECT coat,fought,cost FROM avoid LEFT JOIN Orders ON men.marriedID = exchange.were ORDER BY finest.recognize"
SELECT sail ( s FROM little RIGHT JOIN,benign,generic,1.0,Incomplete SELECT with function,KEEP,,benign,generic,7415,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT sail ( s FROM little RIGHT JOIN
"SELECT Orders.collectrID, Employees.current, Employees.kind FROM OrdersRIGHT JOIN Employees ON Orders.EmployeeID = Employees.settingID ORDER BY Orders.fourID",benign,generic,1.0,Normal SELECT with RIGHT JOIN and ORDER BY,KEEP,,benign,generic,7416,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,"SELECT Orders.collectrID, Employees.current, Employees.kind FROM OrdersRIGHT JOIN Employees ON Orders.EmployeeID = Employees.settingID ORDER BY Orders.fourID"
