payload_norm,sqli_type,db_engine,confidence,reasoning,verdict,critique_reasons,suggested_type,suggested_db,id,a_type,a_db,a_signals,c_type,c_db,c_signals,payload_inner
SELECT * FROM farm,benign,generic,1.0,Normal SELECT all rows,KEEP,,benign,generic,9200,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT * FROM farm
SELECT * FROM tea WHERE symbol = 'paper',benign,generic,1.0,Normal SELECT with WHERE clause,KEEP,,benign,generic,9201,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT * FROM tea WHERE symbol = 'paper'
SELECT * FROM smoke WHERE silly = 'serve',benign,generic,1.0,Normal SELECT with WHERE clause,KEEP,,benign,generic,9202,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT * FROM smoke WHERE silly = 'serve'
SELECT * FROM crew WHERE put = problem,benign,generic,1.0,Normal SELECT with WHERE clause,KEEP,,benign,generic,9203,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT * FROM crew WHERE put = problem
SELECT * FROM remarkable WHERE army = 'face' AND City = 'massage',benign,generic,1.0,Normal SELECT with multiple WHERE conditions,KEEP,,benign,generic,9204,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT * FROM remarkable WHERE army = 'face' AND City = 'massage'
SELECT * FROM sum WHERE cage = 'particular' OR lot = 'each',benign,generic,1.0,Normal SELECT with multiple WHERE conditions,KEEP,,benign,generic,9205,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT * FROM sum WHERE cage = 'particular' OR lot = 'each'
SELECT * FROM cost WHERE kill = 'stick' OR poetry = 'wore',benign,generic,1.0,Normal SELECT with multiple WHERE conditions,KEEP,,benign,generic,9206,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT * FROM cost WHERE kill = 'stick' OR poetry = 'wore'
SELECT * FROM sit WHERE NOT chose = 'newspaper',benign,generic,1.0,Normal SELECT with NOT operator,KEEP,,benign,generic,9207,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT * FROM sit WHERE NOT chose = 'newspaper'
SELECT * FROM biggest WHERE aboard = 'lamp' AND ( practice = 'canal' OR back = 'desert' ),benign,generic,1.0,Normal SELECT with AND/OR conditions,KEEP,,benign,generic,9208,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT * FROM biggest WHERE aboard = 'lamp' AND ( practice = 'canal' OR back = 'desert' )
SELECT * FROM can WHERE NOT brief = 'desk' AND NOT method = 'its',benign,generic,1.0,Normal SELECT with NOT AND conditions,KEEP,,benign,generic,9209,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT * FROM can WHERE NOT brief = 'desk' AND NOT method = 'its'
SELECT * FROM spread ORDER BY say,benign,generic,1.0,Normal SELECT with ORDER BY,KEEP,,benign,generic,9210,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT * FROM spread ORDER BY say
SELECT * FROM population ORDER BY page DESC,benign,generic,1.0,Normal SELECT with ORDER BY DESC,KEEP,,benign,generic,9211,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT * FROM population ORDER BY page DESC
"SELECT * FROM blank ORDER BY label, engine",benign,generic,1.0,Normal SELECT with ORDER BY multiple columns,KEEP,,benign,generic,9212,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,"SELECT * FROM blank ORDER BY label, engine"
"SELECT * FROM quietly ORDER BY myself ASC, beneath DESC",benign,generic,1.0,Normal SELECT with ORDER BY ASC/DESC,KEEP,,benign,generic,9213,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,"SELECT * FROM quietly ORDER BY myself ASC, beneath DESC"
