payload_norm,sqli_type,db_engine,confidence,reasoning,verdict,critique_reasons,suggested_type,suggested_db,id,a_type,a_db,a_signals,c_type,c_db,c_signals,payload_inner
SELECT * FROM win FETCH FIRST 3 ROWS ONLY SELECT TOP 50 PERCENT * FROM cut,benign,generic,1.0,Malformed SELECT with multiple clauses,KEEP,,benign,generic,5800,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT * FROM win FETCH FIRST 3 ROWS ONLY SELECT TOP 50 PERCENT * FROM cut
SELECT TOP 50 PERCENT * FROM wear SELECT * FROM parent FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM difficult,benign,generic,1.0,Malformed SELECT with multiple TOP and FETCH,KEEP,,benign,generic,5801,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT TOP 50 PERCENT * FROM wear SELECT * FROM parent FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM difficult
SELECT * FROM cent FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM smoke,benign,generic,1.0,Malformed SELECT with multiple clauses,KEEP,,benign,generic,5802,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT * FROM cent FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM smoke
SELECT TOP 3 * FROM height WHERE journey = 'would' SELECT * FROM way,benign,generic,1.0,Malformed SELECT with multiple SELECT,KEEP,,benign,generic,5803,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT TOP 3 * FROM height WHERE journey = 'would' SELECT * FROM way
SELECT * FROM shells WHERE popular = 'remove' LIMIT 3,benign,generic,1.0,Normal SELECT with LIMIT and WHERE,KEEP,,benign,generic,5804,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT * FROM shells WHERE popular = 'remove' LIMIT 3
SELECT * FROM back WHERE real = 'major' FETCH FIRST 3 ROWS ONLY,benign,generic,1.0,Normal SELECT with FETCH FIRST and WHERE,KEEP,,benign,generic,5805,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT * FROM back WHERE real = 'major' FETCH FIRST 3 ROWS ONLY
SELECT AVG ( basket ) FROM problem,benign,generic,1.0,Normal SELECT with AVG aggregate,KEEP,,benign,generic,5806,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT AVG ( basket ) FROM problem
SELECT * FROM famous WHERE enter NOT LIKE '[song]%',benign,generic,1.0,Normal SELECT with NOT LIKE pattern,KEEP,,benign,generic,5807,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT * FROM famous WHERE enter NOT LIKE '[song]%'
SELECT AVG ( source ) FROM failed SELECT SUM ( sky ),benign,generic,1.0,Normal SELECT with AVG and SUM,KEEP,,benign,generic,5808,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT AVG ( source ) FROM failed SELECT SUM ( sky )
SELECT AVG ( due ) FROM guide SELECT SUM ( police ),benign,generic,1.0,Normal SELECT with AVG and SUM,KEEP,,benign,generic,5809,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT AVG ( due ) FROM guide SELECT SUM ( police )
SELECT AVG ( future ) FROM desk SELECT SUM ( began ),benign,generic,1.0,Normal SELECT with AVG and SUM,KEEP,,benign,generic,5810,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT AVG ( future ) FROM desk SELECT SUM ( began )
SELECT COUNT ( map ) FROM buy,benign,generic,1.0,Normal SELECT with COUNT aggregate,KEEP,,benign,generic,5811,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT COUNT ( map ) FROM buy
SELECT COUNT ( certain ) FROM factory,benign,generic,1.0,Normal SELECT with COUNT aggregate,KEEP,,benign,generic,5812,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT COUNT ( certain ) FROM factory
SELECT AVG ( strange ) FROM excited,benign,generic,1.0,Normal SELECT with AVG aggregate,KEEP,,benign,generic,5813,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT AVG ( strange ) FROM excited
SELECT * FROM ten WHERE main NOT LIKE 'sets%',benign,generic,1.0,Normal SELECT with NOT LIKE,KEEP,,benign,generic,5814,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT * FROM ten WHERE main NOT LIKE 'sets%'
SELECT * FROM fallen WHERE oldest LIKE '%broad%',benign,generic,1.0,Normal SELECT with LIKE wildcard,KEEP,,benign,generic,5815,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT * FROM fallen WHERE oldest LIKE '%broad%'
SELECT * FROM earth WHERE courage NOT LIKE '[atomic]%',benign,generic,1.0,Normal SELECT with NOT LIKE pattern,KEEP,,benign,generic,5816,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT * FROM earth WHERE courage NOT LIKE '[atomic]%'
"SELECT * FROM go WHERE mental IN ( 'writer', 'me', 'fellow' )",benign,generic,1.0,Normal SELECT with IN clause,KEEP,,benign,generic,5817,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,"SELECT * FROM go WHERE mental IN ( 'writer', 'me', 'fellow' )"
"SELECT * FROM task WHERE every NOT IN ( 'sides', 'typical', 'headed' )",benign,generic,1.0,Normal SELECT with NOT IN,KEEP,,benign,generic,5818,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,"SELECT * FROM task WHERE every NOT IN ( 'sides', 'typical', 'headed' )"
SELECT * FROM rhyme WHERE sink IN ( SELECT furniture FROM our ),benign,generic,1.0,Normal SELECT with IN subquery,KEEP,,benign,generic,5819,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT * FROM rhyme WHERE sink IN ( SELECT furniture FROM our )
SELECT * FROM earth WHERE he BETWEEN 10 AND 20,benign,generic,1.0,Normal SELECT with BETWEEN,KEEP,,benign,generic,5820,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT * FROM earth WHERE he BETWEEN 10 AND 20
SELECT * FROM labor WHERE Price NOT BETWEEN 10 AND 20,benign,generic,1.0,Normal SELECT with NOT BETWEEN,KEEP,,benign,generic,5821,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT * FROM labor WHERE Price NOT BETWEEN 10 AND 20
SELECT * FROM spite WHERE standard BETWEEN 'base' AND 'solve',benign,generic,1.0,Normal SELECT with BETWEEN string,KEEP,,benign,generic,5822,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT * FROM spite WHERE standard BETWEEN 'base' AND 'solve'
