payload_norm,sqli_type,db_engine,confidence,reasoning,verdict,critique_reasons,suggested_type,suggested_db,id,a_type,a_db,a_signals,c_type,c_db,c_signals,payload_inner
SELECT COUNT ( forget ) FROM husband,benign,generic,1.0,Normal SELECT with COUNT aggregate,KEEP,,benign,generic,8600,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT COUNT ( forget ) FROM husband
SELECT AVG ( instance ) FROM spite,benign,generic,1.0,Normal SELECT with AVG aggregate,KEEP,,benign,generic,8601,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT AVG ( instance ) FROM spite
SELECT * FROM blind WHERE order NOT LIKE 'century%',benign,generic,1.0,Normal SELECT with NOT LIKE pattern,KEEP,,benign,generic,8602,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT * FROM blind WHERE order NOT LIKE 'century%'
SELECT * FROM model WHERE find LIKE '%cloth%',benign,generic,1.0,Normal SELECT with LIKE wildcard,KEEP,,benign,generic,8603,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT * FROM model WHERE find LIKE '%cloth%'
SELECT * FROM practical WHERE front NOT LIKE '[exact]%',benign,generic,1.0,Normal SELECT with NOT LIKE pattern,KEEP,,benign,generic,8604,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT * FROM practical WHERE front NOT LIKE '[exact]%'
"SELECT * FROM planning WHERE loud IN ( 'under', 'way', 'imagine' )",benign,generic,1.0,Normal SELECT with IN clause,KEEP,,benign,generic,8605,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,"SELECT * FROM planning WHERE loud IN ( 'under', 'way', 'imagine' )"
"SELECT * FROM rhyme WHERE duck NOT IN ( 'damage', 'hurried', 'further' )",benign,generic,1.0,Normal SELECT with NOT IN,KEEP,,benign,generic,8606,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,"SELECT * FROM rhyme WHERE duck NOT IN ( 'damage', 'hurried', 'further' )"
SELECT * FROM accept WHERE condition IN ( SELECT nearby FROM gift ),benign,generic,1.0,Normal SELECT with IN subquery,KEEP,,benign,generic,8607,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT * FROM accept WHERE condition IN ( SELECT nearby FROM gift )
SELECT * FROM policeman WHERE property BETWEEN 10 AND 20,benign,generic,1.0,Normal SELECT with BETWEEN,KEEP,,benign,generic,8608,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT * FROM policeman WHERE property BETWEEN 10 AND 20
SELECT * FROM path WHERE Price NOT BETWEEN 10 AND 20,benign,generic,1.0,Normal SELECT with NOT BETWEEN,KEEP,,benign,generic,8609,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT * FROM path WHERE Price NOT BETWEEN 10 AND 20
SELECT * FROM myself WHERE effort BETWEEN 'yet' AND 'diagram',benign,generic,1.0,Normal SELECT with BETWEEN string,KEEP,,benign,generic,8610,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT * FROM myself WHERE effort BETWEEN 'yet' AND 'diagram'
"SELECT * FROM highest WHERE locate BETWEEN ""house"" AND ""onto""",benign,generic,1.0,Normal SELECT with BETWEEN string,KEEP,,benign,generic,8611,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,"SELECT * FROM highest WHERE locate BETWEEN ""house"" AND ""onto"""
SELECT * FROM gulf WHERE salmon NOT BETWEEN 'town' AND 'curve',benign,generic,1.0,Normal SELECT with NOT BETWEEN,KEEP,,benign,generic,8612,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT * FROM gulf WHERE salmon NOT BETWEEN 'town' AND 'curve'
SELECT * FROM rod WHERE official BETWEEN piano09/01/1996real AND minerals15/31/1996widely,benign,generic,1.0,Malformed date range in BETWEEN,KEEP,,benign,generic,8613,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT * FROM rod WHERE official BETWEEN piano09/01/1996real AND minerals15/31/1996widely
SELECT * FROM review WHERE known BETWEEN '1996-07-01' AND '1996-07-31',benign,generic,1.0,Normal SELECT with BETWEEN date,KEEP,,benign,generic,8614,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT * FROM review WHERE known BETWEEN '1996-07-01' AND '1996-07-31'
SELECT AVG ( sweet ) FROM tired SELECT SUM ( purple ),benign,generic,1.0,Normal SELECT with AVG and SUM aggregate,KEEP,,benign,generic,8615,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT AVG ( sweet ) FROM tired SELECT SUM ( purple )
SELECT COUNT ( production ) FROM since,benign,generic,1.0,Normal SELECT with COUNT aggregate,KEEP,,benign,generic,8616,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT COUNT ( production ) FROM since
SELECT COUNT ( publicID ) FROM youth,benign,generic,1.0,Normal SELECT with COUNT aggregate,KEEP,,benign,generic,8617,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT COUNT ( publicID ) FROM youth
SELECT AVG ( Price ) FROM who,benign,generic,1.0,Normal SELECT with AVG aggregate,KEEP,,benign,generic,8618,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT AVG ( Price ) FROM who
SELECT * FROM voice WHERE production BETWEEN '1996-07-01' AND '1996-07-31',benign,generic,1.0,Normal SELECT with BETWEEN date,KEEP,,benign,generic,8619,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT * FROM voice WHERE production BETWEEN '1996-07-01' AND '1996-07-31'
"SELECT breadID AS ID, ahead AS feed FROM unhappy",benign,generic,1.0,Normal SELECT with column alias,KEEP,,benign,generic,8620,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,"SELECT breadID AS ID, ahead AS feed FROM unhappy"
"SELECT seedID AS ID, facing AS claws FROM lack",benign,generic,1.0,Normal SELECT with column alias,KEEP,,benign,generic,8621,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,"SELECT seedID AS ID, facing AS claws FROM lack"
"SELECT product AS wonder, connected AS [herd] FROM lunch",benign,generic,1.0,Normal SELECT with column alias,KEEP,,benign,generic,8622,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,"SELECT product AS wonder, connected AS [herd] FROM lunch"
"SELECT here, organized+ ', ' + claws+ ' ' + teacher+ ', ' + respect AS count FROM leaf",benign,generic,1.0,Normal SELECT with string concatenation,KEEP,,benign,generic,8623,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,"SELECT here, organized+ ', ' + claws+ ' ' + teacher+ ', ' + respect AS count FROM leaf"
SELECT blank ( s ) FROM yard INNER JOIN,benign,generic,1.0,Normal SELECT with function and INNER JOIN,KEEP,,benign,generic,8624,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT blank ( s ) FROM yard INNER JOIN
"SELECT laid,primitive,pass,education,above ( ( select JOIN cross ON roll.indicate = notice.region ) INNER JOIN typicalON Orders.pound = aid.filmID )",benign,generic,1.0,Normal SELECT with function and multiple JOINs,KEEP,,benign,generic,8625,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,"SELECT laid,primitive,pass,education,above ( ( select JOIN cross ON roll.indicate = notice.region ) INNER JOIN typicalON Orders.pound = aid.filmID )"
