payload_norm,sqli_type,db_engine,confidence,reasoning,verdict,critique_reasons,suggested_type,suggested_db,id,a_type,a_db,a_signals,c_type,c_db,c_signals,payload_inner
SELECT * FROM again WHERE worth LIKE '%practice%',benign,generic,1.0,Normal SELECT with LIKE wildcard,KEEP,,benign,generic,6000,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT * FROM again WHERE worth LIKE '%practice%'
SELECT * FROM bank WHERE riding NOT LIKE '[chair]%',benign,generic,1.0,Normal SELECT with NOT LIKE pattern,KEEP,,benign,generic,6001,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT * FROM bank WHERE riding NOT LIKE '[chair]%'
"SELECT * FROM let WHERE plural IN ( 'oil', 'hang', 'fifty' )",benign,generic,1.0,Normal SELECT with IN clause,KEEP,,benign,generic,6002,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,"SELECT * FROM let WHERE plural IN ( 'oil', 'hang', 'fifty' )"
"SELECT * FROM plan WHERE almost NOT IN ( 'am', 'alike', 'particularly' )",benign,generic,1.0,Normal SELECT with NOT IN,KEEP,,benign,generic,6003,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,"SELECT * FROM plan WHERE almost NOT IN ( 'am', 'alike', 'particularly' )"
SELECT * FROM clothes WHERE local IN ( SELECT fresh FROM heavy ),benign,generic,1.0,Normal SELECT with IN subquery,KEEP,,benign,generic,6004,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT * FROM clothes WHERE local IN ( SELECT fresh FROM heavy )
SELECT * FROM couple WHERE herself BETWEEN 10 AND 20,benign,generic,1.0,Normal SELECT with BETWEEN,KEEP,,benign,generic,6005,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT * FROM couple WHERE herself BETWEEN 10 AND 20
SELECT * FROM alive WHERE Price NOT BETWEEN 10 AND 20,benign,generic,1.0,Normal SELECT with NOT BETWEEN,KEEP,,benign,generic,6006,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT * FROM alive WHERE Price NOT BETWEEN 10 AND 20
SELECT * FROM simplest WHERE amount BETWEEN 'notice' AND 'five',benign,generic,1.0,Normal SELECT with BETWEEN string,KEEP,,benign,generic,6007,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT * FROM simplest WHERE amount BETWEEN 'notice' AND 'five'
"SELECT * FROM change WHERE as BETWEEN ""straw"" AND ""two""",benign,generic,1.0,Normal SELECT with BETWEEN string,KEEP,,benign,generic,6008,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,"SELECT * FROM change WHERE as BETWEEN ""straw"" AND ""two"""
SELECT * FROM liquid WHERE sick NOT BETWEEN 'easy' AND 'next',benign,generic,1.0,Normal SELECT with NOT BETWEEN,KEEP,,benign,generic,6009,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT * FROM liquid WHERE sick NOT BETWEEN 'easy' AND 'next'
SELECT * FROM tears WHERE which BETWEEN stiff09/01/1996report AND pride15/31/1996bare,benign,generic,1.0,Malformed date range in BETWEEN,KEEP,,benign,generic,6010,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT * FROM tears WHERE which BETWEEN stiff09/01/1996report AND pride15/31/1996bare
SELECT * FROM cup WHERE care BETWEEN '1996-07-01' AND '1996-07-31',benign,generic,1.0,Normal SELECT with BETWEEN date,KEEP,,benign,generic,6011,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT * FROM cup WHERE care BETWEEN '1996-07-01' AND '1996-07-31'
