payload_norm,sqli_type,db_engine,confidence,reasoning,verdict,critique_reasons,suggested_type,suggested_db,id,a_type,a_db,a_signals,c_type,c_db,c_signals,payload_inner
conejo mota,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,32400,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check,conejo mota
tennant4,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,32401,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check,tennant4
darns cabrianes,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,32402,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check,darns cabrianes
torrente zaldvar,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,32403,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check,torrente zaldvar
miramon@logiteclines.rs,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,32404,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check,miramon@logiteclines.rs
oate fijo,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,32405,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check,oate fijo
66339533n,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,32406,benign,generic,no attack signal detected,heavy_query,generic,contains 7+ digit number (DoS-style payload),66339533n
antonio ulloa 6 6?d,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,32407,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check,antonio ulloa 6 6?d
deighton_pfaudler@ajuntamentdebarcelona20.vn,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,32408,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check,deighton_pfaudler@ajuntamentdebarcelona20.vn
murgua aversa,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,32409,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check,murgua aversa
rajarshi,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,32410,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check,rajarshi
p4rtapaz,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,32411,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check,p4rtapaz
ciadoncha,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,32412,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check,ciadoncha
gribov-ridgeley@creacionwebs.lk,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,32413,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check,gribov-ridgeley@creacionwebs.lk
gomero gallardo,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,32414,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check,gomero gallardo
calle juan de sevilla 102 3c,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,32415,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check,calle juan de sevilla 102 3c
21444030a,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,32416,benign,generic,no attack signal detected,heavy_query,generic,contains 7+ digit number (DoS-style payload),21444030a
"c/ las niadas, 67 9?f",benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,32417,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check,"c/ las niadas, 67 9?f"
