payload_norm,sqli_type,db_engine,confidence,reasoning,verdict,critique_reasons,suggested_type,suggested_db,id,a_type,a_db,a_signals,c_type,c_db,c_signals,payload_inner
SELECT rose ( s FROM own RIGHT JOIN,benign,generic,1.0,Incomplete SELECT with function,KEEP,,benign,generic,9000,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT rose ( s FROM own RIGHT JOIN
"SELECT Orders.platesrID, Employees.sister, Employees.round FROM OrdersRIGHT JOIN Employees ON Orders.EmployeeID = Employees.inID ORDER BY Orders.aliveID",benign,generic,1.0,Normal SELECT with RIGHT JOIN and ORDER BY,KEEP,,benign,generic,9001,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,"SELECT Orders.platesrID, Employees.sister, Employees.round FROM OrdersRIGHT JOIN Employees ON Orders.EmployeeID = Employees.inID ORDER BY Orders.aliveID"
SELECT sing ( s ) FROM engineer FULL OUTER JOIN,benign,generic,1.0,Normal SELECT with function and FULL OUTER JOIN,KEEP,,benign,generic,9002,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT sing ( s ) FROM engineer FULL OUTER JOIN
"SELECT column_name ( s ) FROM within,sad",benign,generic,1.0,Normal SELECT with function and FROM,KEEP,,benign,generic,9003,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,"SELECT column_name ( s ) FROM within,sad"
SELECT those ( s ) FROM drawn SELECT wrong ( s ),benign,generic,1.0,Normal SELECT with multiple functions,KEEP,,benign,generic,9004,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT those ( s ) FROM drawn SELECT wrong ( s )
SELECT around ( s ) FROM court SELECT work FROM pipe,benign,generic,1.0,Normal SELECT with multiple functions,KEEP,,benign,generic,9005,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT around ( s ) FROM court SELECT work FROM pipe
"SELECT COUNT ( conversation ) , under FROM anything BY seen",benign,generic,1.0,Normal SELECT with aggregate and GROUP BY,KEEP,,benign,generic,9006,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,"SELECT COUNT ( conversation ) , under FROM anything BY seen"
"SELECT Employees.continent, COUNT ( Orders.parentID ) AS settingFROM ( OrdersINNER JOIN more ON Orders.shadeID = Employees.wheatID )",benign,generic,1.0,Normal SELECT with aggregate and subquery JOIN,KEEP,,benign,generic,9007,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,"SELECT Employees.continent, COUNT ( Orders.parentID ) AS settingFROM ( OrdersINNER JOIN more ON Orders.shadeID = Employees.wheatID )"
SELECT * FROM practical FETCH FIRST 50 PERCENT ROWS ONLY,benign,generic,1.0,Normal SELECT with FETCH FIRST,KEEP,,benign,generic,9008,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT * FROM practical FETCH FIRST 50 PERCENT ROWS ONLY
SELECT afternoon,benign,generic,1.0,Incomplete SELECT statement,KEEP,,benign,generic,9009,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT afternoon
SELECT * FROM can,benign,generic,1.0,Normal SELECT from table,KEEP,,benign,generic,9010,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT * FROM can
SELECT bottom FROM noted,benign,generic,1.0,Normal SELECT from table,KEEP,,benign,generic,9011,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT bottom FROM noted
SELECT DISTINCT solar FROM fifth,benign,generic,1.0,Normal SELECT DISTINCT,KEEP,,benign,generic,9012,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT DISTINCT solar FROM fifth
SELECT COUNT ( DISTINCT community ) FROM journey,benign,generic,1.0,Normal SELECT with COUNT DISTINCT,KEEP,,benign,generic,9013,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT COUNT ( DISTINCT community ) FROM journey
SELECT Count ( * ) AS remember,benign,generic,1.0,Normal SELECT with COUNT aggregate,KEEP,,benign,generic,9014,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT Count ( * ) AS remember
FROM ( SELECT DISTINCT century FROM supply ),benign,generic,1.0,Incomplete SELECT with subquery,KEEP,,benign,generic,9015,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,FROM ( SELECT DISTINCT century FROM supply )
SELECT * FROM wheel,benign,generic,1.0,Normal SELECT from table,KEEP,,benign,generic,9016,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT * FROM wheel
SELECT * FROM balance WHERE design = 'easier',benign,generic,1.0,Normal SELECT with WHERE clause,KEEP,,benign,generic,9017,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT * FROM balance WHERE design = 'easier'
SELECT * FROM parallel WHERE felt = 'examine',benign,generic,1.0,Normal SELECT with WHERE clause,KEEP,,benign,generic,9018,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT * FROM parallel WHERE felt = 'examine'
SELECT * FROM are WHERE ice = managed,benign,generic,1.0,Normal SELECT with WHERE clause,KEEP,,benign,generic,9019,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT * FROM are WHERE ice = managed
SELECT * FROM root WHERE recently = 'parts' AND City = 'potatoes',benign,generic,1.0,Normal SELECT with multiple WHERE conditions,KEEP,,benign,generic,9020,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT * FROM root WHERE recently = 'parts' AND City = 'potatoes'
SELECT * FROM interest WHERE earth = 'mail' OR aloud = 'beyond',benign,generic,1.0,Normal SELECT with OR condition,KEEP,,benign,generic,9021,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT * FROM interest WHERE earth = 'mail' OR aloud = 'beyond'
SELECT * FROM place WHERE shape = 'opposite' OR charge = 'jump',benign,generic,1.0,Normal SELECT with OR condition,KEEP,,benign,generic,9022,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT * FROM place WHERE shape = 'opposite' OR charge = 'jump'
SELECT * FROM mouth WHERE NOT current = 'hall',benign,generic,1.0,Normal SELECT with NOT operator,KEEP,,benign,generic,9023,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT * FROM mouth WHERE NOT current = 'hall'
SELECT * FROM native WHERE wooden = 'bit' AND ( wrapped = 'conversation' OR dream = 'shoulder' ),benign,generic,1.0,Normal SELECT with AND and OR,KEEP,,benign,generic,9024,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT * FROM native WHERE wooden = 'bit' AND ( wrapped = 'conversation' OR dream = 'shoulder' )
SELECT * FROM explain WHERE NOT this = 'blind' AND NOT stranger = 'who',benign,generic,1.0,Normal SELECT with multiple NOT conditions,KEEP,,benign,generic,9025,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT * FROM explain WHERE NOT this = 'blind' AND NOT stranger = 'who'
SELECT * FROM water ORDER BY service,benign,generic,1.0,Normal SELECT with ORDER BY,KEEP,,benign,generic,9026,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT * FROM water ORDER BY service
SELECT * FROM rhyme ORDER BY heavy DESC,benign,generic,1.0,Normal SELECT with ORDER BY DESC,KEEP,,benign,generic,9027,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT * FROM rhyme ORDER BY heavy DESC
"SELECT * FROM took ORDER BY shelf, share",benign,generic,1.0,Normal SELECT with ORDER BY multiple columns,KEEP,,benign,generic,9028,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,"SELECT * FROM took ORDER BY shelf, share"
"SELECT * FROM his ORDER BY press ASC, ear DESC",benign,generic,1.0,Normal SELECT with ORDER BY ASC DESC,KEEP,,benign,generic,9029,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,"SELECT * FROM his ORDER BY press ASC, ear DESC"
"INSERT INTO base ( wind, view, eat, characteristic, fell, familiar ) VALUES ( 'careful', 'struck'. sick', 'circus', 'star', 'amount', 'separate' )",benign,generic,1.0,Normal INSERT statement,KEEP,,benign,generic,9030,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,"INSERT INTO base ( wind, view, eat, characteristic, fell, familiar ) VALUES ( 'careful', 'struck'. sick', 'circus', 'star', 'amount', 'separate' )"
"INSERT INTO rapidly ( afraid, softly, depth ) VALUES ( 'local', 'rise', 'exercise' )",benign,generic,1.0,Normal INSERT statement,KEEP,,benign,generic,9031,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,"INSERT INTO rapidly ( afraid, softly, depth ) VALUES ( 'local', 'rise', 'exercise' )"
"SELECT itself, stood, protection FROM how WHERE mountain IS NULL",benign,generic,1.0,Normal SELECT with IS NULL,KEEP,,benign,generic,9032,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,"SELECT itself, stood, protection FROM how WHERE mountain IS NULL"
"SELECT move, face, telephoneFROM how WHERE model IS NOT NULL",benign,generic,1.0,Normal SELECT with IS NOT NULL,KEEP,,benign,generic,9033,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,"SELECT move, face, telephoneFROM how WHERE model IS NOT NULL"
"UPDATE cry SET feel = 'operation', City = 'stage' WHERE wrapped = melted",benign,generic,1.0,Normal UPDATE statement,KEEP,,benign,generic,9034,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,"UPDATE cry SET feel = 'operation', City = 'stage' WHERE wrapped = melted"
UPDATE grain SET bark = 'tower'WHERE easier = 'coast',benign,generic,1.0,Normal UPDATE statement,KEEP,,benign,generic,9035,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,UPDATE grain SET bark = 'tower'WHERE easier = 'coast'
SELECT * FROM welcome,benign,generic,1.0,Normal SELECT from table,KEEP,,benign,generic,9036,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT * FROM welcome
DELETE FROM right WHERE gather = 'already',benign,generic,1.0,Normal DELETE statement,KEEP,,benign,generic,9037,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,DELETE FROM right WHERE gather = 'already'
DELETE FROM growth,benign,generic,1.0,Incomplete DELETE statement,KEEP,,benign,generic,9038,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,DELETE FROM growth
SELECT finest ( s ) FROM policeman,benign,generic,1.0,Normal SELECT with function,KEEP,,benign,generic,9039,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT finest ( s ) FROM policeman
SELECT * FROM ( SELECT driving FROM fighting ),benign,generic,1.0,Normal SELECT with subquery,KEEP,,benign,generic,9040,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT * FROM ( SELECT driving FROM fighting )
SELECT TOP 3 * FROM softly,benign,generic,1.0,Normal SELECT TOP from MSSQL,KEEP,,benign,generic,9041,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT TOP 3 * FROM softly
SELECT * FROM occasionally 3,benign,generic,1.0,Incomplete SELECT statement,KEEP,,benign,generic,9042,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT * FROM occasionally 3
