payload_norm,sqli_type,db_engine,confidence,reasoning,verdict,critique_reasons,suggested_type,suggested_db,id,a_type,a_db,a_signals,c_type,c_db,c_signals,payload_inner
4.88546E+14,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,28400,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check,4.88546E+14
arvizu tirapu,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,28401,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check,arvizu tirapu
"plaza cinco villas, 103,",benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,28402,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check,"plaza cinco villas, 103,"
92621448b,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,28403,benign,generic,no attack signal detected,heavy_query,generic,contains 7+ digit number (DoS-style payload),92621448b
3.62194E+15,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,28404,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check,3.62194E+15
trebaol@arroyomolinos-madrid.gq,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,28405,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check,trebaol@arroyomolinos-madrid.gq
cantabria,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,28406,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check,cantabria
eward,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,28407,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check,eward
6.54E+15,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,28408,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check,6.54E+15
"andia, 113 11g",benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,28409,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check,"andia, 113 11g"
saetero farrer,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,28410,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check,saetero farrer
cufre sans,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,28411,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check,cufre sans
v9n939z6,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,28412,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check,v9n939z6
v433g3o5i6r79,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,28413,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check,v433g3o5i6r79
ganoza,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,28414,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check,ganoza
sosao,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,28415,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check,sosao
torreblacos,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,28416,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check,torreblacos
1.28145E+15,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,28417,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check,1.28145E+15
"calle vereda del carmen, 160 11-e",benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,28418,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check,"calle vereda del carmen, 160 11-e"
hus24lero,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,28419,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check,hus24lero
3.89386E+15,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,28420,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check,3.89386E+15
p05f74a.r,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,28421,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check,p05f74a.r
gelber serarols,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,28422,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check,gelber serarols
adjani@zoorapia.ma,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,28423,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check,adjani@zoorapia.ma
37618946p,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,28424,benign,generic,no attack signal detected,heavy_query,generic,contains 7+ digit number (DoS-style payload),37618946p
bada gorina,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,28425,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check,bada gorina
