payload_norm,sqli_type,db_engine,confidence,reasoning,verdict,critique_reasons,suggested_type,suggested_db,id,a_type,a_db,a_signals,c_type,c_db,c_signals,payload_inner
SELECT * FROM eventually 3 SELECT * FROM held,benign,generic,1.0,Incomplete SELECT statement,KEEP,,benign,generic,4400,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT * FROM eventually 3 SELECT * FROM held
SELECT * FROM stepped FETCH FIRST 3 ROWS ONLY SELECT TOP 50 PERCENT * FROM speak,benign,generic,1.0,Malformed SELECT with multiple clauses,KEEP,,benign,generic,4401,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT * FROM stepped FETCH FIRST 3 ROWS ONLY SELECT TOP 50 PERCENT * FROM speak
SELECT TOP 50 PERCENT * FROM read SELECT * FROM kept FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM beyond,benign,generic,1.0,Malformed SELECT with multiple TOP and FETCH,KEEP,,benign,generic,4402,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT TOP 50 PERCENT * FROM read SELECT * FROM kept FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM beyond
SELECT * FROM pool FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM peace,benign,generic,1.0,Malformed SELECT with multiple clauses,KEEP,,benign,generic,4403,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT * FROM pool FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM peace
SELECT TOP 3 * FROM discuss WHERE enjoy = 'needle' SELECT * FROM still,benign,generic,1.0,Malformed SELECT with multiple SELECT,KEEP,,benign,generic,4404,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT TOP 3 * FROM discuss WHERE enjoy = 'needle' SELECT * FROM still
SELECT * FROM monkey WHERE basket = 'corn' LIMIT 3,benign,generic,1.0,Normal SELECT with LIMIT and WHERE,KEEP,,benign,generic,4405,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT * FROM monkey WHERE basket = 'corn' LIMIT 3
SELECT * FROM stop WHERE to = 'congress' FETCH FIRST 3 ROWS ONLY,benign,generic,1.0,Normal SELECT with FETCH FIRST and WHERE,KEEP,,benign,generic,4406,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT * FROM stop WHERE to = 'congress' FETCH FIRST 3 ROWS ONLY
SELECT AVG ( they ) FROM bone,benign,generic,1.0,Normal SELECT with AVG aggregate,KEEP,,benign,generic,4407,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT AVG ( they ) FROM bone
SELECT * FROM bite WHERE dish NOT LIKE '[policeman]%',benign,generic,1.0,Normal SELECT with NOT LIKE pattern,KEEP,,benign,generic,4408,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT * FROM bite WHERE dish NOT LIKE '[policeman]%'
SELECT AVG ( thee ) FROM language SELECT SUM ( friend ),benign,generic,1.0,Normal SELECT with AVG and SUM,KEEP,,benign,generic,4409,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT AVG ( thee ) FROM language SELECT SUM ( friend )
