payload_norm,sqli_type,db_engine,confidence,reasoning,verdict,critique_reasons,suggested_type,suggested_db,id,a_type,a_db,a_signals,c_type,c_db,c_signals,payload_inner
SELECT * FROM end WHERE empty NOT BETWEEN 'oxygen' AND 'everywhere',benign,generic,1.0,Normal SELECT with NOT BETWEEN,KEEP,,benign,generic,10000,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT * FROM end WHERE empty NOT BETWEEN 'oxygen' AND 'everywhere'
SELECT * FROM officer WHERE standard BETWEEN early09/01/1996influence AND relationship15/31/1996duty,benign,generic,1.0,Normal SELECT with BETWEEN,KEEP,,benign,generic,10001,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT * FROM officer WHERE standard BETWEEN early09/01/1996influence AND relationship15/31/1996duty
SELECT * FROM funny WHERE wrapped BETWEEN '1996-07-01' AND '1996-07-31',benign,generic,1.0,Normal SELECT with BETWEEN date range,KEEP,,benign,generic,10002,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT * FROM funny WHERE wrapped BETWEEN '1996-07-01' AND '1996-07-31'
SELECT AVG ( owner ) FROM discover SELECT SUM ( here ),benign,generic,1.0,Normal SELECT AVG aggregate,KEEP,,benign,generic,10003,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT AVG ( owner ) FROM discover SELECT SUM ( here )
SELECT COUNT ( red ) FROM at,benign,generic,1.0,Normal SELECT COUNT aggregate,KEEP,,benign,generic,10004,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT COUNT ( red ) FROM at
SELECT COUNT ( packID ) FROM police,benign,generic,1.0,Normal SELECT COUNT aggregate,KEEP,,benign,generic,10005,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT COUNT ( packID ) FROM police
SELECT AVG ( Price ) FROM check,benign,generic,1.0,Normal SELECT AVG aggregate,KEEP,,benign,generic,10006,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT AVG ( Price ) FROM check
SELECT * FROM think WHERE shown BETWEEN '1996-07-01' AND '1996-07-31',benign,generic,1.0,Normal SELECT with BETWEEN date range,KEEP,,benign,generic,10007,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT * FROM think WHERE shown BETWEEN '1996-07-01' AND '1996-07-31'
"SELECT weekID AS ID, port AS roar FROM generally",benign,generic,1.0,Normal SELECT with alias,KEEP,,benign,generic,10008,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,"SELECT weekID AS ID, port AS roar FROM generally"
"SELECT climbID AS ID, think AS weight FROM talk",benign,generic,1.0,Normal SELECT with alias,KEEP,,benign,generic,10009,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,"SELECT climbID AS ID, think AS weight FROM talk"
