payload_norm,sqli_type,db_engine,confidence,reasoning,verdict,critique_reasons,suggested_type,suggested_db,id,a_type,a_db,a_signals,c_type,c_db,c_signals,payload_inner
"SELECT roseID AS ID, nine AS opposite FROM middle",benign,generic,1.0,Normal SQL SELECT alias,KEEP,,benign,generic,10800,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,"SELECT roseID AS ID, nine AS opposite FROM middle"
"SELECT rocky AS compound, chosen AS [lady] FROM key",benign,generic,1.0,Normal SQL SELECT alias bracket,KEEP,,benign,generic,10801,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,"SELECT rocky AS compound, chosen AS [lady] FROM key"
"SELECT battle, pass+ ', ' + include+ ' ' + information+ ', ' + slowly AS this FROM live",benign,generic,1.0,Normal SQL SELECT string concat,KEEP,,benign,generic,10802,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,"SELECT battle, pass+ ', ' + include+ ' ' + information+ ', ' + slowly AS this FROM live"
SELECT volume ( s ) FROM girl INNER JOIN,benign,generic,1.0,Normal SQL SELECT INNER JOIN,KEEP,,benign,generic,10803,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT volume ( s ) FROM girl INNER JOIN
"SELECT say,grade,wise,engine,post ( ( arrangement JOIN date ON bright.known = fish.writing ) INNER JOIN teamON Orders.even = tune.morningID )",benign,generic,1.0,Normal SQL SELECT multiple JOINs,KEEP,,benign,generic,10804,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,"SELECT say,grade,wise,engine,post ( ( arrangement JOIN date ON bright.known = fish.writing ) INNER JOIN teamON Orders.even = tune.morningID )"
SELECT slightly ( s ) FROM steel LEFT JOIN,benign,generic,1.0,Normal SQL SELECT LEFT JOIN,KEEP,,benign,generic,10805,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT slightly ( s ) FROM steel LEFT JOIN
"SELECT wet,captured,say FROM settlers LEFT JOIN Orders ON letter.buyID = perfectly.nearer ORDER BY blind.rhythm",benign,generic,1.0,Normal SQL SELECT LEFT JOIN ORDER BY,KEEP,,benign,generic,10806,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,"SELECT wet,captured,say FROM settlers LEFT JOIN Orders ON letter.buyID = perfectly.nearer ORDER BY blind.rhythm"
SELECT rapidly ( s FROM dozen RIGHT JOIN,benign,generic,1.0,Normal SQL SELECT RIGHT JOIN syntax error,KEEP,,benign,generic,10807,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT rapidly ( s FROM dozen RIGHT JOIN
"SELECT Orders.strugglerID, Employees.brief, Employees.favorite FROM OrdersRIGHT JOIN Employees ON Orders.EmployeeID = Employees.leafID ORDER BY Orders.grabbedID",benign,generic,1.0,Normal SQL SELECT RIGHT JOIN ORDER BY,KEEP,,benign,generic,10808,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,"SELECT Orders.strugglerID, Employees.brief, Employees.favorite FROM OrdersRIGHT JOIN Employees ON Orders.EmployeeID = Employees.leafID ORDER BY Orders.grabbedID"
SELECT your ( s ) FROM onto FULL OUTER JOIN,benign,generic,1.0,Normal SQL SELECT FULL OUTER JOIN,KEEP,,benign,generic,10809,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT your ( s ) FROM onto FULL OUTER JOIN
