payload_norm,sqli_type,db_engine,confidence,reasoning,verdict,critique_reasons,suggested_type,suggested_db,id,a_type,a_db,a_signals,c_type,c_db,c_signals,payload_inner
sigut,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,28000,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check,sigut
lorraine,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,28001,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check,lorraine
vega del codorno,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,28002,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check,vega del codorno
7.79828E+15,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,28003,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check,7.79828E+15
di rado elejalde,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,28004,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check,di rado elejalde
benegiles,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,28005,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check,benegiles
enrique,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,28006,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check,enrique
fuente de piedra,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,28007,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check,fuente de piedra
angeliek,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,28008,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check,angeliek
chicon merlo,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,28009,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check,chicon merlo
obolensky@etnics.hr,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,28010,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check,obolensky@etnics.hr
me73ga,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,28011,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check,me73ga
16650765f,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,28012,benign,generic,no attack signal detected,heavy_query,generic,contains 7+ digit number (DoS-style payload),16650765f
membrilla,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,28013,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check,membrilla
novalbos illarraga,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,28014,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check,novalbos illarraga
c1lab8,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,28015,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check,c1lab8
aguilar de cods,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,28016,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check,aguilar de cods
"lealtad, 78, 6-h",benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,28017,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check,"lealtad, 78, 6-h"
petrie3@menorca.com.kp,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,28018,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check,petrie3@menorca.com.kp
5i852469,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,28019,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check,5i852469
27597488h,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,28020,benign,generic,no attack signal detected,heavy_query,generic,contains 7+ digit number (DoS-style payload),27597488h
av. bayona 127 1?c,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,28021,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check,av. bayona 127 1?c
cotner,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,28022,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check,cotner
gourtchenko@cirujanaplastica.nl,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,28023,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check,gourtchenko@cirujanaplastica.nl
cabada ferrus,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,28024,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check,cabada ferrus
chinaphan@viajesdacapalla.eh,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,28025,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check,chinaphan@viajesdacapalla.eh
yu-chian,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,28026,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check,yu-chian
"rua bamio, 190 11?h",benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,28027,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check,"rua bamio, 190 11?h"
7.67E+15,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,28028,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check,7.67E+15
p81i4uer3o,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,28029,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check,p81i4uer3o
"calle archidona 27, 11?a",benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,28030,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check,"calle archidona 27, 11?a"
fasti-dio,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,28031,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check,fasti-dio
brittani,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,28032,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check,brittani
marcos esculta,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,28033,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check,marcos esculta
03344221k,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,28034,benign,generic,no attack signal detected,heavy_query,generic,contains 7+ digit number (DoS-style payload),03344221k
"calle doctor bove, 65",benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,28035,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check,"calle doctor bove, 65"
vildo@prensahp.fj,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,28036,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check,vildo@prensahp.fj
a65esad0,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,28037,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check,a65esad0
