payload_norm,sqli_type,db_engine,confidence,reasoning,verdict,critique_reasons,suggested_type,suggested_db,id,a_type,a_db,a_signals,c_type,c_db,c_signals,payload_inner
SELECT difference ( s ) FROM where SELECT human ( s ),benign,generic,1.0,Normal SELECT with multiple functions,KEEP,,benign,generic,6400,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT difference ( s ) FROM where SELECT human ( s )
SELECT successful ( s ) FROM smooth SELECT rubber FROM father,benign,generic,1.0,Normal SELECT with multiple functions,KEEP,,benign,generic,6401,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT successful ( s ) FROM smooth SELECT rubber FROM father
"SELECT COUNT ( won ) , push FROM guide BY produce",benign,generic,1.0,Normal SELECT with aggregate and ORDER BY,KEEP,,benign,generic,6402,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,"SELECT COUNT ( won ) , push FROM guide BY produce"
"SELECT Employees.solution, COUNT ( Orders.braveID ) AS fromFROM ( OrdersINNER JOIN limited ON Orders.hisID = Employees.boundID )",benign,generic,1.0,Normal SELECT with aggregate and subquery JOIN,KEEP,,benign,generic,6403,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,"SELECT Employees.solution, COUNT ( Orders.braveID ) AS fromFROM ( OrdersINNER JOIN limited ON Orders.hisID = Employees.boundID )"
SELECT * FROM grade FETCH FIRST 50 PERCENT ROWS ONLY,benign,generic,1.0,Normal SELECT with FETCH FIRST,KEEP,,benign,generic,6404,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT * FROM grade FETCH FIRST 50 PERCENT ROWS ONLY
SELECT edge,benign,generic,1.0,Incomplete SELECT statement,KEEP,,benign,generic,6405,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT edge
SELECT * FROM ordinary,benign,generic,1.0,Normal SELECT from table,KEEP,,benign,generic,6406,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT * FROM ordinary
SELECT told FROM music,benign,generic,1.0,Normal SELECT from table,KEEP,,benign,generic,6407,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT told FROM music
SELECT DISTINCT darkness FROM lovely,benign,generic,1.0,Normal SELECT DISTINCT,KEEP,,benign,generic,6408,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT DISTINCT darkness FROM lovely
SELECT COUNT ( DISTINCT lead ) FROM state,benign,generic,1.0,Normal SELECT with COUNT DISTINCT,KEEP,,benign,generic,6409,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT COUNT ( DISTINCT lead ) FROM state
SELECT Count ( * ) AS percent,benign,generic,1.0,Normal SELECT with COUNT aggregate,KEEP,,benign,generic,6410,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT Count ( * ) AS percent
FROM ( SELECT DISTINCT choice FROM event ),benign,generic,1.0,Incomplete SELECT with subquery,KEEP,,benign,generic,6411,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,FROM ( SELECT DISTINCT choice FROM event )
SELECT * FROM certain WHERE trouble = 'thou',benign,generic,1.0,Normal SELECT with WHERE clause,KEEP,,benign,generic,6412,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT * FROM certain WHERE trouble = 'thou'
SELECT * FROM surface WHERE trap = 'iron',benign,generic,1.0,Normal SELECT with WHERE clause,KEEP,,benign,generic,6413,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT * FROM surface WHERE trap = 'iron'
SELECT * FROM product WHERE orange = sudden,benign,generic,1.0,Normal SELECT with WHERE clause,KEEP,,benign,generic,6414,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT * FROM product WHERE orange = sudden
