payload_norm,sqli_type,db_engine,confidence,reasoning,verdict,critique_reasons,suggested_type,suggested_db,id,a_type,a_db,a_signals,c_type,c_db,c_signals,payload_inner
SELECT AVG ( Price ) FROM zoo,benign,generic,1.0,Normal SELECT with AVG aggregate,KEEP,,benign,generic,3600,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT AVG ( Price ) FROM zoo
SELECT * FROM north WHERE metal BETWEEN '1996-07-01' AND '1996-07-31',benign,generic,1.0,Normal SELECT with BETWEEN date,KEEP,,benign,generic,3601,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT * FROM north WHERE metal BETWEEN '1996-07-01' AND '1996-07-31'
"SELECT anyID AS ID, famous AS image FROM service",benign,generic,1.0,Normal SELECT with column alias,KEEP,,benign,generic,3602,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,"SELECT anyID AS ID, famous AS image FROM service"
"SELECT opinionID AS ID, sheet AS gray FROM wild",benign,generic,1.0,Normal SELECT with column alias,KEEP,,benign,generic,3603,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,"SELECT opinionID AS ID, sheet AS gray FROM wild"
"SELECT color AS enjoy, broke AS [both] FROM television",benign,generic,1.0,Normal SELECT with column alias,KEEP,,benign,generic,3604,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,"SELECT color AS enjoy, broke AS [both] FROM television"
"SELECT feet, thrown+ ', ' + mother+ ' ' + needle+ ', ' + kitchen AS cloud FROM rabbit",benign,generic,1.0,Normal SELECT with string concatenation,KEEP,,benign,generic,3605,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,"SELECT feet, thrown+ ', ' + mother+ ' ' + needle+ ', ' + kitchen AS cloud FROM rabbit"
SELECT importance ( s ) FROM carried INNER JOIN,benign,generic,1.0,Normal SELECT with function and INNER JOIN,KEEP,,benign,generic,3606,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT importance ( s ) FROM carried INNER JOIN
"SELECT eager,balloon,paint,older,law ( ( compound JOIN dress ON tape.tired = natural.saddle ) INNER JOIN ableON Orders.ago = lot.preventID )",benign,generic,1.0,Normal SELECT with function and multiple JOINs,KEEP,,benign,generic,3607,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,"SELECT eager,balloon,paint,older,law ( ( compound JOIN dress ON tape.tired = natural.saddle ) INNER JOIN ableON Orders.ago = lot.preventID )"
SELECT railroad ( s ) FROM bar LEFT JOIN,benign,generic,1.0,Normal SELECT with function and LEFT JOIN,KEEP,,benign,generic,3608,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT railroad ( s ) FROM bar LEFT JOIN
"SELECT dangerous,thin,leaving FROM cow LEFT JOIN Orders ON chamber.wireID = coast.needle ORDER BY eat.could",benign,generic,1.0,Normal SELECT with LEFT JOIN,KEEP,,benign,generic,3609,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,"SELECT dangerous,thin,leaving FROM cow LEFT JOIN Orders ON chamber.wireID = coast.needle ORDER BY eat.could"
SELECT very ( s FROM slightly RIGHT JOIN,benign,generic,1.0,Incomplete SELECT with function,KEEP,,benign,generic,3610,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT very ( s FROM slightly RIGHT JOIN
"SELECT Orders.primitiverID, Employees.fair, Employees.brief FROM OrdersRIGHT JOIN Employees ON Orders.EmployeeID = Employees.identityID ORDER BY Orders.neighborhoodID",benign,generic,1.0,Normal SELECT with RIGHT JOIN,KEEP,,benign,generic,3611,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,"SELECT Orders.primitiverID, Employees.fair, Employees.brief FROM OrdersRIGHT JOIN Employees ON Orders.EmployeeID = Employees.identityID ORDER BY Orders.neighborhoodID"
SELECT told ( s ) FROM bring FULL OUTER JOIN,benign,generic,1.0,Normal SELECT with function and FULL OUTER JOIN,KEEP,,benign,generic,3612,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT told ( s ) FROM bring FULL OUTER JOIN
"SELECT column_name ( s ) FROM equal,bet",benign,generic,1.0,Normal SELECT with function and FROM,KEEP,,benign,generic,3613,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,"SELECT column_name ( s ) FROM equal,bet"
SELECT contain ( s ) FROM hurt SELECT chair ( s ),benign,generic,1.0,Normal SELECT with multiple functions,KEEP,,benign,generic,3614,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT contain ( s ) FROM hurt SELECT chair ( s )
SELECT hot ( s ) FROM distant SELECT rose FROM area,benign,generic,1.0,Normal SELECT with multiple functions,KEEP,,benign,generic,3615,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT hot ( s ) FROM distant SELECT rose FROM area
"SELECT COUNT ( principle ) , office FROM idea BY biggest",benign,generic,1.0,Normal SELECT with aggregate and ORDER BY,KEEP,,benign,generic,3616,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,"SELECT COUNT ( principle ) , office FROM idea BY biggest"
"SELECT Employees.almost, COUNT ( Orders.largeID ) AS miceFROM ( OrdersINNER JOIN powerful ON Orders.dishID = Employees.didID )",benign,generic,1.0,Normal SELECT with aggregate and subquery JOIN,KEEP,,benign,generic,3617,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,"SELECT Employees.almost, COUNT ( Orders.largeID ) AS miceFROM ( OrdersINNER JOIN powerful ON Orders.dishID = Employees.didID )"
SELECT * FROM supply FETCH FIRST 50 PERCENT ROWS ONLY,benign,generic,1.0,Normal SELECT with FETCH FIRST,KEEP,,benign,generic,3618,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal,SELECT * FROM supply FETCH FIRST 50 PERCENT ROWS ONLY
