payload_norm,sqli_type,db_engine,confidence,reasoning,verdict,critique_reasons,suggested_type,suggested_db,id,a_type,a_db,a_signals,c_type,c_db,c_signals,payload_inner
8.32456E+15,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,30400,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check,8.32456E+15
"calle andres mellado, 83, 12-d",benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,30401,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check,"calle andres mellado, 83, 12-d"
inamulla,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,30402,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check,inamulla
walliw,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,30403,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check,walliw
92283149l,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,30404,benign,generic,no attack signal detected,heavy_query,generic,contains 7+ digit number (DoS-style payload),92283149l
gilden@gopersonalfitness.ua,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,30405,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check,gilden@gopersonalfitness.ua
c/ cardenal benilloch 171 12?h,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,30406,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check,c/ cardenal benilloch 171 12?h
prucha@comerciosaspe.ps,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,30407,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check,prucha@comerciosaspe.ps
toledo,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,30408,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check,toledo
"c/ juan rabadan 27, 6?a",benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,30409,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check,"c/ juan rabadan 27, 6?a"
aisha,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,30410,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check,aisha
villasandino,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,30411,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check,villasandino
zoldou@stainless.tw,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,30412,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check,zoldou@stainless.tw
92540376z,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,30413,benign,generic,no attack signal detected,heavy_query,generic,contains 7+ digit number (DoS-style payload),92540376z
patenaud,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,30414,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check,patenaud
adria,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,30415,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check,adria
1.42319E+15,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,30416,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check,1.42319E+15
warhol@programagestionerp.ai,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,30417,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check,warhol@programagestionerp.ai
renny,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,30418,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check,renny
wamba,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,30419,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check,wamba
puntagorda,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,30420,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check,puntagorda
3ule1s,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,30421,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check,3ule1s
hierros 161 10f,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,30422,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check,hierros 161 10f
