module_id,module_description,sample_id,y_level,y_name,corpus_role,attack_corpus,attack_intent,root_id,semantic_family,root_variant,structure_cell_id,cell_index,variation_id,expected_truth,payload_raw,payload_decoded,payload_canonical,validation_payload,representation_recipe,parent_sample_id,parent_module_level,payload_before_transform,transform_recipe_id,roundtrip_valid,structure_preserved,semantic_preserved,semantic_preservation_basis,train_corpus_membership_v4_1,training_gate_v4_1,decode_requirement,structure_signature,attack_fingerprint,required_tokens,skeleton,char_length,token_count,parenthesis_depth,operator_count,literal_count,function_count,cast_count,connector_count,root_adherence,structure_cell_adherence,operator_family_adherence,grammar_contract_preservation,delimiter_quote_integrity,boolean_signal,boolean_semantic_preservation,y_specific_representation_compliance,novelty_score,bounded_novelty_score,duplicate_penalty,malformed_syntax_penalty,slot_sanity_score,static_valid,postgres_parse_valid,runtime_valid,semantic_behavior_valid,engine_validated,behavior_confirmed,exploit_confirmed,keyword_corruption,delimiter_noise,encoding_noise,slot_noise,literal_noise,raw_sha256,canonical_sha256,fingerprint_sha256,notes,validation_payload_v4,keyword_integrity,delimiter_quote_integrity_v4,required_token_presence_score,boolean_signal_v4,y_specific_representation_score_v4,slot_sanity_score_v4,number_profile_json,string_profile_json,max_number_digits,avg_number_digits,parenthesis_depth_v4,module_contract_valid_score,dangerous_family_excluded,static_valid_v4,static_quality_score_v4,malformed_syntax_penalty_v4,accepted_for_seqgan_v4,accepted_for_rf_feature_v4,accepted_for_llm_hard_case_v4,evidence_tier,postgres_parse_valid_v4,postgres_runtime_valid_v4,semantic_behavior_valid_v4,runtime_error_class_v4,database,attack_family,payload_layer,runtime_validation_target,source_type
Y1_basic_boolean,"clean PostgreSQL Boolean predicate, no encoding, no obfuscation",Y1_R001_C01_S01,Y1,Y1_Simple,seqgan_attack_source,True,boolean_predicate_injection,PG_BOOL_R001,comparison_numeric,1,PG_BOOL_R001_C01,1,V01,True,32 = 32,32 = 32,32 = 32,32 = 32,clean_direct,,,32 = 32,NONE_BASE,1,1,1,canonical_normalization_only_runtime_not_run,1,static_accepted_runtime_not_run,none,e1940b84d0c078fe0c702393,475343963aac98ef6e54624a9d4c61ae,=,INT = INT,7,3,0,1,2,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.85,0.85,0.0,0.0,1.0,1.0,not_run,not_run,not_run,False,False,False,0,0,0,0,0,8f0e864aff96b4e9ea1aef9e342395e0429e7ba6d5db1bebc996d4649edc9852,8f0e864aff96b4e9ea1aef9e342395e0429e7ba6d5db1bebc996d4649edc9852,475343963aac98ef6e54624a9d4c61ae1277b378d0fc0fc878278193871fe1c2,Synthetic PostgreSQL Boolean predicate corpus. Static rule validated; PostgreSQL sandbox/runtime not executed in this artifact.,32 = 32,1,1,1.0,1,1.0,1.0,"{""avg_digits"": 2.0, ""count"": 2, ""extreme_count"": 0, ""long_count"": 0, ""max_digits"": 2, ""medium_count"": 0, ""small_count"": 2}","{""avg_string_len"": 0.0, ""long_string_count"": 0, ""max_string_len"": 0, ""string_count"": 0}",2,2.0,0.0,1.0,0,1,1.0,0.0,1,1,0,T1_static_validated,not_run,not_run,not_run,not_run,PostgreSQL,Boolean predicate injection,core_predicate,SELECT CASE WHEN (<payload>) THEN TRUE ELSE FALSE END;,seed_synthetic_static_constrained
Y1_basic_boolean,"clean PostgreSQL Boolean predicate, no encoding, no obfuscation",Y1_R001_C01_S02,Y1,Y1_Simple,seqgan_attack_source,True,boolean_predicate_injection,PG_BOOL_R001,comparison_numeric,1,PG_BOOL_R001_C01,1,V02,True,45 = 45,45 = 45,45 = 45,45 = 45,clean_direct,,,45 = 45,NONE_BASE,1,1,1,canonical_normalization_only_runtime_not_run,1,static_accepted_runtime_not_run,none,e1940b84d0c078fe0c702393,891420c0b8bd7b1933fed090ae1d74d8,=,INT = INT,7,3,0,1,2,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.85,0.85,0.0,0.0,1.0,1.0,not_run,not_run,not_run,False,False,False,0,0,0,0,0,1c3d108849530dac7d8601715edc87bc7ba0b532495a737bd187a4ede327547e,1c3d108849530dac7d8601715edc87bc7ba0b532495a737bd187a4ede327547e,891420c0b8bd7b1933fed090ae1d74d8f51ef82bede65415507d89db277da75c,Synthetic PostgreSQL Boolean predicate corpus. Static rule validated; PostgreSQL sandbox/runtime not executed in this artifact.,45 = 45,1,1,1.0,1,1.0,1.0,"{""avg_digits"": 2.0, ""count"": 2, ""extreme_count"": 0, ""long_count"": 0, ""max_digits"": 2, ""medium_count"": 0, ""small_count"": 2}","{""avg_string_len"": 0.0, ""long_string_count"": 0, ""max_string_len"": 0, ""string_count"": 0}",2,2.0,0.0,1.0,0,1,1.0,0.0,1,1,0,T1_static_validated,not_run,not_run,not_run,not_run,PostgreSQL,Boolean predicate injection,core_predicate,SELECT CASE WHEN (<payload>) THEN TRUE ELSE FALSE END;,seed_synthetic_static_constrained
Y1_basic_boolean,"clean PostgreSQL Boolean predicate, no encoding, no obfuscation",Y1_R001_C01_S03,Y1,Y1_Simple,seqgan_attack_source,True,boolean_predicate_injection,PG_BOOL_R001,comparison_numeric,1,PG_BOOL_R001_C01,1,V03,True,58 = 58,58 = 58,58 = 58,58 = 58,clean_direct,,,58 = 58,NONE_BASE,1,1,1,canonical_normalization_only_runtime_not_run,1,static_accepted_runtime_not_run,none,e1940b84d0c078fe0c702393,c6bdb1b4b65442e79a4fb74a1f7c6d49,=,INT = INT,7,3,0,1,2,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.85,0.85,0.0,0.0,1.0,1.0,not_run,not_run,not_run,False,False,False,0,0,0,0,0,5cf7edf26dfdd11bbc778a4002658c39f94138f20c24ef85e96017031f5d598f,5cf7edf26dfdd11bbc778a4002658c39f94138f20c24ef85e96017031f5d598f,c6bdb1b4b65442e79a4fb74a1f7c6d4948c69f6acd14654d9a43a828d39769aa,Synthetic PostgreSQL Boolean predicate corpus. Static rule validated; PostgreSQL sandbox/runtime not executed in this artifact.,58 = 58,1,1,1.0,1,1.0,1.0,"{""avg_digits"": 2.0, ""count"": 2, ""extreme_count"": 0, ""long_count"": 0, ""max_digits"": 2, ""medium_count"": 0, ""small_count"": 2}","{""avg_string_len"": 0.0, ""long_string_count"": 0, ""max_string_len"": 0, ""string_count"": 0}",2,2.0,0.0,1.0,0,1,1.0,0.0,1,1,0,T1_static_validated,not_run,not_run,not_run,not_run,PostgreSQL,Boolean predicate injection,core_predicate,SELECT CASE WHEN (<payload>) THEN TRUE ELSE FALSE END;,seed_synthetic_static_constrained
Y1_basic_boolean,"clean PostgreSQL Boolean predicate, no encoding, no obfuscation",Y1_R001_C01_S04,Y1,Y1_Simple,seqgan_attack_source,True,boolean_predicate_injection,PG_BOOL_R001,comparison_numeric,1,PG_BOOL_R001_C01,1,V04,False,71 = 88,71 = 88,71 = 88,71 = 88,clean_direct,,,71 = 88,NONE_BASE,1,1,1,canonical_normalization_only_runtime_not_run,1,static_accepted_runtime_not_run,none,e1940b84d0c078fe0c702393,21d831703ed792111ae69b78ec950944,=,INT = INT,7,3,0,1,2,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.85,0.85,0.0,0.0,1.0,1.0,not_run,not_run,not_run,False,False,False,0,0,0,0,0,ddff5439f52faaeeb263d92056b67ea17b2add637d0db70ad84447cf153ff3cd,ddff5439f52faaeeb263d92056b67ea17b2add637d0db70ad84447cf153ff3cd,21d831703ed792111ae69b78ec95094497dcecd253e132ea3d93b89dd6dc1a1a,Synthetic PostgreSQL Boolean predicate corpus. Static rule validated; PostgreSQL sandbox/runtime not executed in this artifact.,71 = 88,1,1,1.0,1,1.0,1.0,"{""avg_digits"": 2.0, ""count"": 2, ""extreme_count"": 0, ""long_count"": 0, ""max_digits"": 2, ""medium_count"": 0, ""small_count"": 2}","{""avg_string_len"": 0.0, ""long_string_count"": 0, ""max_string_len"": 0, ""string_count"": 0}",2,2.0,0.0,1.0,0,1,1.0,0.0,1,1,0,T1_static_validated,not_run,not_run,not_run,not_run,PostgreSQL,Boolean predicate injection,core_predicate,SELECT CASE WHEN (<payload>) THEN TRUE ELSE FALSE END;,seed_synthetic_static_constrained
Y1_basic_boolean,"clean PostgreSQL Boolean predicate, no encoding, no obfuscation",Y1_R001_C01_S05,Y1,Y1_Simple,seqgan_attack_source,True,boolean_predicate_injection,PG_BOOL_R001,comparison_numeric,1,PG_BOOL_R001_C01,1,V05,False,84 = 4,84 = 4,84 = 4,84 = 4,clean_direct,,,84 = 4,NONE_BASE,1,1,1,canonical_normalization_only_runtime_not_run,1,static_accepted_runtime_not_run,none,e1940b84d0c078fe0c702393,abecde82f65cb907555f52f2aba96025,=,INT = INT,6,3,0,1,2,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.85,0.85,0.0,0.0,1.0,1.0,not_run,not_run,not_run,False,False,False,0,0,0,0,0,000dfa1dafebd88cf7aad9eba69991e33f4236981ee3249773953b335d0be200,000dfa1dafebd88cf7aad9eba69991e33f4236981ee3249773953b335d0be200,abecde82f65cb907555f52f2aba96025f1d2db5b6ab0aef8be9c75ddbbd82131,Synthetic PostgreSQL Boolean predicate corpus. Static rule validated; PostgreSQL sandbox/runtime not executed in this artifact.,84 = 4,1,1,1.0,1,1.0,1.0,"{""avg_digits"": 1.5, ""count"": 2, ""extreme_count"": 0, ""long_count"": 0, ""max_digits"": 2, ""medium_count"": 0, ""small_count"": 2}","{""avg_string_len"": 0.0, ""long_string_count"": 0, ""max_string_len"": 0, ""string_count"": 0}",2,1.5,0.0,1.0,0,1,1.0,0.0,1,1,0,T1_static_validated,not_run,not_run,not_run,not_run,PostgreSQL,Boolean predicate injection,core_predicate,SELECT CASE WHEN (<payload>) THEN TRUE ELSE FALSE END;,seed_synthetic_static_constrained
Y1_basic_boolean,"clean PostgreSQL Boolean predicate, no encoding, no obfuscation",Y1_R001_C01_S06,Y1,Y1_Simple,seqgan_attack_source,True,boolean_predicate_injection,PG_BOOL_R001,comparison_numeric,1,PG_BOOL_R001_C01,1,V06,False,97 = 17,97 = 17,97 = 17,97 = 17,clean_direct,,,97 = 17,NONE_BASE,1,1,1,canonical_normalization_only_runtime_not_run,1,static_accepted_runtime_not_run,none,e1940b84d0c078fe0c702393,7be6787251064130eda07180dae84e7a,=,INT = INT,7,3,0,1,2,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.85,0.85,0.0,0.0,1.0,1.0,not_run,not_run,not_run,False,False,False,0,0,0,0,0,392b9ab1d5973d4beae88fadbd134ba6ac87ba691041e22e701b72e6d5379a44,392b9ab1d5973d4beae88fadbd134ba6ac87ba691041e22e701b72e6d5379a44,7be6787251064130eda07180dae84e7afec86c15148a1f9d553ab9b53f59148c,Synthetic PostgreSQL Boolean predicate corpus. Static rule validated; PostgreSQL sandbox/runtime not executed in this artifact.,97 = 17,1,1,1.0,1,1.0,1.0,"{""avg_digits"": 2.0, ""count"": 2, ""extreme_count"": 0, ""long_count"": 0, ""max_digits"": 2, ""medium_count"": 0, ""small_count"": 2}","{""avg_string_len"": 0.0, ""long_string_count"": 0, ""max_string_len"": 0, ""string_count"": 0}",2,2.0,0.0,1.0,0,1,1.0,0.0,1,1,0,T1_static_validated,not_run,not_run,not_run,not_run,PostgreSQL,Boolean predicate injection,core_predicate,SELECT CASE WHEN (<payload>) THEN TRUE ELSE FALSE END;,seed_synthetic_static_constrained
Y1_basic_boolean,"clean PostgreSQL Boolean predicate, no encoding, no obfuscation",Y1_R001_C02_S01,Y1,Y1_Simple,seqgan_attack_source,True,boolean_predicate_injection,PG_BOOL_R001,comparison_numeric,1,PG_BOOL_R001_C02,2,V01,True,(43 = 43),(43 = 43),(43 = 43),(43 = 43),clean_direct,,,(43 = 43),NONE_BASE,1,1,1,canonical_normalization_only_runtime_not_run,1,static_accepted_runtime_not_run,none,e62aeb1f44addd5ddb04a544,2b9d4acdedb44f93c4ab10def726fdc1,=,(INT = INT),9,5,1,1,2,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.85,0.85,0.0,0.0,1.0,1.0,not_run,not_run,not_run,False,False,False,0,0,0,0,0,1b8e09fb1558983313a4dc32c1cd21735899e62129d86f4a8e4f254c75b41910,1b8e09fb1558983313a4dc32c1cd21735899e62129d86f4a8e4f254c75b41910,2b9d4acdedb44f93c4ab10def726fdc12640f228aaea720c7b85771b88896f79,Synthetic PostgreSQL Boolean predicate corpus. Static rule validated; PostgreSQL sandbox/runtime not executed in this artifact.,(43 = 43),1,1,1.0,1,1.0,1.0,"{""avg_digits"": 2.0, ""count"": 2, ""extreme_count"": 0, ""long_count"": 0, ""max_digits"": 2, ""medium_count"": 0, ""small_count"": 2}","{""avg_string_len"": 0.0, ""long_string_count"": 0, ""max_string_len"": 0, ""string_count"": 0}",2,2.0,1.0,1.0,0,1,1.0,0.0,1,1,0,T1_static_validated,not_run,not_run,not_run,not_run,PostgreSQL,Boolean predicate injection,core_predicate,SELECT CASE WHEN (<payload>) THEN TRUE ELSE FALSE END;,seed_synthetic_static_constrained
Y1_basic_boolean,"clean PostgreSQL Boolean predicate, no encoding, no obfuscation",Y1_R001_C02_S02,Y1,Y1_Simple,seqgan_attack_source,True,boolean_predicate_injection,PG_BOOL_R001,comparison_numeric,1,PG_BOOL_R001_C02,2,V02,True,(56 = 56),(56 = 56),(56 = 56),(56 = 56),clean_direct,,,(56 = 56),NONE_BASE,1,1,1,canonical_normalization_only_runtime_not_run,1,static_accepted_runtime_not_run,none,e62aeb1f44addd5ddb04a544,3abb2ee7cce6876461b7671f4fb32ee0,=,(INT = INT),9,5,1,1,2,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.85,0.85,0.0,0.0,1.0,1.0,not_run,not_run,not_run,False,False,False,0,0,0,0,0,99cd41ffefffe6bd8ac7a55a0e233dffeb0e2671eb1e38cababd5c6ac312e6ae,99cd41ffefffe6bd8ac7a55a0e233dffeb0e2671eb1e38cababd5c6ac312e6ae,3abb2ee7cce6876461b7671f4fb32ee04322acb58e348924a61f9dd57496b0df,Synthetic PostgreSQL Boolean predicate corpus. Static rule validated; PostgreSQL sandbox/runtime not executed in this artifact.,(56 = 56),1,1,1.0,1,1.0,1.0,"{""avg_digits"": 2.0, ""count"": 2, ""extreme_count"": 0, ""long_count"": 0, ""max_digits"": 2, ""medium_count"": 0, ""small_count"": 2}","{""avg_string_len"": 0.0, ""long_string_count"": 0, ""max_string_len"": 0, ""string_count"": 0}",2,2.0,1.0,1.0,0,1,1.0,0.0,1,1,0,T1_static_validated,not_run,not_run,not_run,not_run,PostgreSQL,Boolean predicate injection,core_predicate,SELECT CASE WHEN (<payload>) THEN TRUE ELSE FALSE END;,seed_synthetic_static_constrained
Y1_basic_boolean,"clean PostgreSQL Boolean predicate, no encoding, no obfuscation",Y1_R001_C02_S03,Y1,Y1_Simple,seqgan_attack_source,True,boolean_predicate_injection,PG_BOOL_R001,comparison_numeric,1,PG_BOOL_R001_C02,2,V03,True,(69 = 69),(69 = 69),(69 = 69),(69 = 69),clean_direct,,,(69 = 69),NONE_BASE,1,1,1,canonical_normalization_only_runtime_not_run,1,static_accepted_runtime_not_run,none,e62aeb1f44addd5ddb04a544,aa5bc172b89e69d19a85be16e9af8753,=,(INT = INT),9,5,1,1,2,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.85,0.85,0.0,0.0,1.0,1.0,not_run,not_run,not_run,False,False,False,0,0,0,0,0,93dc030d6aaf78c01ccc696db36d8db8cce1bea704d49afa1c424f1b8bf2a11c,93dc030d6aaf78c01ccc696db36d8db8cce1bea704d49afa1c424f1b8bf2a11c,aa5bc172b89e69d19a85be16e9af875395cabcc8e570add4a371df42da38b052,Synthetic PostgreSQL Boolean predicate corpus. Static rule validated; PostgreSQL sandbox/runtime not executed in this artifact.,(69 = 69),1,1,1.0,1,1.0,1.0,"{""avg_digits"": 2.0, ""count"": 2, ""extreme_count"": 0, ""long_count"": 0, ""max_digits"": 2, ""medium_count"": 0, ""small_count"": 2}","{""avg_string_len"": 0.0, ""long_string_count"": 0, ""max_string_len"": 0, ""string_count"": 0}",2,2.0,1.0,1.0,0,1,1.0,0.0,1,1,0,T1_static_validated,not_run,not_run,not_run,not_run,PostgreSQL,Boolean predicate injection,core_predicate,SELECT CASE WHEN (<payload>) THEN TRUE ELSE FALSE END;,seed_synthetic_static_constrained
Y1_basic_boolean,"clean PostgreSQL Boolean predicate, no encoding, no obfuscation",Y1_R001_C02_S04,Y1,Y1_Simple,seqgan_attack_source,True,boolean_predicate_injection,PG_BOOL_R001,comparison_numeric,1,PG_BOOL_R001_C02,2,V04,False,(82 = 2),(82 = 2),(82 = 2),(82 = 2),clean_direct,,,(82 = 2),NONE_BASE,1,1,1,canonical_normalization_only_runtime_not_run,1,static_accepted_runtime_not_run,none,e62aeb1f44addd5ddb04a544,64b967481c598512dcb90fe5571744bf,=,(INT = INT),8,5,1,1,2,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.85,0.85,0.0,0.0,1.0,1.0,not_run,not_run,not_run,False,False,False,0,0,0,0,0,07f86f2bbc7bc243621d98b9826df0c83e0460c9f504639c484c9e0bede1648c,07f86f2bbc7bc243621d98b9826df0c83e0460c9f504639c484c9e0bede1648c,64b967481c598512dcb90fe5571744bf9b8a0b29ef6c08500f1c6503fc13bf93,Synthetic PostgreSQL Boolean predicate corpus. Static rule validated; PostgreSQL sandbox/runtime not executed in this artifact.,(82 = 2),1,1,1.0,1,1.0,1.0,"{""avg_digits"": 1.5, ""count"": 2, ""extreme_count"": 0, ""long_count"": 0, ""max_digits"": 2, ""medium_count"": 0, ""small_count"": 2}","{""avg_string_len"": 0.0, ""long_string_count"": 0, ""max_string_len"": 0, ""string_count"": 0}",2,1.5,1.0,1.0,0,1,1.0,0.0,1,1,0,T1_static_validated,not_run,not_run,not_run,not_run,PostgreSQL,Boolean predicate injection,core_predicate,SELECT CASE WHEN (<payload>) THEN TRUE ELSE FALSE END;,seed_synthetic_static_constrained
