row_index,sqli_type,db_engine,confidence,reasoning
0,rce,mssql,0.90,"declare with hex encoded exec for MSSQL RCE"
1,boolean_blind,generic,0.90,"OR 1=1 with -- comment is boolean-based blind SQLi"
2,error_based,oracle,0.95,"utl_inaddr.get_host_address with COUNT for Oracle error-based"
3,union_based,mysql,0.90,"UNION SELECT with @ 1 obfuscation for WAF bypass"
4,auth_bypass,generic,0.90,"admin') OR ('1'='1' with double quotes for auth bypass"
5,union_based,mysql,0.90,"UNION SELECT with version() using 1# obfuscation"
6,boolean_blind,mysql,0.85,"$ ( obfuscation for boolean-based blind SQLi"
7,boolean_blind,generic,0.80,"or '' ' is boolean-based blind SQLi"
8,boolean_blind,mysql,0.85,";# obfuscation for boolean-based blind SQLi"
9,stacked_queries,generic,0.90,"DROP TABLE with stacked queries injection"
10,error_based,oracle,0.95,"utl_inaddr.get_host_address with SYS.USER$ for Oracle error-based"
11,time_blind,generic,0.85,"benchmark() with MD5 for time-based blind SQLi"
12,boolean_blind,generic,0.85,"OR \"x\"=\"x\" is boolean-based blind SQLi"
13,boolean_blind,mysql,0.85,"<@.. obfuscation for boolean-based blind SQLi"
14,union_based,mysql,0.90,"UNION SELECT with !<@ obfuscation for WAF bypass"
15,boolean_blind,generic,0.80,"OR LIKE pattern for boolean-based blind SQLi"
16,time_blind,mssql,0.90,"waitfor delay with serverproperty for MSSQL time-based SQLi"
17,error_based,oracle,0.95,"utl_inaddr.get_host_address with SYS.USER$ for Oracle error-based"
18,boolean_blind,mysql,0.85,"\<\. obfuscation for boolean-based blind SQLi"
19,rce,mssql,0.90,"xp_cmdshell for MSSQL remote code execution"
20,auth_bypass,generic,0.95,"admin' OR '1'='1'-- is classic auth bypass"
21,time_blind,mssql,0.90,"waitfor delay with serverproperty for MSSQL time-based SQLi"
22,error_based,oracle,0.95,"utl_inaddr.get_host_address with sys.all_tables for Oracle error-based"
23,union_based,mysql,0.90,"UNION SELECT with <@<@ obfuscation for WAF bypass"
24,union_based,mysql,0.90,"UNION SELECT with 1#$ obfuscation for WAF bypass"
25,time_blind,mssql,0.90,"waitfor delay with quote obfuscation for MSSQL time-based SQLi"
26,boolean_blind,mysql,0.85,"*$ 1 obfuscation for boolean-based blind SQLi"
27,union_based,mysql,0.90,"UNION SELECT with \<\ obfuscation for WAF bypass"
28,boolean_blind,mysql,0.85,"?@ obfuscation for boolean-based blind SQLi"
29,auth_bypass,generic,0.90,"' OR '1'='1 with special quotes for auth bypass"
