row_index,sqli_type,db_engine,confidence,reasoning
38580,error_based,oracle,0.95,Oracle xmltype extraction
38581,error_based,oracle,0.95,Oracle xmltype extraction
38582,error_based,oracle,0.95,Oracle xmltype extraction
38583,error_based,oracle,0.80,Oracle WHERE clause injection
38584,error_based,postgresql,0.85,PostgreSQL cast extraction
38585,error_based,oracle,0.90,Oracle ctxsys.drithsx.sn extraction
38586,error_based,oracle,0.95,Oracle xmltype extraction
38587,error_based,oracle,0.80,Oracle WHERE clause injection
38588,error_based,oracle,0.80,Oracle simple WHERE injection
38589,error_based,postgresql,0.85,PostgreSQL cast extraction
38590,error_based,oracle,0.90,Oracle ctxsys.drithsx.sn + PostgreSQL cast
38591,error_based,oracle,0.95,Oracle xmltype extraction
38592,error_based,oracle,0.75,Oracle simple WHERE injection
38593,error_based,oracle,0.85,Oracle xmltype + MS SQL char
38594,error_based,postgresql,0.85,PostgreSQL cast extraction
38595,error_based,oracle,0.95,Oracle xmltype extraction
38596,error_based,postgresql,0.85,PostgreSQL cast extraction
38597,error_based,oracle,0.80,Oracle WHERE clause injection
38598,error_based,oracle,0.95,Oracle xmltype extraction
38599,error_based,oracle,0.80,Oracle WHERE clause injection
38600,error_based,oracle,0.95,Oracle xmltype extraction
38601,error_based,oracle,0.95,Oracle xmltype extraction
38602,error_based,oracle,0.95,Oracle xmltype extraction
38603,error_based,oracle,0.90,Oracle ctxsys.drithsx.sn + xmltype
38604,error_based,postgresql,0.85,PostgreSQL cast extraction
38605,error_based,oracle,0.80,Oracle simple WHERE injection
38606,error_based,oracle,0.80,Oracle WHERE clause injection
38607,error_based,oracle,0.95,Oracle xmltype extraction
38608,error_based,oracle,0.95,Oracle xmltype extraction
38609,error_based,oracle,0.95,Oracle xmltype extraction
