row_index,sqli_type,db_engine,confidence,reasoning
8280,union_based,generic,0.7,union_null
8281,boolean_based,generic,0.5,where_equality
8282,time_blind,mssql,0.9,waitfor
8283,boolean_based,mysql,0.7,if_subquery
8284,heavy_query,generic,0.7,domain_join
8285,boolean_based,generic,0.5,where_equality
8286,union_based,generic,0.7,union_null
8287,heavy_query,generic,0.7,domain_join
8288,error_based,mssql,0.9,convert_char
8289,boolean_based,generic,0.5,where_equality
8290,union_based,oracle,0.7,oracle_union
8291,boolean_based,mysql,0.7,if_subquery
8292,boolean_based,generic,0.5,where_equality
8293,boolean_based,generic,0.5,where_equality
8294,boolean_based,oracle,0.7,elt_boolean
8295,boolean_based,mysql,0.7,make_set
8296,time_blind,postgresql,0.7,generate_series
8297,boolean_based,generic,0.5,where_equality
8298,boolean_based,generic,0.5,elt_equality
8299,heavy_query,oracle,0.7,oracle_sysjoin
8300,error_based,mysql,0.9,updatexml
8301,boolean_based,mysql,0.7,if_subquery
8302,time_blind,mysql,0.9,benchmark
8303,time_blind,mysql,0.7,rlike_sleep
8304,time_blind,mysql,0.7,rlike_sleep
8305,union_based,generic,0.7,union_null
8306,time_blind,oracle,0.9,dbms_pipe
8307,boolean_based,oracle,0.7,case_cast
8308,boolean_based,generic,0.5,where_equality
8309,out_of_band,oracle,0.9,dbms_utility
