row_index,sqli_type,db_engine,confidence,reasoning
20970,benign,generic,1.00,"SELECT with multiple INNER JOINs - normal SQL"
20971,benign,generic,1.00,"SELECT function with LEFT JOIN - normal SQL"
20972,benign,generic,1.00,"SELECT with LEFT JOIN - normal SQL query"
20973,benign,generic,1.00,"SELECT function with RIGHT JOIN - normal SQL"
20974,benign,mssql,1.00,"SELECT with RIGHT JOIN - MSSQL - normal query"
20975,benign,generic,1.00,"SELECT function FULL OUTER JOIN - normal SQL"
20976,benign,generic,1.00,"SELECT function from multiple tables - normal SQL"
20977,benign,generic,1.00,"SELECT function with UNION - normal SQL query"
20978,benign,generic,1.00,"SELECT functions - normal SQL query"
20979,benign,generic,1.00,"SELECT function with UNION ALL - normal SQL"
20980,benign,generic,1.00,"SELECT multiple - normal SQL query"
20981,benign,generic,1.00,"SELECT with UNION and ORDER BY - normal SQL"
20982,benign,generic,1.00,"SELECT with UNION ALL ORDER BY - normal SQL"
20983,benign,generic,1.00,"SELECT with UNION and WHERE - normal SQL query"
20984,benign,generic,1.00,"SELECT COUNT with GROUP BY - normal SQL"
20985,benign,generic,1.00,"SELECT with JOIN and COUNT - normal SQL query"
20986,benign,generic,1.00,"SELECT with FETCH PERCENT - normal SQL query"
20987,benign,generic,1.00,"SELECT single column - normal SQL query"
20988,benign,generic,1.00,"Simple SELECT from table - normal SQL query"
20989,benign,generic,1.00,"SELECT column from table - normal SQL query"
20990,benign,generic,1.00,"SELECT DISTINCT - normal SQL query"
20991,benign,generic,1.00,"SELECT COUNT DISTINCT - normal SQL aggregate"
20992,benign,generic,1.00,"SELECT COUNT(*) with alias - normal SQL query"
20993,benign,generic,1.00,"SELECT DISTINCT subquery - normal SQL query"
20994,benign,generic,1.00,"Simple SELECT from table - normal SQL query"
20995,benign,generic,1.00,"SELECT with WHERE equals - normal SQL query"
20996,benign,generic,1.00,"SELECT with WHERE equals - normal SQL query"
20997,benign,generic,1.00,"SELECT with WHERE - normal SQL query"
20998,benign,generic,1.00,"SELECT with AND conditions - normal SQL query"
20999,benign,generic,1.00,"SELECT with OR conditions - normal SQL query"
