row_index,sqli_type,db_engine,confidence,reasoning
33570,error_based,oracle,0.9,cast for PostgreSQL injection
33571,boolean_blind,oracle,0.8,ctxsys.drithsx.sn for Oracle blind
33572,error_based,oracle,0.95,xmltype for Oracle error extraction
33573,error_based,oracle,0.95,xmltype for Oracle error extraction
33574,auth_bypass,generic,0.5,simple condition injection
33575,error_based,oracle,0.95,xmltype for Oracle error extraction
33576,auth_bypass,generic,0.6,wildcard injection
33577,boolean_blind,oracle,0.8,dbms_utility.sqlid_to_sqlhash for blind
33578,error_based,oracle,0.9,cast for PostgreSQL injection
33579,boolean_blind,oracle,0.8,ctxsys.drithsx.sn for Oracle blind
33580,error_based,oracle,0.9,cast for PostgreSQL injection
33581,error_based,oracle,0.95,xmltype for Oracle error extraction
33582,error_based,oracle,0.9,cast for PostgreSQL injection
33583,error_based,oracle,0.95,xmltype for Oracle error extraction
33584,auth_bypass,generic,0.6,quote injection
33585,auth_bypass,generic,0.6,wildcard injection
33586,error_based,oracle,0.95,xmltype for Oracle error extraction
33587,error_based,oracle,0.95,xmltype for Oracle error extraction
33588,error_based,oracle,0.95,xmltype for Oracle error extraction
33589,boolean_blind,oracle,0.8,dbms_utility.sqlid_to_sqlhash for blind
33590,error_based,oracle,0.95,xmltype for Oracle error extraction
33591,error_based,oracle,0.9,cast for PostgreSQL injection
33592,auth_bypass,generic,0.6,wildcard injection
33593,error_based,oracle,0.95,xmltype for Oracle error extraction
33594,auth_bypass,generic,0.6,wildcard injection
33595,error_based,oracle,0.95,xmltype for Oracle error extraction
33596,error_based,oracle,0.9,cast for PostgreSQL injection
33597,error_based,oracle,0.95,xmltype for Oracle error extraction
33598,boolean_blind,oracle,0.8,dbms_utility.sqlid_to_sqlhash for blind
33599,error_based,mssql,0.8,char for MSSQL encoding
