row_index,sqli_type,db_engine,confidence,reasoning
14370,benign,generic,0.9,not_sql_injection
14371,benign,generic,0.9,not_sql_injection
14372,benign,generic,0.9,not_sql_injection
14373,benign,generic,0.9,not_sql_injection
14374,benign,generic,0.9,not_sql_injection
14375,benign,generic,0.9,not_sql_injection
14376,benign,generic,0.9,not_sql_injection
14377,benign,generic,0.9,not_sql_injection
14378,benign,generic,0.9,not_sql_injection
14379,benign,generic,0.9,not_sql_injection
14380,benign,generic,0.9,not_sql_injection
14381,benign,generic,0.9,not_sql_injection
14382,benign,generic,0.9,not_sql_injection
14383,benign,generic,0.9,not_sql_injection
14384,benign,generic,0.9,not_sql_injection
14385,benign,generic,0.9,not_sql_injection
14386,benign,generic,0.9,not_sql_injection
14387,benign,generic,0.9,not_sql_injection
14388,benign,generic,0.9,not_sql_injection
14389,benign,generic,0.9,not_sql_injection
14390,benign,generic,0.9,not_sql_injection
14391,benign,generic,0.9,not_sql_injection
14392,benign,generic,0.9,not_sql_injection
14393,benign,generic,0.9,not_sql_injection
14394,benign,generic,0.9,not_sql_injection
14395,benign,generic,0.9,not_sql_injection
14396,benign,generic,0.9,not_sql_injection
14397,benign,generic,0.9,not_sql_injection
14398,benign,generic,0.9,not_sql_injection
14399,benign,generic,0.9,not_sql_injection
