row_index,sqli_type,db_engine,confidence,reasoning
21180,benign,generic,1.00,"SELECT with UNION and WHERE - normal SQL query"
21181,benign,generic,1.00,"SELECT COUNT with GROUP BY - normal SQL"
21182,benign,generic,1.00,"SELECT with JOIN and COUNT - normal SQL query"
21183,benign,generic,1.00,"SELECT with FETCH PERCENT - normal SQL query"
21184,benign,generic,1.00,"SELECT single column - normal SQL query"
21185,benign,generic,1.00,"Simple SELECT from table - normal SQL query"
21186,benign,generic,1.00,"SELECT column from table - normal SQL query"
21187,benign,generic,1.00,"SELECT DISTINCT - normal SQL query"
21188,benign,generic,1.00,"SELECT COUNT DISTINCT - normal SQL aggregate"
21189,benign,generic,1.00,"SELECT COUNT(*) with alias - normal SQL query"
21190,benign,generic,1.00,"SELECT DISTINCT subquery - normal SQL query"
21191,benign,generic,1.00,"Simple SELECT from table - normal SQL query"
21192,benign,generic,1.00,"SELECT with WHERE equals - normal SQL query"
21193,benign,generic,1.00,"SELECT with WHERE equals - normal SQL query"
21194,benign,generic,1.00,"SELECT with WHERE - normal SQL query"
21195,benign,generic,1.00,"SELECT with AND conditions - normal SQL query"
21196,benign,generic,1.00,"SELECT with OR conditions - normal SQL query"
21197,benign,generic,1.00,"SELECT with OR conditions - normal SQL query"
21198,benign,generic,1.00,"SELECT with NOT - normal SQL query"
21199,benign,generic,1.00,"SELECT with AND and OR - normal SQL query"
21200,benign,generic,1.00,"SELECT with NOT - normal SQL query"
21201,benign,generic,1.00,"SELECT with ORDER BY - normal SQL query"
21202,benign,generic,1.00,"SELECT with ORDER BY DESC - normal SQL query"
21203,benign,generic,1.00,"SELECT with ORDER BY multiple - normal SQL query"
21204,benign,generic,1.00,"SELECT with ORDER BY ASC/DESC - normal SQL query"
21205,benign,generic,1.00,"INSERT with VALUES - normal SQL DML"
21206,benign,generic,1.00,"INSERT with VALUES - normal SQL DML"
21207,benign,generic,1.00,"SELECT with IS NULL - normal SQL query"
21208,benign,generic,1.00,"SELECT with IS NOT NULL - normal SQL query"
21209,benign,generic,1.00,"UPDATE with SET and WHERE - normal SQL DML"
