row_index,sqli_type,db_engine,confidence,reasoning
40980,error_based,oracle,0.95,select from dual xmltype error
40981,error_based,generic,0.85,wildcard pattern
40982,error_based,generic,0.85,wildcard injection pattern
40983,error_based,oracle,0.95,select from dual xmltype error
40984,error_based,generic,0.85,subquery injection pattern
40985,error_based,oracle,0.95,ctxsys drithsx Oracle error
40986,error_based,postgresql,0.9,cast numeric conversion
40987,error_based,oracle,0.95,select from dual xmltype error
40988,generic,generic,0.85,subquery injection pattern
40989,error_based,oracle,0.95,select from dual xmltype error
40990,error_based,oracle,0.95,upper xmltype error function
40991,error_based,generic,0.85,subquery pattern
40992,error_based,oracle,0.95,select from dual xmltype error
40993,error_based,oracle,0.95,select from dual xmltype error
40994,error_based,oracle,0.95,select from dual xmltype error
40995,error_based,oracle,0.95,select from dual xmltype error
40996,error_based,mssql,0.85,char mssql injection
40997,error_based,oracle,0.95,select from dual xmltype error
40998,error_based,oracle,0.95,select from dual xmltype error
40999,error_based,oracle,0.95,select from dual xmltype error
41000,error_based,oracle,0.95,select from dual xmltype error
41001,error_based,oracle,0.95,select from dual xmltype error
41002,error_based,oracle,0.95,select from dual xmltype error
41003,error_based,oracle,0.95,select from dual xmltype error
41004,error_based,oracle,0.95,ctxsys drithsx Oracle error
41005,generic,generic,0.85,quote bypass pattern
41006,error_based,oracle,0.95,select from dual xmltype error
41007,error_based,postgresql,0.9,cast numeric conversion
41008,error_based,oracle,0.95,select from dual xmltype error
41009,error_based,oracle,0.95,select from dual xmltype error
