row_index,sqli_type,db_engine,confidence,reasoning
3870,union_based,generic,0.85,UNION ALL for union-based
3871,union_based,generic,0.85,UNION ALL for union-based
3872,union_based,generic,0.85,UNION ALL for union-based
3873,union_based,generic,0.85,UNION ALL for union-based
3874,boolean_blind,generic,0.8,AND equality for blind
3875,boolean_blind,generic,0.8,AND equality for blind
3876,union_based,generic,0.85,UNION ALL for union-based
3877,union_based,generic,0.85,UNION ALL for union-based
3878,union_based,generic,0.85,UNION ALL for union-based
3879,union_based,generic,0.85,UNION ALL for union-based
3880,time_blind,mssql,0.9,waitfor delay MSSQL time blind
3881,union_based,generic,0.85,UNION ALL for union-based
3882,union_based,generic,0.85,UNION ALL for union-based
3883,boolean_blind,mysql,0.8,make_set() for boolean blind
3884,union_based,generic,0.85,UNION ALL for union-based
3885,union_based,generic,0.85,UNION ALL for union-based
3886,union_based,generic,0.85,UNION ALL for union-based
3887,union_based,generic,0.85,UNION ALL for union-based
3888,union_based,generic,0.85,UNION ALL for union-based
3889,union_based,generic,0.85,UNION ALL for union-based
