row_index,sqli_type,db_engine,confidence,reasoning
39030,error_based,oracle,0.95,Oracle XMLType error extraction
39031,error_based,oracle,0.95,Oracle XMLType error extraction
39032,error_based,oracle,0.95,Oracle ctxsys + XMLType error
39033,error_based,oracle,0.95,Oracle XMLType error extraction
39034,error_based,oracle,0.95,Oracle XMLType + pattern match
39035,error_based,oracle,0.95,Oracle ctxsys drithsx error
39036,boolean_blind,generic,0.85,Equality check blind
39037,error_based,oracle,0.95,Oracle XMLType error extraction
39038,boolean_blind,generic,0.85,Pattern matching blind
39039,error_based,oracle,0.95,Oracle XMLType error extraction
39040,error_based,oracle,0.95,Oracle XMLType error extraction
39041,error_based,oracle,0.95,Oracle XMLType + PostgreSQL cast
39042,error_based,oracle,0.95,Oracle XMLType error extraction
39043,error_based,postgresql,0.9,PostgreSQL cast error-based
39044,boolean_blind,generic,0.85,Pattern matching blind
39045,error_based,oracle,0.95,Oracle XMLType error extraction
39046,boolean_blind,generic,0.85,Pattern matching blind
39047,error_based,oracle,0.95,Oracle XMLType error extraction
39048,boolean_blind,generic,0.85,Equality check blind
39049,error_based,oracle,0.95,Oracle XMLType + comment
39050,error_based,oracle,0.95,Oracle dbms_utility error
39051,error_based,oracle,0.95,Oracle XMLType + PostgreSQL cast
39052,error_based,oracle,0.95,Oracle XMLType + PostgreSQL cast
39053,boolean_blind,generic,0.85,Equality check blind
39054,error_based,oracle,0.95,Oracle XMLType error extraction
39055,error_based,oracle,0.95,Oracle XMLType error extraction
39056,error_based,oracle,0.95,Oracle XMLType + PostgreSQL cast
39057,error_based,oracle,0.95,Oracle XMLType error extraction
39058,error_based,oracle,0.95,Oracle XMLType error extraction
39059,error_based,oracle,0.95,Oracle XMLType error extraction
