row_index,sqli_type,db_engine,confidence,reasoning
8250,union_based,generic,0.7,union_select
8251,union_based,generic,0.7,union_select
8252,union_based,generic,0.7,union_null
8253,error_based,mysql,0.9,updatexml
8254,out_of_band,oracle,0.9,utl_inaddr
8255,time_blind,mysql,0.9,benchmark
8256,time_blind,postgresql,0.9,pg_sleep
8257,union_based,generic,0.7,union_select
8258,boolean_based,mysql,0.7,if_subquery
8259,boolean_based,generic,0.5,or_equality
8260,union_based,generic,0.7,union_select
8261,boolean_based,generic,0.5,where_equality
8262,time_blind,mssql,0.9,waitfor
8263,union_based,generic,0.7,union_select
8264,union_based,generic,0.7,union_select
8265,error_based,mysql,0.9,exp_extract
8266,boolean_based,generic,0.5,where_equality
8267,boolean_based,mysql,0.7,make_set
8268,boolean_based,generic,0.5,where_equality
8269,boolean_based,generic,0.5,or_equality
8270,boolean_based,generic,0.5,where_equality
8271,out_of_band,oracle,0.9,xmltype_error
8272,time_blind,mysql,0.9,benchmark
8273,time_blind,postgresql,0.7,regexp_substring
8274,boolean_based,generic,0.5,arithmetic
8275,error_based,mysql,0.9,extractvalue
8276,union_based,generic,0.7,union_select
8277,boolean_based,mysql,0.7,if_subquery
8278,time_blind,mysql,0.7,rlike_sleep
8279,heavy_query,oracle,0.7,oracle_sysjoin
