row_index,sqli_type,db_engine,confidence,reasoning
1710,heavy_query,db2,0.85,Multiple systables join
1711,boolean_blind,generic,0.80,OR equality for blind
1712,unknown,generic,0.60,SELECT without clear type
1713,union_based,generic,0.85,UNION ALL for union-based
1714,union_based,generic,0.85,UNION ALL for union-based
1715,unknown,generic,0.70,SELECT without full query
1716,boolean_blind,mysql,0.80,CASE WHEN for boolean blind
1717,heavy_query,postgresql,0.90,generate_series for heavy query
1718,union_based,generic,0.85,UNION ALL for union-based
1719,union_based,generic,0.85,UNION ALL for union-based
1720,boolean_blind,generic,0.75,Multiplication for blind
1721,unknown,generic,0.60,Cannot determine attack type
1722,union_based,generic,0.85,UNION ALL for union-based
1723,time_blind,generic,0.90,sleep() for time blind
1724,error_based,mysql,0.85,extractvalue() with procedure analyse
1725,error_based,oracle,0.90,utl_inaddr for Oracle error-based
1726,time_blind,sqlite,0.85,randomblob() for time blind
1727,time_blind,mysql,0.90,benchmark() with procedure analyse
1728,union_based,generic,0.85,UNION ALL for union-based
1729,boolean_blind,generic,0.80,CASE WHEN for boolean blind
1730,heavy_query,firebird,0.85,Multiple table join for heavy query
1731,error_based,oracle,0.90,xmltype() for Oracle error-based
1732,boolean_blind,mssql,0.80,CONVERT for MSSQL blind
1733,error_based,oracle,0.90,ctxsys.drithsx for Oracle error-based
1734,heavy_query,oracle,0.85,Multiple all_users table join
1735,heavy_query,db2,0.85,Multiple systables join
1736,time_blind,oracle,0.90,dbms_pipe for Oracle time blind
1737,boolean_blind,generic,0.80,CASE WHEN for boolean blind
1738,union_based,generic,0.85,UNION ALL for union-based
1739,heavy_query,db2,0.85,Multiple systables join
