row_index,sqli_type,db_engine,confidence,reasoning
18900,benign,mysql,0.9,not_sql_injection
18901,benign,mysql,0.9,not_sql_injection
18902,benign,mysql,0.9,not_sql_injection
18903,benign,mysql,0.9,not_sql_injection
18904,benign,mysql,0.9,not_sql_injection
18905,benign,mysql,0.9,not_sql_injection
18906,benign,mysql,0.9,not_sql_injection
18907,benign,mysql,0.9,not_sql_injection
18908,benign,mysql,0.9,not_sql_injection
18909,benign,mysql,0.9,not_sql_injection
18910,benign,mysql,0.9,not_sql_injection
18911,benign,mysql,0.9,not_sql_injection
18912,benign,mysql,0.9,not_sql_injection
18913,benign,mysql,0.9,not_sql_injection
18914,benign,mysql,0.9,not_sql_injection
18915,benign,mysql,0.9,not_sql_injection
18916,benign,mysql,0.9,not_sql_injection
18917,benign,mysql,0.9,not_sql_injection
18918,benign,mysql,0.9,not_sql_injection
18919,benign,mysql,0.9,not_sql_injection
18920,benign,mysql,0.9,not_sql_injection
18921,benign,mysql,0.9,not_sql_injection
18922,benign,mysql,0.9,not_sql_injection
18923,benign,mysql,0.9,not_sql_injection
18924,benign,mysql,0.9,not_sql_injection
18925,benign,mysql,0.9,not_sql_injection
18926,benign,mysql,0.9,not_sql_injection
18927,benign,mysql,0.9,not_sql_injection
18928,benign,mysql,0.9,not_sql_injection
18929,benign,mysql,0.9,not_sql_injection
