row_index,sqli_type,db_engine,confidence,reasoning
1770,time_blind,postgresql,0.90,pg_sleep() for time blind
1771,boolean_blind,generic,0.80,IN with char for blind
1772,time_blind,oracle,0.90,dbms_pipe for Oracle time blind
1773,boolean_blind,generic,0.80,WHERE equality for blind
1774,union_based,generic,0.85,UNION ALL for union-based
1775,union_based,generic,0.85,UNION ALL for union-based
1776,boolean_blind,postgresql,0.80,regexp_substring for boolean blind
1777,time_blind,sqlite,0.85,randomblob() for time blind
1778,time_blind,generic,0.90,sleep() for time blind
1779,boolean_blind,postgresql,0.80,CAST for PostgreSQL blind
1780,boolean_blind,generic,0.80,WHERE equality for blind
1781,boolean_blind,generic,0.80,OR comparison for blind
1782,time_blind,postgresql,0.90,pg_sleep() for time blind
1783,heavy_query,firebird,0.85,Multiple table join for heavy query
1784,boolean_blind,postgresql,0.80,regexp_substring for boolean blind
1785,unknown,generic,0.70,ORDER BY without full query
1786,time_blind,generic,0.90,sleep() for time blind
1787,union_based,generic,0.85,UNION ALL for union-based
1788,error_based,mysql,0.90,updatexml() for error extraction
1789,time_blind,generic,0.90,sleep() with rlike for time blind
1790,error_based,generic,0.85,Row/concat for error extraction
1791,unknown,generic,0.70,ORDER BY without full query
1792,boolean_blind,postgresql,0.80,CAST for PostgreSQL blind
1793,time_blind,oracle,0.90,dbms_pipe for Oracle time blind
1794,time_blind,mysql,0.90,benchmark() for time blind
1795,boolean_blind,mysql,0.80,elt() for boolean blind
1796,heavy_query,mysql,0.85,Multiple domain table join
1797,boolean_blind,generic,0.80,WHERE equality for blind
1798,boolean_blind,postgresql,0.80,regexp_substring for boolean blind
1799,time_blind,mssql,0.90,waitfor delay for MSSQL time blind
