row_index,sqli_type,db_engine,confidence,reasoning
25170,benign,generic,1.0,Normal SELECT with FETCH FIRST and WHERE
25171,benign,generic,1.0,Normal SELECT with AVG aggregate
25172,benign,generic,1.0,Normal SELECT with NOT LIKE pattern
25173,benign,generic,1.0,Normal SELECT with AVG and SUM aggregate
25174,benign,generic,1.0,Normal SELECT with AVG and SUM aggregate
25175,benign,generic,1.0,Normal SELECT with AVG and SUM aggregate
25176,benign,generic,1.0,Normal SELECT with COUNT aggregate
25177,benign,generic,1.0,Normal SELECT with COUNT aggregate
25178,benign,generic,1.0,Normal SELECT with AVG aggregate
25179,benign,generic,1.0,Normal SELECT with NOT LIKE pattern
25180,benign,generic,1.0,Normal SELECT with LIKE wildcard
25181,benign,generic,1.0,Normal SELECT with NOT LIKE pattern
25182,benign,generic,1.0,Normal SELECT with IN clause
25183,benign,generic,1.0,Normal SELECT with NOT IN
25184,benign,generic,1.0,Normal SELECT with IN subquery
25185,benign,generic,1.0,Normal SELECT with BETWEEN
25186,benign,generic,1.0,Normal SELECT with NOT BETWEEN
25187,benign,generic,1.0,Normal SELECT with BETWEEN string
25188,benign,generic,1.0,Normal SELECT with BETWEEN string
25189,benign,generic,1.0,Normal SELECT with NOT BETWEEN
25190,benign,generic,1.0,Malformed date range in BETWEEN
25191,benign,generic,1.0,Normal SELECT with BETWEEN date
25192,benign,generic,1.0,Normal SELECT with AVG and SUM aggregate
25193,benign,generic,1.0,Normal SELECT with COUNT aggregate
25194,benign,generic,1.0,Normal SELECT with COUNT aggregate
25195,benign,generic,1.0,Normal SELECT with AVG aggregate
25196,benign,generic,1.0,Normal SELECT with BETWEEN date
25197,benign,generic,1.0,Normal SELECT with column alias
25198,benign,generic,1.0,Normal SELECT with column alias
25199,benign,generic,1.0,Normal SELECT with column alias
