row_index,sqli_type,db_engine,confidence,reasoning
28710,benign,generic,1.0,Normal SQL SELECT with NOT LIKE
28711,benign,generic,1.0,Normal SQL SELECT AVG SELECT SUM
28712,benign,generic,1.0,Normal SQL SELECT AVG SELECT SUM
28713,benign,generic,1.0,Normal SQL SELECT AVG SELECT SUM
28714,benign,generic,1.0,Normal SQL SELECT COUNT
28715,benign,generic,1.0,Normal SQL SELECT COUNT
28716,benign,generic,1.0,Normal SQL SELECT AVG
28717,benign,generic,1.0,Normal SQL SELECT NOT LIKE pattern
28718,benign,generic,1.0,Normal SQL SELECT LIKE pattern
28719,benign,generic,1.0,Normal SQL SELECT NOT LIKE pattern
28720,benign,generic,1.0,Normal SQL SELECT IN list
28721,benign,generic,1.0,Normal SQL SELECT NOT IN list
28722,benign,generic,1.0,Normal SQL SELECT subquery IN
28723,benign,generic,1.0,Normal SQL SELECT BETWEEN
28724,benign,generic,1.0,Normal SQL SELECT BETWEEN string
28725,benign,generic,1.0,Normal SQL SELECT BETWEEN quoted
28726,benign,generic,1.0,Normal SQL SELECT NOT BETWEEN
28727,benign,generic,1.0,Normal SQL SELECT BETWEEN date-like
28728,benign,generic,1.0,Normal SQL SELECT BETWEEN date
28729,benign,generic,1.0,Normal SQL SELECT AVG SELECT SUM
28730,benign,generic,1.0,Normal SQL SELECT COUNT
28731,benign,generic,1.0,Normal SQL SELECT COUNT column
28732,benign,generic,1.0,Normal SQL SELECT AVG
28733,benign,generic,1.0,Normal SQL SELECT BETWEEN date
28734,benign,generic,1.0,Normal SQL SELECT alias
28735,benign,generic,1.0,Normal SQL SELECT alias
28736,benign,generic,1.0,Normal SQL SELECT alias bracket
28737,benign,generic,1.0,Normal SQL SELECT string concat
28738,benign,generic,1.0,Normal SQL SELECT INNER JOIN
28739,benign,generic,1.0,Normal SQL SELECT multiple JOINs
