row_index,sqli_type,db_engine,confidence,reasoning
18570,benign,mysql,0.9,not_sql_injection
18571,benign,mysql,0.9,not_sql_injection
18572,benign,mysql,0.9,not_sql_injection
18573,benign,mysql,0.9,not_sql_injection
18574,benign,mysql,0.9,not_sql_injection
18575,benign,mysql,0.9,not_sql_injection
18576,benign,mysql,0.9,not_sql_injection
18577,benign,mysql,0.9,not_sql_injection
18578,benign,mysql,0.9,not_sql_injection
18579,benign,mysql,0.9,not_sql_injection
18580,benign,mysql,0.9,not_sql_injection
18581,benign,mysql,0.9,not_sql_injection
18582,benign,mysql,0.9,not_sql_injection
18583,benign,mysql,0.9,not_sql_injection
18584,benign,mysql,0.9,not_sql_injection
18585,benign,mysql,0.9,not_sql_injection
18586,benign,mysql,0.9,not_sql_injection
18587,benign,mysql,0.9,not_sql_injection
18588,benign,mysql,0.9,not_sql_injection
18589,benign,mysql,0.9,not_sql_injection
18590,benign,mysql,0.9,not_sql_injection
18591,benign,mysql,0.9,not_sql_injection
18592,benign,mysql,0.9,not_sql_injection
18593,benign,mysql,0.9,not_sql_injection
18594,benign,mysql,0.9,not_sql_injection
18595,benign,mysql,0.9,not_sql_injection
18596,benign,mysql,0.9,not_sql_injection
18597,benign,mysql,0.9,not_sql_injection
18598,benign,mysql,0.9,not_sql_injection
18599,benign,mysql,0.9,not_sql_injection
