row_index,sqli_type,db_engine,confidence,reasoning
2970,boolean_blind,generic,0.8,WHERE equality for blind
2971,union_based,generic,0.85,UNION ALL for union-based
2972,union_based,generic,0.85,UNION ALL for union-based
2973,heavy_query,sqlite,0.9,randomblob for heavy query
2974,boolean_blind,generic,0.8,OR equality for blind
2975,heavy_query,postgresql,0.9,generate_series for heavy query
2976,boolean_blind,mssql,0.85,iif() for MSSQL boolean blind
2977,error_based,oracle,0.85,utl_inaddr for error extraction
2978,heavy_query,firebird,0.85,Multiple domain tables join
2979,heavy_query,sqlite,0.9,randomblob for heavy query
2980,union_based,generic,0.85,UNION ALL for union-based
2981,union_based,generic,0.85,UNION ALL for union-based
2982,heavy_query,generic,0.85,Multiple table join
2983,heavy_query,postgresql,0.9,generate_series for heavy query
2984,union_based,generic,0.85,UNION ALL for union-based
2985,error_based,oracle,0.85,ctxsys.drithsx for error extraction
2986,heavy_query,oracle,0.85,Multiple all_users table join
2987,time_blind,generic,0.9,sleep() for time blind
2988,union_based,generic,0.85,UNION ALL for union-based
2989,heavy_query,sqlite,0.9,randomblob for heavy query
2990,time_blind,generic,0.9,sleep() for time blind
2991,union_based,generic,0.85,UNION ALL for union-based
2992,heavy_query,firebird,0.85,Multiple domain tables join
2993,boolean_blind,generic,0.8,WHERE equality for blind
2994,union_based,generic,0.85,UNION ALL for union-based
2995,heavy_query,mysql,0.85,benchmark for heavy query
2996,heavy_query,sqlite,0.9,randomblob for heavy query
2997,boolean_blind,mysql,0.8,elt() for boolean blind
2998,heavy_query,mysql,0.85,benchmark for heavy query
2999,time_blind,generic,0.9,sleep() for time blind
