row_index,sqli_type,db_engine,confidence,reasoning
1440,union_based,generic,0.85,UNION ALL for union-based
1441,union_based,generic,0.85,UNION ALL for union-based
1442,union_based,generic,0.85,UNION ALL for union-based
1443,union_based,generic,0.85,UNION ALL for union-based
1444,boolean_blind,mysql,0.80,elt() for boolean blind
1445,time_blind,generic,0.90,sleep() for time blind
1446,boolean_blind,oracle,0.80,CASE WHEN for boolean blind
1447,union_based,generic,0.85,UNION ALL for union-based
1448,heavy_query,firebird,0.85,Multiple table join for heavy query
1449,time_blind,generic,0.90,sleep() with rlike for time blind
1450,time_blind,generic,0.90,sleep() for time blind
1451,time_blind,generic,0.90,sleep() for time blind
1452,time_blind,generic,0.90,sleep() for time blind
1453,boolean_blind,mysql,0.80,make_set() for boolean blind
1454,error_based,oracle,0.90,ctxsys.drithsx for Oracle error-based
1455,time_blind,oracle,0.90,dbms_pipe for Oracle time blind
1456,unknown,generic,0.70,ORDER BY without full query
1457,boolean_blind,generic,0.80,OR equality for blind
1458,time_blind,sqlite,0.85,randomblob() for time blind
1459,union_based,generic,0.85,UNION ALL for union-based
1460,time_blind,postgresql,0.90,pg_sleep() for time blind
1461,time_blind,generic,0.90,sleep() with rlike for time blind
1462,boolean_blind,generic,0.80,OR equality for blind
1463,time_blind,sqlite,0.85,randomblob() for time blind
1464,time_blind,generic,0.90,sleep() for time blind
1465,unknown,generic,0.60,SELECT without clear type
1466,boolean_blind,generic,0.80,OR comparison for blind
1467,time_blind,oracle,0.90,dbms_pipe for Oracle time blind
1468,union_based,generic,0.85,UNION ALL for union-based
1469,time_blind,mysql,0.90,benchmark() for time blind
