row_index,sqli_type,db_engine,confidence,reasoning
23520,benign,generic,1.0,Normal SELECT with COUNT aggregate
23521,benign,generic,1.0,Normal SELECT with COUNT aggregate
23522,benign,generic,1.0,Normal SELECT with AVG aggregate
23523,benign,generic,1.0,Normal SELECT with BETWEEN date
23524,benign,generic,1.0,Normal SELECT with column alias
23525,benign,generic,1.0,Normal SELECT with column alias
23526,benign,generic,1.0,Normal SELECT with column alias
23527,benign,generic,1.0,Normal SELECT with string concatenation
23528,benign,generic,1.0,Normal SELECT with function and INNER JOIN
23529,benign,generic,1.0,Normal SELECT with function and multiple JOINs
23530,benign,generic,1.0,Normal SELECT with function and LEFT JOIN
23531,benign,generic,1.0,Normal SELECT with LEFT JOIN
23532,benign,generic,1.0,Incomplete SELECT with function
23533,benign,generic,1.0,Normal SELECT with RIGHT JOIN
23534,benign,generic,1.0,Normal SELECT with function and FULL OUTER JOIN
23535,benign,generic,1.0,Normal SELECT with function and FROM
23536,benign,generic,1.0,Normal SELECT with function and UNION
23537,benign,generic,1.0,Normal SELECT with multiple functions
23538,benign,generic,1.0,Normal SELECT with function and UNION ALL
23539,benign,generic,1.0,Normal SELECT with multiple functions
23540,benign,generic,1.0,Normal SELECT with UNION and ORDER BY
23541,benign,generic,1.0,Normal SELECT with UNION ALL and ORDER BY
23542,benign,generic,1.0,Normal SELECT with UNION and WHERE
23543,benign,generic,1.0,Normal SELECT with aggregate and ORDER BY
23544,benign,generic,1.0,Normal SELECT with aggregate and subquery JOIN
23545,benign,generic,1.0,Normal SELECT with FETCH FIRST
23546,benign,generic,1.0,Incomplete SELECT statement
23547,benign,generic,1.0,Normal SELECT from table
23548,benign,generic,1.0,Normal SELECT from table
23549,benign,generic,1.0,Normal SELECT DISTINCT
