row_index,sqli_type,db_engine,confidence,reasoning
34950,error_based,oracle,0.95,xmltype for Oracle error extraction
34951,error_based,oracle,0.95,xmltype for Oracle error extraction
34952,error_based,oracle,0.9,cast for PostgreSQL injection
34953,boolean_blind,oracle,0.8,dbms_utility.sqlid_to_sqlhash for blind
34954,error_based,oracle,0.95,xmltype for Oracle error extraction
34955,error_based,oracle,0.95,xmltype for Oracle error extraction
34956,auth_bypass,generic,0.5,simple condition injection
34957,auth_bypass,generic,0.6,wildcard injection
34958,error_based,oracle,0.95,xmltype for Oracle error extraction
34959,error_based,oracle,0.95,xmltype for Oracle error extraction
34960,auth_bypass,generic,0.5,simple condition injection
34961,error_based,oracle,0.95,xmltype for Oracle error extraction
34962,boolean_blind,oracle,0.8,ctxsys.drithsx.sn for Oracle blind
34963,error_based,oracle,0.95,xmltype for Oracle error extraction
34964,auth_bypass,generic,0.5,simple condition injection
34965,boolean_blind,oracle,0.8,dbms_utility.sqlid_to_sqlhash for blind
34966,error_based,oracle,0.95,xmltype for Oracle error extraction
34967,error_based,oracle,0.95,xmltype for Oracle error extraction
34968,auth_bypass,generic,0.5,simple condition injection
34969,auth_bypass,generic,0.6,wildcard injection
34970,boolean_blind,oracle,0.8,ctxsys.drithsx.sn for Oracle blind
34971,boolean_blind,oracle,0.8,ctxsys.drithsx.sn for Oracle blind
34972,error_based,oracle,0.95,xmltype for Oracle error extraction
34973,auth_bypass,generic,0.5,simple condition injection
34974,error_based,oracle,0.95,xmltype for Oracle error extraction
34975,error_based,oracle,0.95,xmltype for Oracle error extraction
34976,auth_bypass,generic,0.5,simple condition injection
34977,auth_bypass,generic,0.5,simple condition injection
34978,error_based,oracle,0.95,xmltype for Oracle error extraction
34979,auth_bypass,generic,0.6,wildcard injection
