row_index,sqli_type,db_engine,confidence,reasoning
0,time_blind,postgresql,0.95,"pg_sleep is PostgreSQL time-based blind SQLi"
1,stacked_queries,oracle,0.90,"CREATE USER is DDL requiring stacked queries in Oracle"
2,error_based,oracle,0.95,"utl_inaddr.get_host_address is Oracle error-based blind SQLi"
3,union_based,mysql,0.95,"UNION SELECT with version() indicates union-based SQLi"
4,union_based,mysql,0.90,"UNION SELECT with version() indicates union-based SQLi"
5,stacked_queries,mssql,0.85,"sysobjects is MSSQL system table for enumeration"
6,boolean_blind,mysql,0.80,"+ $+ obfuscation for boolean-based blind SQLi"
7,out_of_band,mysql,0.90,"load_file with char() for file read out-of-band"
8,union_based,mysql,0.90,"UNION SELECT with version() indicates union-based SQLi"
9,union_based,mysql,0.90,"\.<\ obfuscation to bypass WAF and extract VERSION"
10,boolean_blind,generic,0.90,"Generic ? or 1=1 is boolean-based blind SQLi"
11,boolean_blind,generic,0.90,"Generic ) or ('a'='a' is boolean-based blind SQLi"
12,auth_bypass,generic,0.95,"admin' or 1=1# is classic auth bypass"
13,boolean_blind,mysql,0.85,"Double quote injection for boolean-based blind SQLi"
14,boolean_blind,generic,0.95,"or 1=1-- is generic boolean-based blind SQLi"
15,error_based,oracle,0.95,"all_tab_columns with utl_inaddr for Oracle error-based SQLi"
16,union_based,mysql,0.90,"%!<@ obfuscation bypass with UNION SELECT"
17,boolean_blind,mysql,0.85,"&" obfuscation for boolean-based blind SQLi"
18,boolean_blind,mysql,0.85,"? obfuscation for boolean-based blind SQLi"
19,benign,unknown,0.70,"Plain keyword 'distinct' is not an attack"
20,boolean_blind,mysql,0.85,"*\ obfuscation for boolean-based blind SQLi"
21,boolean_blind,mssql,0.90,"ascii/substring with sysobjects is MSSQL boolean blind SQLi"
22,boolean_blind,mysql,0.85,"\. obfuscation for boolean-based blind SQLi"
23,auth_bypass,mysql,0.95,"admin"" or \"\"1\"\"=\"\"1\"-- is MySQL auth bypass"
24,boolean_blind,mysql,0.85,"%{ obfuscation for boolean-based blind SQLi"
25,benign,unknown,0.70,"Plain keyword 'insert' is DML, not attack without context"
26,boolean_blind,mysql,0.85,"# obfuscation for boolean-based blind SQLi"
27,boolean_blind,mysql,0.85,"%? obfuscation for boolean-based blind SQLi"
28,error_based,oracle,0.95,"SYS.USER$ with utl_inaddr is Oracle error-based SQLi"
29,boolean_blind,mysql,0.85,")# obfuscation for boolean-based blind SQLi"
