row_index,sqli_type,db_engine,confidence,reasoning
38640,error_based,oracle,0.95,Oracle xmltype extraction
38641,error_based,oracle,0.85,Oracle MS SQL char concatenation
38642,error_based,oracle,0.80,Oracle WHERE clause injection
38643,error_based,oracle,0.95,Oracle xmltype extraction
38644,error_based,oracle,0.90,Oracle xmltype + PostgreSQL cast
38645,error_based,oracle,0.80,Oracle WHERE clause injection
38646,error_based,oracle,0.80,Oracle WHERE clause injection
38647,error_based,oracle,0.95,Oracle xmltype extraction
38648,error_based,oracle,0.95,Oracle xmltype extraction
38649,error_based,oracle,0.95,Oracle xmltype extraction
38650,error_based,oracle,0.75,Oracle simple WHERE injection
38651,error_based,oracle,0.80,Oracle WHERE clause injection
38652,error_based,postgresql,0.85,PostgreSQL cast extraction
38653,error_based,oracle,0.80,Oracle WHERE clause injection
38654,error_based,oracle,0.95,Oracle xmltype extraction
38655,error_based,oracle,0.95,Oracle xmltype extraction
38656,error_based,oracle,0.95,Oracle xmltype extraction
38657,error_based,oracle,0.95,Oracle xmltype extraction
38658,error_based,oracle,0.95,Oracle xmltype extraction
38659,error_based,oracle,0.80,Oracle simple WHERE injection
38660,error_based,oracle,0.95,Oracle xmltype extraction
38661,error_based,oracle,0.90,Oracle xmltype extraction
38662,error_based,oracle,0.80,Oracle WHERE clause injection
38663,error_based,oracle,0.95,Oracle xmltype extraction
38664,error_based,oracle,0.80,Oracle WHERE clause injection
38665,error_based,oracle,0.95,Oracle xmltype extraction
38666,error_based,oracle,0.95,Oracle xmltype extraction
38667,error_based,oracle,0.90,Oracle dbms_utility extraction
38668,error_based,oracle,0.95,Oracle xmltype extraction
38669,error_based,oracle,0.80,Oracle WHERE clause injection
