row_index,sqli_type,db_engine,confidence,reasoning
28590,benign,generic,1.0,Normal DELETE all rows
28591,benign,generic,1.0,Invalid SQL syntax - not an attack
28592,benign,generic,1.0,Normal SELECT subquery
28593,benign,generic,1.0,Normal SELECT TOP query
28594,benign,generic,1.0,Invalid SQL syntax - not an attack
28595,benign,generic,1.0,Normal SELECT with FETCH FIRST
28596,benign,generic,1.0,Normal SELECT TOP PERCENT
28597,benign,generic,1.0,Normal SELECT with FETCH FIRST
28598,benign,generic,1.0,Normal SELECT TOP with WHERE
28599,benign,generic,1.0,Normal SELECT with LIMIT
28600,benign,generic,1.0,Normal SELECT with FETCH FIRST
28601,benign,generic,1.0,Normal SELECT MIN aggregate
28602,benign,generic,1.0,Normal SELECT MIN aggregate
28603,benign,generic,1.0,Normal SELECT subquery
28604,benign,generic,1.0,Invalid SQL syntax - not an attack
28605,benign,generic,1.0,Invalid SQL syntax - not an attack
28606,benign,generic,1.0,Normal SELECT with multiple clauses
28607,benign,generic,1.0,Normal SELECT with multiple clauses
28608,benign,generic,1.0,Normal SELECT with multiple clauses
28609,benign,generic,1.0,Normal SELECT TOP with WHERE
28610,benign,generic,1.0,Normal SELECT with LIMIT
28611,benign,generic,1.0,Normal SELECT with FETCH FIRST
28612,benign,generic,1.0,Normal SELECT AVG aggregate
28613,benign,generic,1.0,Normal SELECT with NOT LIKE
28614,benign,generic,1.0,Normal SELECT AVG aggregate
28615,benign,generic,1.0,Normal SELECT AVG aggregate
28616,benign,generic,1.0,Normal SELECT AVG aggregate
28617,benign,generic,1.0,Normal SELECT COUNT aggregate
28618,benign,generic,1.0,Normal SELECT COUNT aggregate
28619,benign,generic,1.0,Normal SELECT AVG aggregate
