row_index,sqli_type,db_engine,confidence,reasoning
9030,time_blind,oracle,0.9,dbms_pipe
9031,time_blind,postgresql,0.7,regexp_substring
9032,error_based,mysql,0.9,exp_extract
9033,error_based,mssql,0.9,mssql_cast
9034,time_blind,mysql,0.7,rlike_sleep
9035,union_based,generic,0.7,union_select
9036,heavy_query,mssql,0.7,mssql_sysjoin
9037,time_blind,mssql,0.9,mssql_cast
9038,time_blind,mysql,0.9,benchmark
9039,heavy_query,firebird,0.7,firebird_sysjoin
9040,union_based,generic,0.7,union_select
9041,heavy_query,mssql,0.7,mssql_sysjoin
9042,boolean_based,generic,0.5,or_equality
9043,union_based,generic,0.7,union_null
9044,union_based,generic,0.7,union_select
9045,boolean_based,generic,0.5,where_equality
9046,boolean_based,generic,0.5,or_equality
9047,time_blind,mysql,0.9,benchmark
9048,union_based,generic,0.7,union_null
9049,error_based,oracle,0.9,xmltype_error
9050,boolean_based,generic,0.5,or_equality
9051,boolean_based,generic,0.5,where_equality
9052,boolean_based,generic,0.5,where_equality
9053,union_based,generic,0.7,union_select
9054,error_based,mysql,0.9,extractvalue
9055,out_of_band,oracle,0.9,ctxsys_drithsx
9056,time_blind,postgresql,0.7,regexp_substring
9057,out_of_band,oracle,0.9,utl_inaddr
9058,error_based,mysql,0.9,exp_extract
9059,boolean_based,generic,0.5,where_equality
