row_index,sqli_type,db_engine,confidence,reasoning
22500,benign,generic,1.0,Normal SELECT TOP with WHERE
22501,benign,generic,1.0,Normal SELECT with LIMIT and WHERE
22502,benign,generic,1.0,Normal SELECT with FETCH FIRST and WHERE
22503,benign,generic,1.0,Normal SELECT with MIN aggregate
22504,benign,generic,1.0,Normal SELECT with MIN aggregate
22505,benign,generic,1.0,Normal SELECT with subquery
22506,benign,generic,1.0,Malformed SELECT with multiple TOP and FETCH
22507,benign,generic,1.0,Incomplete SELECT statement
22508,benign,generic,1.0,Malformed SELECT with multiple clauses
22509,benign,generic,1.0,Malformed SELECT with multiple TOP and FETCH
22510,benign,generic,1.0,Malformed SELECT with multiple clauses
22511,benign,generic,1.0,Malformed SELECT with multiple SELECT
22512,benign,generic,1.0,Normal SELECT with LIMIT and WHERE
22513,benign,generic,1.0,Normal SELECT with FETCH FIRST and WHERE
22514,benign,generic,1.0,Normal SELECT with AVG aggregate
22515,benign,generic,1.0,Normal SELECT with NOT LIKE pattern
22516,benign,generic,1.0,Normal SELECT with AVG and SUM
22517,benign,generic,1.0,Normal SELECT with AVG and SUM
22518,benign,generic,1.0,Normal SELECT with AVG and SUM
22519,benign,generic,1.0,Normal SELECT with COUNT aggregate
22520,benign,generic,1.0,Normal SELECT with COUNT aggregate
22521,benign,generic,1.0,Normal SELECT with AVG aggregate
22522,benign,generic,1.0,Normal SELECT with NOT LIKE
22523,benign,generic,1.0,Normal SELECT with LIKE wildcard
22524,benign,generic,1.0,Normal SELECT with NOT LIKE pattern
22525,benign,generic,1.0,Normal SELECT with IN clause
22526,benign,generic,1.0,Normal SELECT with NOT IN
22527,benign,generic,1.0,Normal SELECT with IN subquery
22528,benign,generic,1.0,Normal SELECT with BETWEEN
22529,benign,generic,1.0,Normal SELECT with NOT BETWEEN
