row_index,sqli_type,db_engine,confidence,reasoning
2130,error_based,mysql,0.90,updatexml() for error extraction
2131,error_based,mysql,0.90,updatexml() for error extraction
2132,boolean_blind,generic,0.80,OR comparison for blind
2133,boolean_blind,postgresql,0.80,regexp_substring for boolean blind
2134,boolean_blind,mssql,0.80,CONVERT for MSSQL blind
2135,time_blind,generic,0.85,elt() with sleep for time blind
2136,time_blind,sqlite,0.85,randomblob() for time blind
2137,time_blind,generic,0.85,elt() with sleep for time blind
2138,heavy_query,firebird,0.85,Multiple table join for heavy query
2139,heavy_query,oracle,0.85,Multiple all_users table join
2140,time_blind,generic,0.90,sleep() for time blind
2141,union_based,generic,0.85,UNION ALL for union-based
2142,heavy_query,oracle,0.85,Multiple all_users table join
2143,heavy_query,mssql,0.85,Multiple sysusers table join
2144,heavy_query,postgresql,0.90,generate_series for heavy query
2145,union_based,generic,0.85,UNION in boolean mode for union-based
2146,boolean_blind,generic,0.80,OR equality for blind
2147,boolean_blind,mysql,0.80,CASE WHEN for boolean blind
2148,heavy_query,mssql,0.85,Multiple sysusers table join
2149,boolean_blind,mysql,0.80,make_set() for boolean blind
2150,boolean_blind,postgresql,0.80,regexp_substring for boolean blind
2151,heavy_query,oracle,0.85,Multiple all_users table join
2152,time_blind,oracle,0.90,dbms_pipe for Oracle time blind
2153,union_based,generic,0.85,UNION ALL for union-based
2154,boolean_blind,mysql,0.80,CASE WHEN for boolean blind
2155,error_based,mysql,0.85,CONCAT for error extraction
2156,unknown,oracle,0.70,SELECT without full context
2157,time_blind,generic,0.90,sleep() for time blind
2158,boolean_blind,generic,0.75,Multiplication for blind
2159,boolean_blind,generic,0.80,WHERE equality for blind
