row_index,sqli_type,db_engine,confidence,reasoning
27360,benign,generic,1.0,Normal SELECT with COUNT aggregate
27361,benign,generic,1.0,Normal SELECT with AVG aggregate
27362,benign,generic,1.0,Normal SELECT with BETWEEN date
27363,benign,generic,1.0,Normal SELECT with column alias
27364,benign,generic,1.0,Normal SELECT with column alias
27365,benign,generic,1.0,Normal SELECT with column alias
27366,benign,generic,1.0,Normal SELECT with string concatenation
27367,benign,generic,1.0,Normal SELECT with function and INNER JOIN
27368,benign,generic,1.0,Normal SELECT with function and multiple JOINs
27369,benign,generic,1.0,Normal SELECT with function and LEFT JOIN
27370,benign,generic,1.0,Normal SELECT with LEFT JOIN and ORDER BY
27371,benign,generic,1.0,Incomplete SELECT with function
27372,benign,generic,1.0,Normal SELECT with RIGHT JOIN and ORDER BY
27373,benign,generic,1.0,Normal SELECT with function and FULL OUTER JOIN
27374,benign,generic,1.0,Normal SELECT with function and FROM
27375,benign,generic,1.0,Normal SELECT with function and UNION
27376,benign,generic,1.0,Normal SELECT with multiple functions
27377,benign,generic,1.0,Normal SELECT with function and UNION ALL
27378,benign,generic,1.0,Normal SELECT with multiple functions
27379,benign,generic,1.0,Normal SELECT with UNION and ORDER BY
27380,benign,generic,1.0,Normal SELECT with UNION ALL and ORDER BY
27381,benign,generic,1.0,Normal SELECT with UNION and WHERE
27382,benign,generic,1.0,Normal SELECT with aggregate and GROUP BY
27383,benign,generic,1.0,Normal SELECT with aggregate and subquery JOIN
27384,benign,generic,1.0,Normal SELECT with FETCH FIRST
27385,benign,generic,1.0,Incomplete SELECT statement
27386,benign,generic,1.0,Normal SELECT from table
27387,benign,generic,1.0,Normal SELECT from table
27388,benign,generic,1.0,Normal SELECT DISTINCT
27389,benign,generic,1.0,Normal SELECT with COUNT DISTINCT
