row_index,sqli_type,db_engine,confidence,reasoning
11010,union_based,generic,0.7,union_select
11011,error_based,mysql,0.9,exp_extract
11012,boolean_based,generic,0.5,where_equality
11013,error_based,mssql,0.9,convert_char
11014,error_based,mssql,0.9,convert_char
11015,boolean_based,mysql,0.7,make_set
11016,time_blind,oracle,0.9,dbms_pipe
11017,out_of_band,oracle,0.9,utl_inaddr
11018,union_based,generic,0.7,union_select
11019,time_blind,sqlite,0.7,like_randomblob
11020,boolean_based,generic,0.5,where_equality
11021,time_blind,mysql,0.7,rlike_sleep
11022,error_based,mysql,0.9,extractvalue
11023,heavy_query,firebird,0.7,firebird_sysjoin
11024,heavy_query,oracle,0.7,oracle_sysjoin
11025,boolean_based,generic,0.5,where_equality
11026,boolean_based,generic,0.5,or_equality
11027,time_blind,postgresql,0.7,regexp_substring
11028,time_blind,sqlite,0.7,like_randomblob
11029,heavy_query,oracle,0.7,oracle_sysjoin
11030,boolean_based,generic,0.5,where_equality
11031,union_based,generic,0.7,union_select
11032,heavy_query,mysql,0.7,mysql_sysjoin
11033,time_blind,postgresql,0.7,generate_series
11034,error_based,mysql,0.9,exp_extract
11035,boolean_based,generic,0.5,where_equality
11036,union_based,generic,0.7,union_select
11037,heavy_query,firebird,0.7,firebird_sysjoin
11038,error_based,mssql,0.9,convert_char
11039,boolean_based,generic,0.5,where_equality
