row_index,sqli_type,db_engine,confidence,reasoning
11100,heavy_query,firebird,0.7,firebird_sysjoin
11101,boolean_based,generic,0.5,or_equality
11102,error_based,mssql,0.9,convert_char
11103,boolean_based,generic,0.5,where_equality
11104,union_based,generic,0.7,union_select
11105,boolean_based,generic,0.5,where_equality
11106,boolean_based,generic,0.5,where_equality
11107,error_based,mysql,0.9,extractvalue
11108,out_of_band,oracle,0.9,utl_inaddr
11109,boolean_based,generic,0.5,or_equality
11110,heavy_query,oracle,0.7,oracle_sysjoin
11111,time_blind,mysql,0.7,rlike_sleep
11112,boolean_based,generic,0.5,where_equality
11113,heavy_query,mssql,0.7,mssql_sysjoin
11114,boolean_based,generic,0.5,where_equality
11115,time_blind,postgresql,0.7,regexp_substring
11116,boolean_based,generic,0.5,where_equality
11117,boolean_based,generic,0.5,where_equality
11118,union_based,generic,0.7,union_select
11119,boolean_based,generic,0.5,or_equality
11120,time_blind,mysql,0.9,sleep_subquery
11121,time_blind,postgresql,0.7,regexp_substring
11122,error_based,mssql,0.9,convert_char
11123,union_based,oracle,0.7,oracle_union
11124,time_blind,mysql,0.9,benchmark
11125,error_based,mssql,0.9,convert_char
11126,error_based,mysql,0.9,extractvalue
11127,union_based,oracle,0.7,oracle_union
11128,error_based,mysql,0.9,updatexml
11129,union_based,generic,0.7,union_select
