row_index,sqli_type,db_engine,confidence,reasoning
22050,benign,generic,1.0,Normal SELECT with column alias
22051,benign,generic,1.0,Normal SELECT with column alias
22052,benign,generic,1.0,Normal SELECT with column alias
22053,benign,generic,1.0,Normal SELECT with string concatenation
22054,benign,generic,1.0,Normal SELECT with function and INNER JOIN
22055,benign,generic,1.0,Normal SELECT with function and multiple JOINs
22056,benign,generic,1.0,Normal SELECT with function and LEFT JOIN
22057,benign,generic,1.0,Normal SELECT with LEFT JOIN
22058,benign,generic,1.0,Incomplete SELECT with function
22059,benign,generic,1.0,Normal SELECT with RIGHT JOIN
22060,benign,generic,1.0,Normal SELECT with function and FULL OUTER JOIN
22061,benign,generic,1.0,Normal SELECT with function and FROM
22062,benign,generic,1.0,Normal SELECT with function and UNION
22063,benign,generic,1.0,Normal SELECT with multiple functions
22064,benign,generic,1.0,Normal SELECT with function and UNION ALL
22065,benign,generic,1.0,Normal SELECT with multiple functions
22066,benign,generic,1.0,Normal SELECT with UNION and ORDER BY
22067,benign,generic,1.0,Normal SELECT with UNION ALL and ORDER BY
22068,benign,generic,1.0,Normal SELECT with UNION and WHERE
22069,benign,generic,1.0,Normal SELECT with aggregate and ORDER BY
22070,benign,generic,1.0,Normal SELECT with aggregate and subquery JOIN
22071,benign,generic,1.0,Normal SELECT with FETCH FIRST
22072,benign,generic,1.0,Incomplete SELECT statement
22073,benign,generic,1.0,Normal SELECT from table
22074,benign,generic,1.0,Normal SELECT from table
22075,benign,generic,1.0,Normal SELECT DISTINCT
22076,benign,generic,1.0,Normal SELECT with COUNT DISTINCT
22077,benign,generic,1.0,Normal SELECT with COUNT aggregate
22078,benign,generic,1.0,Incomplete SELECT with subquery
22079,benign,generic,1.0,Normal SELECT from table
