row_index,sqli_type,db_engine,confidence,reasoning
10920,boolean_based,mysql,0.5,if_statement
10921,union_based,generic,0.7,union_select
10922,time_blind,postgresql,0.7,generate_series
10923,error_based,mysql,0.9,extractvalue
10924,time_blind,postgresql,0.7,regexp_substring
10925,time_blind,mysql,0.9,benchmark
10926,heavy_query,db2,0.7,db2_sysjoin
10927,out_of_band,oracle,0.9,ctxsys_drithsx
10928,error_based,mssql,0.9,convert_char
10929,error_based,mysql,0.9,extractvalue
10930,heavy_query,mysql,0.7,mysql_sysjoin
10931,out_of_band,oracle,0.9,utl_inaddr
10932,time_blind,postgresql,0.9,pg_sleep
10933,boolean_based,generic,0.5,or_equality
10934,boolean_based,generic,0.5,where_equality
10935,union_based,generic,0.7,union_select
10936,time_blind,sqlite,0.7,like_randomblob
10937,heavy_query,firebird,0.7,firebird_sysjoin
10938,error_based,mysql,0.9,extractvalue
10939,error_based,mysql,0.9,extractvalue
10940,boolean_based,generic,0.5,where_equality
10941,time_blind,mysql,0.9,benchmark
10942,time_blind,sqlite,0.7,like_randomblob
10943,error_based,mysql,0.9,extractvalue
10944,boolean_based,generic,0.5,where_equality
10945,error_based,oracle,0.9,xmltype_error
10946,boolean_based,generic,0.5,or_equality
10947,time_blind,postgresql,0.7,generate_series
10948,boolean_based,generic,0.5,or_equality
10949,heavy_query,oracle,0.7,oracle_sysjoin
